日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20180503,159001.SZ,易方达保证金货币A,100.0,100.002,99.999,100.001,100.0,0.001,0.001,538187.61,5381876.407,1.0
20180503,159003.SZ,招商保证金快线A,99.996,100.001,99.995,100.0,99.99,0.01,0.01,24740.66,247401.147,1.0
20180503,159005.SZ,汇添富收益快钱货币A,100.0,100.008,99.999,100.006,100.0,0.006,0.006,35131.34,351317.645,1.0
20180503,159901.SZ,易方达深证100ETF,4.579,4.649,4.537,4.649,4.577,0.072,1.5731,56644.4,26035.092,1.031
20180503,159902.SZ,华夏中小企业100ETF,3.395,3.428,3.351,3.426,3.389,0.037,1.0918,79024.0,26861.543,1.048
20180503,159903.SZ,南方深证成份ETF,1.118,1.135,1.111,1.135,1.119,0.016,1.4298,2907.3,326.014,1.0
20180503,159905.SZ,深红利ETF,1.594,1.608,1.585,1.606,1.594,0.012,0.7528,17383.0,2780.344,1.0
20180503,159906.SZ,大成深证成长40ETF,0.983,0.994,0.979,0.994,0.994,0.0,0.0,42.01,4.133,1.0
20180503,159907.SZ,广发国证2000ETF,1.39,1.41,1.385,1.41,1.397,0.013,0.9306,3459.93,482.454,1.0
20180503,159908.SZ,博时创业板ETF,1.545,1.545,1.545,1.545,1.538,0.007,0.4551,1.0,0.154,1.0
20180503,159909.SZ,深证TMT50ETF,4.972,5.08,4.946,5.078,4.994,0.084,1.682,469.21,233.826,1.0
20180503,159910.SZ,嘉实深证基本面120ETF,1.687,1.706,1.672,1.703,1.686,0.017,1.0083,3350.0,565.062,1.0
20180503,159912.SZ,汇添富深证300ETF,1.311,1.344,1.311,1.339,1.33,0.009,0.6767,216.0,28.544,1.0
20180503,159913.SZ,交银深证300价值ETF,1.708,1.718,1.696,1.718,1.714,0.004,0.2334,943.0,161.257,1.0
20180503,159915.SZ,易方达创业板ETF,1.697,1.726,1.668,1.726,1.701,0.025,1.4697,6793981.49,1153767.237,1.0
20180503,159916.SZ,建信深证基本面60ETF,3.599,3.599,3.53,3.58,3.544,0.036,1.0158,460.48,163.536,1.0
20180503,159918.SZ,嘉实中创400ETF,1.669,1.701,1.669,1.701,1.686,0.015,0.8897,60.0,10.071,1.0
20180503,159919.SZ,嘉实沪深300ETF,4.096,4.138,4.056,4.128,4.096,0.032,0.7813,173196.99,70985.981,0.382
20180503,159920.SZ,华夏恒生ETF,1.559,1.563,1.548,1.558,1.574,-0.016,-1.0165,3161101.0,491930.912,1.0
20180503,159922.SZ,嘉实中证500ETF,6.042,6.149,5.953,6.1,6.15,-0.05,-0.813,870.0,522.521,1.0
20180503,159923.SZ,大成中证A100ETF,1.519,1.551,1.519,1.549,1.546,0.003,0.194,1034.0,159.108,1.0
20180503,159925.SZ,南方沪深300ETF,1.569,1.582,1.553,1.582,1.569,0.013,0.8286,763.56,119.872,1.0
20180503,159928.SZ,汇添富中证主要消费ETF,2.154,2.187,2.13,2.187,2.154,0.033,1.532,8902.01,1918.312,1.0
20180503,159929.SZ,汇添富中证医药卫生ETF,1.706,1.708,1.678,1.705,1.702,0.003,0.1763,14974.0,2539.514,1.0
20180503,159930.SZ,汇添富中证能源ETF,0.77,0.772,0.76,0.768,0.77,-0.002,-0.2597,2648.0,202.065,1.0
20180503,159931.SZ,汇添富中证金融地产ETF,1.57,1.579,1.553,1.573,1.579,-0.006,-0.38,105.0,16.405,1.0
20180503,159933.SZ,国投瑞银金融地产ETF,1.776,1.776,1.776,1.776,1.779,-0.003,-0.1686,9.9,1.758,1.0
20180503,159934.SZ,易方达黄金ETF,2.674,2.676,2.668,2.67,2.668,0.002,0.075,57963.0,15482.219,1.0
20180503,159935.SZ,景顺长城中证500ETF,1.548,1.574,1.534,1.567,1.567,0.0,0.0,10.0,1.55,1.0
20180503,159936.SZ,广发中证全指可选消费ETF,1.467,1.482,1.465,1.482,1.477,0.005,0.3385,125.99,18.497,1.0
20180503,159937.SZ,博时黄金ETF,2.69,2.695,2.687,2.687,2.687,0.0,0.0,326304.0,87750.475,1.0
20180503,159938.SZ,广发中证全指医药卫生ETF,1.48,1.482,1.451,1.477,1.481,-0.004,-0.2701,101308.0,14885.179,1.0
20180503,159939.SZ,广发中证全指信息技术ETF,1.078,1.092,1.056,1.09,1.075,0.015,1.3953,35258.0,3784.858,1.0
20180503,159940.SZ,广发中证全指金融地产ETF,0.89,0.897,0.881,0.897,0.89,0.007,0.7865,282.2,25.17,1.0
20180503,159941.SZ,广发纳指100ETF,1.386,1.386,1.374,1.38,1.38,0.0,0.0,5320.0,734.238,1.0
20180503,159943.SZ,深证ETF,10.83,10.951,10.79,10.95,10.852,0.098,0.9031,563.25,610.716,1.0
20180503,159944.SZ,广发中证全指原材料ETF,0.87,0.87,0.87,0.87,0.87,0.0,0.0,48.0,4.176,1.0
20180503,159945.SZ,广发中证全指能源ETF,0.696,0.696,0.693,0.693,0.695,-0.002,-0.2878,887.0,61.479,1.0
20180503,159948.SZ,南方创业板ETF,1.85,1.893,1.83,1.892,1.868,0.024,1.2848,48929.0,9157.076,1.0
20180503,159949.SZ,华安创业板50ETF,0.668,0.684,0.656,0.684,0.667,0.017,2.5487,8134848.93,545013.331,1.0
20180503,159952.SZ,广发创业板ETF,1.017,1.034,1.001,1.032,1.021,0.011,1.0774,412532.45,42071.878,1.0
20180503,159954.SZ,南方恒生中国企业ETF,0.981,0.982,0.971,0.979,0.989,-0.01,-1.0111,17889.12,1746.45,1.0
20180503,159956.SZ,建信创业板ETF,1.011,1.028,0.991,1.018,1.009,0.009,0.892,33688.76,3396.309,1.0
20180503,159957.SZ,华夏创业板ETF,1.026,1.042,1.011,1.041,1.027,0.014,1.3632,11292.11,1160.035,1.0
20180503,159958.SZ,创业板ETF工银,1.027,1.042,1.011,1.041,1.03,0.011,1.068,66525.0,6815.811,1.0
20180503,510010.SH,交银上证180公司治理ETF,1.112,1.112,1.083,1.11,1.111,-0.001,-0.09,190.0,21.019,1.0
20180503,510020.SH,博时上证超大盘ETF,2.615,2.659,2.605,2.659,2.64,0.019,0.7197,107.43,28.256,0.101
20180503,510030.SH,上证180价值ETF,4.81,4.818,4.783,4.809,4.81,-0.001,-0.0208,618.23,295.873,1.0
20180503,510050.SH,华夏上证50ETF,2.639,2.666,2.617,2.654,2.646,0.008,0.3023,4991656.04,1319272.213,1.259
20180503,510060.SH,工银上证央企ETF,1.764,1.782,1.764,1.782,1.771,0.011,0.6211,1554.0,276.312,1.0
20180503,510130.SH,易方达上证中盘ETF,3.77,3.77,3.77,3.77,3.788,-0.018,-0.4752,3.0,1.131,1.0
20180503,510150.SH,招商上证消费80ETF,4.927,5.088,4.927,5.088,4.975,0.113,2.2714,81.77,40.414,1.0
20180503,510160.SH,南方小康ETF,0.561,0.565,0.556,0.564,0.561,0.003,0.5348,6267.0,352.977,1.0
20180503,510170.SH,国联安上证商品ETF,1.826,1.831,1.823,1.831,1.832,-0.001,-0.0546,39.0,7.118,1.0
20180503,510180.SH,华安上证180ETF,3.218,3.243,3.194,3.239,3.22,0.019,0.5901,57223.25,18419.886,2.916
20180503,510190.SH,华安上证50ETF,3.49,3.542,3.483,3.537,3.492,0.045,1.2887,134.0,46.993,1.0
20180503,510210.SH,上证综指ETF,3.526,3.598,3.501,3.598,3.55,0.048,1.3521,268.0,94.272,1.0
20180503,510230.SH,国泰上证180金融ETF,5.864,5.932,5.848,5.922,5.876,0.046,0.7828,7518.0,4426.61,1.0
20180503,510270.SH,国企ETF,1.2,1.2,1.07,1.099,1.105,-0.006,-0.543,129.7,14.243,1.0
20180503,510290.SH,南方上证380ETF,1.5,1.527,1.5,1.527,1.506,0.021,1.3944,172.0,26.085,1.0
20180503,510300.SH,华泰柏瑞沪深300ETF,3.756,3.802,3.731,3.788,3.766,0.022,0.5842,1500874.41,565842.658,1.093
20180503,510310.SH,易方达沪深300ETF发起式,1.599,1.612,1.586,1.61,1.598,0.012,0.7509,17524.01,2798.274,1.0
20180503,510330.SH,华夏沪深300ETF,4.071,4.111,4.035,4.102,4.071,0.031,0.7615,77020.0,31247.12,1.034
20180503,510360.SH,广发沪深300ETF,1.176,1.192,1.17,1.188,1.179,0.009,0.7634,225867.0,26708.595,1.0
20180503,510380.SH,国寿安保沪深300ETF,0.934,0.934,0.933,0.933,0.936,-0.003,-0.3205,14.0,1.307,1.0
20180503,510390.SH,平安沪深300ETF,3.761,3.788,3.725,3.783,3.761,0.022,0.585,20617.3,7774.542,1.0
20180503,510410.SH,博时上证自然资源ETF,0.728,0.728,0.718,0.724,0.728,-0.004,-0.5495,1891.01,136.337,1.0
20180503,510500.SH,南方中证500ETF,6.124,6.23,6.079,6.219,6.159,0.06,0.9742,859939.0,529946.624,0.28
20180503,510510.SH,广发中证500ETF,1.632,1.646,1.611,1.646,1.631,0.015,0.9197,114896.0,18631.243,1.0
20180503,510560.SH,国寿安保中证500ETF,1.226,1.234,1.22,1.234,1.234,0.0,0.0,79.0,9.697,1.0
20180503,510580.SH,易方达中证500ETF,5.76,5.843,5.76,5.843,5.76,0.083,1.441,2.0,1.16,1.0
20180503,510630.SH,华夏消费ETF,2.221,2.261,2.218,2.26,2.235,0.025,1.1186,1719.0,386.446,1.0
20180503,510650.SH,华夏金融ETF,1.702,1.718,1.698,1.718,1.711,0.007,0.4091,2777.0,473.001,1.0
20180503,510660.SH,华夏医药ETF,2.037,2.037,2.001,2.032,2.021,0.011,0.5443,33361.0,6767.063,1.0
20180503,510680.SH,万家上证50ETF,2.2,2.249,2.118,2.228,2.25,-0.022,-0.9778,830.0,177.097,1.0
20180503,510710.SH,博时上证50ETF,2.79,2.816,2.774,2.809,2.798,0.011,0.3931,7492.36,2092.803,1.0
20180503,510800.SH,建信上证50ETF,0.888,0.899,0.886,0.897,0.891,0.006,0.6734,23944.0,2140.369,1.0
20180503,510810.SH,中证上海国企ETF,0.9,0.907,0.896,0.907,0.9,0.007,0.7778,39655.0,3570.089,1.03
20180503,510880.SH,华泰柏瑞上证红利ETF,2.818,2.841,2.809,2.835,2.818,0.017,0.6033,55620.4,15691.747,1.269
20180503,510900.SH,易方达恒生国企(QDII-ETF),1.235,1.235,1.222,1.229,1.245,-0.016,-1.2851,9501645.31,1167578.059,1.0
20180503,511010.SH,国泰上证5年期国债ETF,112.305,112.5,112.297,112.428,112.275,0.153,0.1363,18586.64,208851.648,1.012
20180503,511220.SH,海富通上证城投债ETF,93.801,94.0,93.801,93.942,93.899,0.043,0.0458,1677.16,15754.654,1.225
