日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20150921,159001.SZ,易方达保证金货币A,100.0,100.001,99.999,100.0,100.001,-0.001,-0.001,10085.42,100853.5912,1.0
20150921,159003.SZ,招商保证金快线A,99.999,99.999,99.996,99.998,99.998,0.0,0.0,56590.54,565894.2871,1.0
20150921,159005.SZ,汇添富收益快钱货币A,100.0,100.001,99.999,100.0,100.0,0.0,0.0,4066.27,40662.546,1.0
20150921,159901.SZ,易方达深证100ETF,3.61,3.725,3.58,3.705,3.614,0.091,2.518,149266.31,54618.0844,1.031
20150921,159902.SZ,华夏中小企业100ETF,2.999,3.15,2.91,3.126,3.015,0.111,3.6816,1329496.11,407779.9093,1.048
20150921,159903.SZ,南方深证成份ETF,1.018,1.065,1.008,1.053,1.025,0.028,2.7317,74207.12,7729.9097,1.0
20150921,159905.SZ,深红利ETF,0.962,0.973,0.959,0.973,0.965,0.008,0.829,1750.0,169.4105,1.0
20150921,159906.SZ,大成深证成长40ETF,0.88,0.917,0.88,0.913,0.887,0.026,2.9312,1064.0,95.3602,1.0
20150921,159907.SZ,广发国证2000ETF,1.281,1.333,1.268,1.333,1.281,0.052,4.0593,3694.17,480.9145,1.0
20150921,159908.SZ,博时创业板ETF,1.005,1.054,1.005,1.029,1.038,-0.009,-0.8671,4348.35,444.4018,1.0
20150921,159909.SZ,深证TMT50ETF,5.3,5.484,5.3,5.48,5.484,-0.004,-0.0729,272.0,147.9474,1.0
20150921,159910.SZ,嘉实深证基本面120ETF,1.128,1.128,1.128,1.128,1.129,-0.001,-0.0886,115.0,12.972,1.0
20150921,159912.SZ,汇添富深证300ETF,1.2,1.235,1.181,1.235,1.205,0.03,2.4896,3166.0,381.9915,1.0
20150921,159913.SZ,交银深证300价值ETF,1.174,1.26,1.174,1.201,1.223,-0.022,-1.7989,8.02,0.9637,1.0
20150921,159915.SZ,易方达创业板ETF,1.796,1.965,1.77,1.965,1.825,0.14,7.6712,3301091.38,622886.3392,1.0
20150921,159916.SZ,建信深证基本面60ETF,2.058,2.16,2.058,2.156,2.199,-0.043,-1.9554,614.0,131.1248,1.0
20150921,159918.SZ,嘉实中创400ETF,1.82,1.887,1.82,1.887,1.821,0.066,3.6244,425.99,79.4472,1.0
20150921,159919.SZ,嘉实沪深300ETF,3.328,3.43,3.301,3.416,3.36,0.056,1.6667,188524.65,63679.0372,0.382
20150921,159920.SZ,华夏恒生ETF,1.075,1.082,1.071,1.078,1.085,-0.007,-0.6452,181610.97,19569.5778,1.0
20150921,159922.SZ,嘉实中证500ETF,6.188,6.42,5.91,6.42,6.379,0.041,0.6427,28822.05,17669.4714,1.0
20150921,159923.SZ,大成中证A100ETF,1.2,1.22,1.193,1.218,1.21,0.008,0.6612,1405.0,169.5933,1.0
20150921,159925.SZ,南方沪深300ETF,1.25,1.299,1.248,1.283,1.271,0.012,0.9441,3278.8,419.5837,1.0
20150921,159928.SZ,汇添富中证主要消费ETF,1.236,1.263,1.236,1.262,1.25,0.012,0.96,3086.0,386.8277,1.0
20150921,159929.SZ,汇添富中证医药卫生ETF,1.345,1.38,1.336,1.379,1.345,0.034,2.5279,10594.0,1447.2232,1.0
20150921,159930.SZ,汇添富中证能源ETF,0.92,0.935,0.918,0.931,0.921,0.01,1.0858,1161.0,106.9693,1.0
20150921,159931.SZ,汇添富中证金融地产ETF,1.317,1.337,1.31,1.333,1.325,0.008,0.6038,4161.0,553.5865,1.0
20150921,159933.SZ,国投瑞银金融地产ETF,1.391,1.391,1.385,1.386,1.399,-0.013,-0.9292,590.0,82.0073,1.0
20150921,159934.SZ,易方达黄金ETF,2.315,2.336,2.315,2.334,2.312,0.022,0.9516,23707.51,5528.4034,1.0
20150921,159935.SZ,景顺长城中证500ETF,1.502,1.55,1.501,1.55,1.546,0.004,0.2587,3297.0,495.1336,1.0
20150921,159936.SZ,广发中证全指可选消费ETF,1.418,1.485,1.418,1.447,1.443,0.004,0.2772,67.0,9.6343,1.0
20150921,159937.SZ,博时黄金ETF,2.31,2.34,2.31,2.34,2.307,0.033,1.4304,709.5,165.4497,1.0
20150921,159938.SZ,广发中证全指医药卫生ETF,1.151,1.194,1.142,1.189,1.161,0.028,2.4117,11554.0,1354.8893,1.0
20150921,159939.SZ,广发中证全指信息技术ETF,1.003,1.055,0.994,1.054,1.011,0.043,4.2532,145535.0,14995.5112,1.0
20150921,159940.SZ,广发中证全指金融地产ETF,0.705,0.706,0.678,0.7,0.705,-0.005,-0.7092,1758.02,121.9817,1.0
20150921,159941.SZ,广发纳指100ETF,0.927,0.933,0.927,0.933,0.948,-0.015,-1.5823,1665.0,155.1261,1.0
20150921,159943.SZ,深证ETF,9.829,10.1,9.75,10.062,9.829,0.233,2.3705,5457.97,5449.5402,1.0
20150921,159944.SZ,广发中证全指原材料ETF,0.702,0.708,0.68,0.708,0.692,0.016,2.3121,4841.81,336.2513,1.0
20150921,159945.SZ,广发中证全指能源ETF,0.622,0.668,0.622,0.66,0.651,0.009,1.3825,11530.01,753.6739,1.0
20150921,510010.SH,交银上证180公司治理ETF,0.928,0.95,0.928,0.94,0.94,0.0,0.0,702.63,66.252,1.0
20150921,510020.SH,博时上证超大盘ETF,2.249,2.249,2.168,2.221,2.249,-0.028,-1.245,2710.15,590.643,0.101
20150921,510030.SH,上证180价值ETF,3.78,3.78,3.645,3.768,3.797,-0.029,-0.7638,536.0,202.013,1.0
20150921,510050.SH,华夏上证50ETF,2.19,2.221,2.178,2.212,2.198,0.014,0.6369,3054092.3,672295.116,1.209
20150921,510060.SH,工银上证央企ETF,1.633,1.651,1.628,1.65,1.647,0.003,0.1821,7201.74,1182.013,1.0
20150921,510090.SH,建信上证社会责任ETF,1.172,1.179,1.172,1.179,1.169,0.01,0.8554,14.0,1.649,1.0
20150921,510130.SH,易方达上证中盘ETF,3.544,3.616,3.544,3.616,3.556,0.06,1.6873,871.02,313.492,1.0
20150921,510150.SH,招商上证消费80ETF,3.782,3.785,3.463,3.784,3.784,0.0,0.0,640.46,241.337,1.0
20150921,510160.SH,南方小康ETF,0.506,0.519,0.506,0.518,0.513,0.005,0.9747,12050.0,619.983,1.0
20150921,510170.SH,国联安上证商品ETF,1.7,1.7,1.698,1.7,1.697,0.003,0.1768,67.0,11.388,1.0
20150921,510180.SH,华安上证180ETF,2.903,2.948,2.866,2.945,2.908,0.037,1.2724,212968.81,62207.441,2.767
20150921,510190.SH,华安上证50ETF,3.075,3.178,3.005,3.17,3.062,0.108,3.5271,204.0,62.411,1.0
20150921,510210.SH,上证综指ETF,3.345,3.367,3.304,3.326,3.306,0.02,0.605,169.0,56.078,1.0
20150921,510230.SH,国泰上证180金融ETF,4.675,4.736,4.658,4.705,4.72,-0.015,-0.3178,12246.0,5733.753,1.0
20150921,510270.SH,国企ETF,0.98,1.023,0.96,1.0,1.001,-0.001,-0.0999,3385.0,340.549,1.0
20150921,510290.SH,南方上证380ETF,1.432,1.527,1.432,1.523,1.464,0.059,4.0301,22091.0,3293.409,1.0
20150921,510300.SH,华泰柏瑞沪深300ETF,3.251,3.36,3.231,3.339,3.279,0.06,1.8298,2525744.46,832870.113,1.048
20150921,510310.SH,易方达沪深300ETF发起式,1.3,1.336,1.288,1.333,1.313,0.02,1.5232,11226.0,1480.329,1.0
20150921,510330.SH,华夏沪深300ETF,3.275,3.358,3.275,3.355,3.31,0.045,1.3595,3648.26,1213.303,1.034
20150921,510360.SH,广发沪深300ETF,0.921,0.956,0.921,0.947,0.928,0.019,2.0474,6265.0,586.749,1.0
20150921,510410.SH,博时上证自然资源ETF,0.638,0.656,0.638,0.656,0.648,0.008,1.2346,2587.0,167.547,1.0
20150921,510500.SH,南方中证500ETF,6.04,6.399,6.0,6.393,6.125,0.268,4.3755,393011.26,245605.631,0.28
20150921,510510.SH,广发中证500ETF,1.605,1.699,1.605,1.698,1.633,0.065,3.9804,16304.0,2723.259,1.0
20150921,510560.SH,国寿安保中证500ETF,1.231,1.231,1.208,1.213,1.228,-0.015,-1.2215,51.89,6.334,1.0
20150921,510580.SH,易方达中证500ETF,6.27,6.35,5.925,6.3,6.145,0.155,2.5224,17452.2,10817.075,1.0
20150921,510630.SH,华夏消费ETF,1.38,1.453,1.372,1.411,1.408,0.003,0.2131,1056.0,147.639,1.0
20150921,510650.SH,华夏金融ETF,1.335,1.399,1.3,1.389,1.339,0.05,3.7341,1848.0,251.942,1.0
20150921,510660.SH,华夏医药ETF,1.326,1.392,1.323,1.39,1.353,0.037,2.7347,7603.0,1041.748,1.0
20150921,510680.SH,万家上证50ETF,1.354,1.384,1.306,1.384,1.354,0.03,2.2157,1357.0,184.371,1.0
20150921,510710.SH,博时上证50ETF,2.158,2.19,2.158,2.182,2.171,0.011,0.5067,5086.26,1102.71,1.0
20150921,510880.SH,华泰柏瑞上证红利ETF,2.506,2.56,2.501,2.558,2.527,0.031,1.2268,10609.67,2698.825,1.163
20150921,510900.SH,易方达恒生国企(QDII-ETF),1.0,1.01,0.995,1.004,1.012,-0.008,-0.7905,3083053.67,309597.616,1.0
20150921,511010.SH,国泰上证5年期国债ETF,108.4,108.42,108.359,108.377,108.358,0.019,0.0175,193669.0,2099053.083,1.003
20150921,511220.SH,海富通上证城投债ETF,99.489,99.489,99.479,99.479,99.1,0.379,0.3824,112.2,1116.174,1.032
20150921,511800.SH,易方达货币E,100.009,100.011,100.006,100.01,100.016,-0.006,-0.006,34472.46,344754.325,1.0
20150921,511810.SH,南方理财金货币ETF,100.008,100.014,100.008,100.012,100.018,-0.006,-0.006,366076.3,3661201.937,1.0
20150921,511830.SH,华泰货币,100.0,100.001,99.995,100.001,100.003,-0.002,-0.002,46464.8,464639.088,1.0
20150921,511860.SH,博时保证金货币ETF,100.0,100.002,100.0,100.001,100.008,-0.007,-0.007,7782.96,77830.379,1.0
20150921,512010.SH,易方达沪深300医药ETF,1.062,1.137,1.062,1.135,1.116,0.019,1.7025,4315.0,481.94,1.0
20150921,512070.SH,易方达沪深300非银ETF,1.432,1.469,1.421,1.465,1.447,0.018,1.244,17616.0,2558.861,1.0
20150921,512120.SH,华安中证细分医药ETF,1.17,1.243,1.168,1.239,1.188,0.051,4.2929,330.0,40.39,1.0
20150921,512220.SH,景顺长城中证科技传媒通信150ETF,1.337,1.4,1.337,1.4,1.32,0.08,6.0606,99.0,13.791,1.0
20150921,512330.SH,南方中证500信息技术ETF,0.722,0.782,0.718,0.755,0.74,0.015,2.027,17959.0,1353.705,1.0
20150921,512500.SH,华夏中证500ETF,2.77,2.936,2.76,2.924,2.828,0.096,3.3946,33497.49,9570.306,1.0
20150921,512510.SH,华泰柏瑞中证500ETF,1.185,1.225,1.175,1.222,1.191,0.031,2.6029,23181.15,2807.174,1.0
20150921,512600.SH,嘉实中证主要消费ETF,1.253,1.3,1.253,1.294,1.241,0.053,4.2707,540.0,69.038,1.0
20150921,512640.SH,嘉实中证金融地产ETF,1.466,1.466,1.466,1.466,1.482,-0.016,-1.0796,65.0,9.529,1.0
20150921,512990.SH,华夏MSCI中国A股国际通ETF,0.935,0.954,0.932,0.952,0.951,0.001,0.1052,27850.0,2640.331,1.0
20150921,513030.SH,华安德国(DAX)ETF,0.861,0.865,0.853,0.856,0.879,-0.023,-2.6166,58955.0,5047.332,1.0
20150921,513100.SH,国泰纳斯达克100(QDII-ETF),1.458,1.461,1.452,1.461,1.479,-0.018,-1.217,8664.0,1262.421,1.0
20150921,513500.SH,博时标普500ETF,1.143,1.143,1.134,1.141,1.159,-0.018,-1.5531,11457.95,1305.286,1.0
20150921,513600.SH,南方恒指ETF,1.814,1.822,1.812,1.82,1.837,-0.017,-0.9254,3144.0,570.961,1.0
20150921,513660.SH,华夏沪港通恒生ETF,1.79,1.793,1.782,1.787,1.803,-0.016,-0.8874,1337.06,238.961,1.0
20150921,518800.SH,国泰黄金ETF,2.301,2.327,2.301,2.326,2.296,0.03,1.3066,4745.62,1102.217,1.0
20150921,518880.SH,华安黄金易(ETF),2.329,2.351,2.329,2.347,2.318,0.029,1.2511,100459.41,23511.925,1.0
