日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20130503,159901.SZ,易方达深证100ETF,0.578,0.594,0.578,0.586,0.575,0.011,1.913,8967814.5,526535.583,5.154
20130503,159902.SZ,华夏中小企业100ETF,2.115,2.175,2.115,2.158,2.111,0.047,2.2264,343585.91,74086.6216,1.039
20130503,159903.SZ,南方深证成份ETF,0.891,0.915,0.891,0.903,0.889,0.014,1.5748,241087.22,21828.0453,1.0
20130503,159905.SZ,深红利ETF,0.716,0.729,0.716,0.723,0.716,0.007,0.9777,9344.08,676.4654,1.0
20130503,159906.SZ,大成深证成长40ETF,0.73,0.735,0.73,0.735,0.731,0.004,0.5472,77.0,5.6545,1.0
20130503,159907.SZ,广发国证2000ETF,0.832,0.849,0.832,0.846,0.826,0.02,2.4213,3511.39,295.6954,1.0
20130503,159908.SZ,博时创业板ETF,0.701,0.706,0.701,0.703,0.7,0.003,0.4286,1930.41,135.7937,1.0
20130503,159909.SZ,深证TMT50ETF,3.02,3.061,3.02,3.04,2.99,0.05,1.6722,1414.39,430.8734,1.0
20130503,159910.SZ,嘉实深证基本面120ETF,0.797,0.805,0.797,0.802,0.788,0.014,1.7766,339.0,27.1432,1.0
20130503,159912.SZ,汇添富深证300ETF,0.89,0.895,0.874,0.889,0.867,0.022,2.5375,3607.0,319.922,1.0
20130503,159913.SZ,交银深证300价值ETF,0.953,0.959,0.953,0.959,0.929,0.03,3.2293,242.89,23.2116,1.0
20130503,159915.SZ,易方达创业板ETF,0.916,0.939,0.914,0.938,0.914,0.024,2.6258,553729.98,51515.5444,1.0
20130503,159916.SZ,建信深证基本面60ETF,1.59,1.59,1.572,1.576,1.558,0.018,1.1553,136.79,21.6921,1.0
20130503,159918.SZ,嘉实中创400ETF,1.016,1.031,1.016,1.025,1.015,0.01,0.9852,1217.49,124.4372,1.0
20130503,159919.SZ,嘉实沪深300ETF,2.45,2.517,2.45,2.485,2.441,0.044,1.8025,510033.44,126785.385,0.382
20130503,159920.SZ,华夏恒生ETF,1.014,1.018,1.01,1.013,1.009,0.004,0.3964,25250.85,2561.9897,1.0
20130503,159922.SZ,嘉实中证500ETF,3.37,3.452,3.37,3.437,3.37,0.067,1.9881,60060.14,20637.9293,1.0
20130503,159923.SZ,大成中证A100ETF,0.918,0.938,0.917,0.927,0.911,0.016,1.7563,20035.48,1861.2633,1.0
20130503,159925.SZ,南方沪深300ETF,0.932,0.962,0.932,0.949,0.931,0.018,1.9334,408054.04,38783.1607,1.0
20130503,510010.SH,交银上证180公司治理ETF,0.66,0.679,0.66,0.676,0.662,0.014,2.1148,18569.74,1251.938,1.0
20130503,510020.SH,博时上证超大盘ETF,1.797,1.846,1.792,1.83,1.792,0.038,2.1205,16059.56,2939.43,0.101
20130503,510030.SH,上证180价值ETF,2.458,2.521,2.457,2.491,2.445,0.046,1.8814,113797.16,28420.979,1.0
20130503,510050.SH,华夏上证50ETF,1.771,1.82,1.769,1.796,1.765,0.031,1.7564,5924783.16,1066125.796,1.141
20130503,510060.SH,工银上证央企ETF,1.077,1.098,1.077,1.09,1.071,0.019,1.774,8505.05,927.653,1.0
20130503,510090.SH,建信上证社会责任ETF,0.899,0.899,0.853,0.863,0.849,0.014,1.649,1856.19,160.337,1.0
20130503,510130.SH,易方达上证中盘ETF,2.24,2.271,2.24,2.264,2.213,0.051,2.3046,877.0,198.245,1.0
20130503,510150.SH,招商上证消费80ETF,2.501,2.513,2.494,2.513,2.45,0.063,2.5714,4558.36,1140.223,1.0
20130503,510160.SH,南方小康ETF,0.326,0.334,0.326,0.333,0.326,0.007,2.1472,27034.05,897.921,1.0
20130503,510170.SH,国联安上证商品ETF,1.842,1.867,1.84,1.85,1.841,0.009,0.4889,10536.06,1954.929,1.0
20130503,510180.SH,华安上证180ETF,0.535,0.549,0.534,0.542,0.532,0.01,1.8797,3859042.36,209638.33,10.594
20130503,510190.SH,华安上证50ETF,2.15,2.16,2.15,2.16,2.149,0.011,0.5119,367.27,79.292,1.0
20130503,510210.SH,上证综指ETF,2.231,2.29,2.231,2.29,2.226,0.064,2.8751,32.0,7.316,1.0
20130503,510230.SH,国泰上证180金融ETF,3.38,3.5,3.38,3.445,3.372,0.073,2.1649,41323.49,14315.071,1.0
20130503,510270.SH,国企ETF,0.717,0.721,0.715,0.72,0.7,0.02,2.8571,516.0,36.937,1.0
20130503,510290.SH,南方上证380ETF,0.829,0.837,0.815,0.815,0.814,0.001,0.1229,20011.0,1669.181,1.0
20130503,510300.SH,华泰柏瑞沪深300ETF,2.458,2.524,2.453,2.491,2.447,0.044,1.7981,3344747.49,834387.244,1.014
20130503,510310.SH,易方达沪深300ETF发起式,0.952,0.982,0.952,0.971,0.95,0.021,2.2105,110544.54,10728.593,1.0
20130503,510330.SH,华夏沪深300ETF,2.46,2.523,2.46,2.491,2.448,0.043,1.7565,245433.26,61184.321,1.0
20130503,510410.SH,博时上证自然资源ETF,0.75,0.755,0.743,0.748,0.74,0.008,1.0811,15832.89,1188.288,1.0
20130503,510500.SH,南方中证500ETF,0.954,0.968,0.954,0.966,0.946,0.02,2.1142,99260.07,9581.122,1.0
20130503,510880.SH,华泰柏瑞上证红利ETF,1.886,1.947,1.886,1.92,1.886,0.034,1.8028,73026.14,14077.911,1.084
20130503,510900.SH,易方达恒生国企(QDII-ETF),0.978,0.989,0.978,0.979,0.976,0.003,0.3074,3093.0,304.339,1.0
20130503,511010.SH,国泰上证5年期国债ETF,100.591,100.607,100.48,100.503,100.497,0.006,0.006,60391.68,607008.559,1.0
