日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20140109,159901.SZ,易方达深证100ETF,0.544,0.551,0.54,0.54,0.546,-0.006,-1.0989,3734066.79,204115.3169,5.154
20140109,159902.SZ,华夏中小企业100ETF,2.35,2.386,2.328,2.331,2.364,-0.033,-1.3959,428194.93,101410.566,1.039
20140109,159903.SZ,南方深证成份ETF,0.81,0.817,0.803,0.804,0.809,-0.005,-0.618,239014.12,19368.0445,1.0
20140109,159905.SZ,深红利ETF,0.657,0.659,0.648,0.652,0.659,-0.007,-1.0622,8564.0,556.2685,1.0
20140109,159906.SZ,大成深证成长40ETF,0.74,0.74,0.735,0.735,0.739,-0.004,-0.5413,374.0,27.629,1.0
20140109,159907.SZ,广发国证2000ETF,0.958,0.968,0.946,0.946,0.961,-0.015,-1.5609,3565.37,340.8766,1.0
20140109,159908.SZ,博时创业板ETF,0.67,0.679,0.666,0.675,0.681,-0.006,-0.8811,12095.15,811.8757,1.0
20140109,159909.SZ,深证TMT50ETF,3.629,3.7,3.603,3.603,3.629,-0.026,-0.7165,1499.84,549.4527,1.0
20140109,159910.SZ,嘉实深证基本面120ETF,0.788,0.788,0.664,0.71,0.738,-0.028,-3.794,1497.0,111.6075,1.0
20140109,159912.SZ,汇添富深证300ETF,0.882,0.889,0.875,0.875,0.882,-0.007,-0.7937,1911.13,168.1851,1.0
20140109,159913.SZ,交银深证300价值ETF,0.916,0.949,0.9,0.949,0.953,-0.004,-0.4197,387.26,36.2096,1.0
20140109,159915.SZ,易方达创业板ETF,1.37,1.394,1.343,1.348,1.375,-0.027,-1.9636,1661874.61,228694.3126,1.0
20140109,159916.SZ,建信深证基本面60ETF,1.422,1.58,1.422,1.58,1.58,0.0,0.0,719.0,102.7198,1.0
20140109,159918.SZ,嘉实中创400ETF,1.316,1.318,1.266,1.28,1.309,-0.029,-2.2154,1283.0,165.5969,1.0
20140109,159919.SZ,嘉实沪深300ETF,2.285,2.305,2.27,2.273,2.288,-0.015,-0.6556,1017137.17,233173.2852,0.382
20140109,159920.SZ,华夏恒生ETF,1.018,1.022,1.013,1.014,1.019,-0.005,-0.4907,2374.01,241.2866,1.0
20140109,159922.SZ,嘉实中证500ETF,3.738,3.762,3.695,3.696,3.733,-0.037,-0.9912,3662.89,1371.4131,1.0
20140109,159923.SZ,大成中证A100ETF,0.811,0.823,0.81,0.81,0.822,-0.012,-1.4599,903.0,73.9353,1.0
20140109,159925.SZ,南方沪深300ETF,0.867,0.875,0.862,0.863,0.868,-0.005,-0.576,26475.02,2301.7996,1.0
20140109,159928.SZ,汇添富中证主要消费ETF,0.954,0.962,0.94,0.943,0.952,-0.009,-0.9454,15087.63,1439.5551,1.0
20140109,159929.SZ,汇添富中证医药卫生ETF,1.028,1.037,1.023,1.024,1.028,-0.004,-0.3891,31974.33,3301.4677,1.0
20140109,159930.SZ,汇添富中证能源ETF,0.848,0.852,0.841,0.841,0.84,0.001,0.119,14405.13,1220.2863,1.0
20140109,159931.SZ,汇添富中证金融地产ETF,0.85,0.851,0.84,0.84,0.845,-0.005,-0.5917,18880.89,1593.7734,1.0
20140109,159933.SZ,国投瑞银金融地产ETF,0.895,0.903,0.888,0.889,0.895,-0.006,-0.6704,10476.73,935.9799,1.0
20140109,159934.SZ,易方达黄金ETF,2.412,2.418,2.41,2.418,2.418,0.0,0.0,2074.69,500.7187,1.0
20140109,510010.SH,交银上证180公司治理ETF,0.61,0.617,0.607,0.607,0.608,-0.001,-0.1645,6781.52,414.172,1.0
20140109,510020.SH,博时上证超大盘ETF,1.468,1.478,1.455,1.455,1.462,-0.007,-0.4788,6625.54,968.173,0.101
20140109,510030.SH,上证180价值ETF,2.193,2.196,2.182,2.182,2.181,0.001,0.0459,4033.0,883.959,1.0
20140109,510050.SH,华夏上证50ETF,1.508,1.524,1.501,1.503,1.513,-0.01,-0.6609,5113506.11,773493.271,1.18
20140109,510060.SH,工银上证央企ETF,0.966,0.97,0.958,0.959,0.962,-0.003,-0.3119,11233.1,1085.073,1.0
20140109,510090.SH,建信上证社会责任ETF,0.77,0.77,0.75,0.751,0.776,-0.025,-3.2216,2058.0,154.941,1.0
20140109,510130.SH,易方达上证中盘ETF,2.253,2.265,2.23,2.23,2.244,-0.014,-0.6239,1991.61,449.228,1.0
20140109,510150.SH,招商上证消费80ETF,2.611,2.611,2.611,2.611,2.625,-0.014,-0.5333,9.88,2.58,1.0
20140109,510160.SH,南方小康ETF,0.292,0.294,0.29,0.29,0.291,-0.001,-0.3436,64346.71,1877.483,1.0
20140109,510170.SH,国联安上证商品ETF,1.355,1.368,1.351,1.358,1.361,-0.003,-0.2204,25903.36,3532.541,1.0
20140109,510180.SH,华安上证180ETF,1.941,1.957,1.925,1.929,1.942,-0.013,-0.6694,921441.43,179180.197,2.701
20140109,510190.SH,华安上证50ETF,1.952,1.956,1.952,1.954,1.95,0.004,0.2051,384.21,75.095,1.0
20140109,510210.SH,上证综指ETF,2.19,2.19,2.159,2.159,2.194,-0.035,-1.5953,234.48,50.854,1.0
20140109,510230.SH,国泰上证180金融ETF,3.035,3.082,3.035,3.045,3.057,-0.012,-0.3925,291385.41,88819.483,1.0
20140109,510270.SH,国企ETF,0.64,0.64,0.622,0.622,0.632,-0.01,-1.5823,1518.34,95.844,1.0
20140109,510290.SH,南方上证380ETF,0.885,0.89,0.879,0.879,0.885,-0.006,-0.678,46039.0,4081.965,1.0
20140109,510300.SH,华泰柏瑞沪深300ETF,2.28,2.306,2.269,2.271,2.285,-0.014,-0.6127,3371288.5,769178.854,1.014
20140109,510310.SH,易方达沪深300ETF发起式,0.889,0.897,0.883,0.883,0.89,-0.007,-0.7865,36054.0,3205.827,1.0
20140109,510330.SH,华夏沪深300ETF,2.272,2.295,2.258,2.261,2.274,-0.013,-0.5717,1353596.05,306524.608,1.008
20140109,510410.SH,博时上证自然资源ETF,0.562,0.562,0.55,0.552,0.562,-0.01,-1.7794,9082.96,506.794,1.0
20140109,510500.SH,南方中证500ETF,1.045,1.054,1.035,1.035,1.045,-0.01,-0.9569,257453.61,26729.728,1.0
20140109,510510.SH,广发中证500ETF,1.051,1.059,1.037,1.037,1.051,-0.014,-1.3321,58893.34,6176.096,1.0
20140109,510630.SH,华夏消费ETF,1.03,1.042,1.017,1.019,1.031,-0.012,-1.1639,110333.99,11372.725,1.0
20140109,510650.SH,华夏金融ETF,0.881,0.889,0.877,0.879,0.882,-0.003,-0.3401,219371.04,19391.95,1.0
20140109,510660.SH,华夏医药ETF,1.074,1.083,1.068,1.068,1.075,-0.007,-0.6512,166103.55,17900.028,1.0
20140109,510680.SH,万家上证50ETF,0.917,0.938,0.917,0.938,0.922,0.016,1.7354,27515.8,2554.674,1.0
20140109,510880.SH,华泰柏瑞上证红利ETF,1.673,1.678,1.658,1.66,1.672,-0.012,-0.7177,40741.96,6805.531,1.084
20140109,510900.SH,易方达恒生国企(QDII-ETF),0.945,0.945,0.937,0.937,0.947,-0.01,-1.056,1007.0,94.603,1.0
20140109,511010.SH,国泰上证5年期国债ETF,96.1,96.24,96.001,96.001,96.096,-0.095,-0.0989,2754.56,26480.788,1.003
20140109,512010.SH,易方达沪深300医药ETF,0.955,0.968,0.953,0.956,0.961,-0.005,-0.5203,22347.0,2152.945,1.0
20140109,512120.SH,华安中证细分医药ETF,0.976,1.01,0.976,1.0,0.999,0.001,0.1001,69060.15,6945.767,1.0
20140109,513100.SH,国泰纳斯达克100(QDII-ETF),1.173,1.174,1.17,1.172,1.173,-0.001,-0.0853,6201.0,726.344,1.0
20140109,518800.SH,国泰黄金ETF,2.4,2.407,2.398,2.398,2.4,-0.002,-0.0833,976.78,234.541,1.0
20140109,518880.SH,华安黄金易(ETF),2.41,2.42,2.41,2.412,2.411,0.001,0.0415,20285.33,4891.434,1.0
