日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20110209,159901.SZ,易方达深证100ETF,0.772,0.782,0.765,0.766,0.779,-0.013,-1.6688,5433688.85,420357.8777,5.154
20110209,159902.SZ,华夏中小企业100ETF,2.887,2.899,2.85,2.853,2.895,-0.042,-1.4508,395586.35,113807.6526,1.039
20110209,159903.SZ,南方深证成份ETF,1.211,1.221,1.194,1.197,1.215,-0.018,-1.4815,189946.51,22930.7646,1.0
20110209,159905.SZ,深红利ETF,0.967,0.971,0.948,0.948,0.967,-0.019,-1.9648,5208.01,501.7499,1.0
20110209,510010.SH,交银上证180公司治理ETF,0.746,0.748,0.736,0.745,0.749,-0.004,-0.534,16378.63,1216.359,1.0
20110209,510020.SH,博时上证超大盘ETF,0.204,0.206,0.202,0.203,0.205,-0.002,-0.9756,241306.69,4924.559,1.0
20110209,510030.SH,上证180价值ETF,2.555,2.569,2.522,2.528,2.563,-0.035,-1.3656,24558.36,6275.046,1.0
20110209,510050.SH,华夏上证50ETF,1.95,1.97,1.935,1.936,1.964,-0.028,-1.4257,2800716.63,546426.385,1.109
20110209,510060.SH,工银上证央企ETF,1.361,1.361,1.343,1.353,1.362,-0.009,-0.6608,23567.67,3189.072,1.0
20110209,510090.SH,建信上证社会责任ETF,0.919,0.93,0.915,0.915,0.932,-0.017,-1.824,5991.99,551.695,1.0
20110209,510130.SH,易方达上证中盘ETF,3.11,3.12,3.075,3.098,3.127,-0.029,-0.9274,157469.51,48819.235,1.0
20110209,510160.SH,南方小康ETF,0.429,0.433,0.424,0.427,0.43,-0.003,-0.6977,81027.36,3473.285,1.0
20110209,510170.SH,国联安上证商品ETF,2.979,2.996,2.91,2.926,2.997,-0.071,-2.369,181446.97,53624.463,1.0
20110209,510180.SH,华安上证180ETF,0.64,0.647,0.635,0.636,0.644,-0.008,-1.2422,3606102.79,231268.814,10.378
20110209,510190.SH,华安上证50ETF,2.55,2.578,2.539,2.539,2.56,-0.021,-0.8203,87338.05,22372.016,1.0
20110209,510880.SH,华泰柏瑞上证红利ETF,2.183,2.198,2.169,2.17,2.191,-0.021,-0.9585,24390.88,5316.495,1.04
