日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20140926,159901.SZ,易方达深证100ETF,2.941,2.959,2.93,2.956,2.955,0.001,0.0338,609308.08,179615.21,1.031
20140926,159902.SZ,华夏中小企业100ETF,2.549,2.569,2.546,2.563,2.554,0.009,0.3524,602781.78,154116.0082,1.048
20140926,159903.SZ,南方深证成份ETF,0.848,0.852,0.845,0.851,0.851,0.0,0.0,121721.74,10327.9466,1.0
20140926,159905.SZ,深红利ETF,0.738,0.738,0.733,0.736,0.74,-0.004,-0.5405,23727.0,1745.8581,1.0
20140926,159906.SZ,大成深证成长40ETF,0.734,0.744,0.727,0.728,0.731,-0.003,-0.4104,9264.0,686.7565,1.0
20140926,159907.SZ,广发国证2000ETF,1.119,1.128,1.119,1.126,1.125,0.001,0.0889,95225.97,10702.1491,1.0
20140926,159908.SZ,博时创业板ETF,0.764,0.765,0.755,0.762,0.764,-0.002,-0.2618,3268.88,247.9953,1.0
20140926,159909.SZ,深证TMT50ETF,3.754,3.8,3.754,3.758,3.8,-0.042,-1.1053,429.08,161.1262,1.0
20140926,159910.SZ,嘉实深证基本面120ETF,0.84,0.85,0.831,0.847,0.845,0.002,0.2367,2848.23,239.6413,1.0
20140926,159912.SZ,汇添富深证300ETF,0.961,0.99,0.961,0.99,0.99,0.0,0.0,3715.39,365.1571,1.0
20140926,159913.SZ,交银深证300价值ETF,1.033,1.033,0.987,1.025,1.013,0.012,1.1846,56.0,5.7609,1.0
20140926,159915.SZ,易方达创业板ETF,1.462,1.474,1.461,1.472,1.469,0.003,0.2042,613749.48,90057.0969,1.0
20140926,159918.SZ,嘉实中创400ETF,1.628,1.628,1.59,1.625,1.634,-0.009,-0.5508,1191.0,191.9211,1.0
20140926,159919.SZ,嘉实沪深300ETF,2.542,2.549,2.526,2.544,2.545,-0.001,-0.0393,1118582.77,284152.7919,0.382
20140926,159920.SZ,华夏恒生ETF,1.098,1.104,1.096,1.102,1.108,-0.006,-0.5415,7073.0,777.6416,1.0
20140926,159922.SZ,嘉实中证500ETF,4.843,4.843,4.781,4.831,4.801,0.03,0.6249,1432.55,690.0965,1.0
