日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20110214,159901.SZ,易方达深证100ETF,0.803,0.83,0.803,0.827,0.803,0.024,2.9888,9709833.98,797227.7982,5.154
20110214,159902.SZ,华夏中小企业100ETF,2.996,3.045,2.991,3.042,2.99,0.052,1.7391,674359.52,204028.0693,1.039
20110214,159903.SZ,南方深证成份ETF,1.246,1.294,1.246,1.291,1.247,0.044,3.5285,708741.18,90867.9029,1.0
20110214,159905.SZ,深红利ETF,0.99,1.021,0.99,1.019,0.99,0.029,2.9293,419717.3,42608.9548,1.0
20110214,510010.SH,交银上证180公司治理ETF,0.753,0.78,0.753,0.776,0.755,0.021,2.7815,13480.81,1040.14,1.0
20110214,510020.SH,博时上证超大盘ETF,0.204,0.211,0.204,0.211,0.204,0.007,3.4314,512812.97,10670.609,1.0
20110214,510030.SH,上证180价值ETF,2.578,2.675,2.52,2.668,2.576,0.092,3.5714,65284.25,17205.49,1.0
20110214,510050.SH,华夏上证50ETF,1.97,2.049,1.97,2.041,1.968,0.073,3.7093,6377369.69,1286345.985,1.109
20110214,510060.SH,工银上证央企ETF,1.36,1.404,1.357,1.4,1.363,0.037,2.7146,91515.68,12657.578,1.0
20110214,510090.SH,建信上证社会责任ETF,0.94,0.974,0.94,0.973,0.939,0.034,3.6209,4232.97,408.479,1.0
20110214,510130.SH,易方达上证中盘ETF,3.18,3.258,3.173,3.25,3.179,0.071,2.2334,445882.09,144135.961,1.0
20110214,510160.SH,南方小康ETF,0.437,0.45,0.437,0.447,0.437,0.01,2.2883,422682.96,18814.394,1.0
20110214,510170.SH,国联安上证商品ETF,2.977,3.105,2.977,3.103,2.976,0.127,4.2675,355031.16,108891.611,1.0
20110214,510180.SH,华安上证180ETF,0.651,0.676,0.651,0.672,0.651,0.021,3.2258,5942664.71,396212.511,10.378
20110214,510190.SH,华安上证50ETF,2.58,2.677,2.58,2.663,2.59,0.073,2.8185,280584.85,73911.559,1.0
20110214,510880.SH,华泰柏瑞上证红利ETF,2.2,2.292,2.2,2.283,2.2,0.083,3.7727,344710.28,77946.401,1.04
