日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20180305,159001.SZ,易方达保证金货币A,99.993,100.0,99.992,100.0,100.0,0.0,0.0,15379.45,153790.186,1.0
20180305,159003.SZ,招商保证金快线A,99.993,99.998,99.992,99.998,99.996,0.002,0.002,23112.76,231117.997,1.0
20180305,159005.SZ,汇添富收益快钱货币A,99.999,100.001,99.997,100.001,100.002,-0.001,-0.001,26779.14,267790.491,1.0
20180305,159901.SZ,易方达深证100ETF,4.958,4.982,4.92,4.938,4.951,-0.013,-0.2626,33962.4,16799.058,1.031
20180305,159902.SZ,华夏中小企业100ETF,3.595,3.613,3.575,3.605,3.588,0.017,0.4738,87750.75,31540.097,1.048
20180305,159903.SZ,南方深证成份ETF,1.174,1.175,1.165,1.169,1.167,0.002,0.1714,1532.12,179.182,1.0
20180305,159905.SZ,深红利ETF,1.74,1.753,1.722,1.726,1.74,-0.014,-0.8046,54701.0,9479.74,1.0
20180305,159906.SZ,大成深证成长40ETF,1.035,1.035,1.022,1.026,1.044,-0.018,-1.7241,255.0,26.154,1.0
20180305,159907.SZ,广发国证2000ETF,1.457,1.459,1.456,1.459,1.463,-0.004,-0.2734,197.0,28.69,1.0
20180305,159908.SZ,博时创业板ETF,1.522,1.579,1.505,1.578,1.577,0.001,0.0634,196.03,29.72,1.0
20180305,159909.SZ,深证TMT50ETF,5.302,5.385,5.302,5.38,5.386,-0.006,-0.1114,11.0,5.848,1.0
20180305,159910.SZ,嘉实深证基本面120ETF,1.842,1.87,1.825,1.83,1.842,-0.012,-0.6515,3513.0,644.126,1.0
20180305,159912.SZ,汇添富深证300ETF,1.376,1.379,1.371,1.379,1.376,0.003,0.218,820.0,112.72,1.0
20180305,159913.SZ,交银深证300价值ETF,1.89,1.929,1.85,1.857,1.928,-0.071,-3.6826,2240.0,417.744,1.0
20180305,159915.SZ,易方达创业板ETF,1.678,1.693,1.665,1.69,1.669,0.021,1.2582,2949835.55,495291.533,1.0
20180305,159916.SZ,建信深证基本面60ETF,3.867,3.868,3.826,3.839,3.867,-0.028,-0.7241,2542.0,977.037,1.0
20180305,159918.SZ,嘉实中创400ETF,1.695,1.695,1.678,1.695,1.692,0.003,0.1773,290.0,48.956,1.0
20180305,159919.SZ,嘉实沪深300ETF,4.383,4.411,4.352,4.374,4.377,-0.003,-0.0685,76169.38,33325.644,0.382
20180305,159920.SZ,华夏恒生ETF,1.569,1.575,1.545,1.548,1.571,-0.023,-1.464,3127333.36,485540.644,1.0
20180305,159922.SZ,嘉实中证500ETF,6.192,6.282,6.192,6.223,6.218,0.005,0.0804,794.0,492.494,1.0
20180305,159923.SZ,大成中证A100ETF,1.673,1.69,1.67,1.677,1.675,0.002,0.1194,2243.0,376.177,1.0
20180305,159925.SZ,南方沪深300ETF,1.68,1.68,1.667,1.677,1.68,-0.003,-0.1786,1195.22,200.315,1.0
20180305,159928.SZ,汇添富中证主要消费ETF,2.293,2.307,2.266,2.271,2.304,-0.033,-1.4323,13367.0,3048.876,1.0
20180305,159929.SZ,汇添富中证医药卫生ETF,1.541,1.551,1.532,1.551,1.542,0.009,0.5837,3265.0,504.76,1.0
20180305,159930.SZ,汇添富中证能源ETF,0.84,0.842,0.831,0.84,0.84,0.0,0.0,1130.0,94.651,1.0
20180305,159931.SZ,汇添富中证金融地产ETF,1.692,1.696,1.669,1.69,1.678,0.012,0.7151,395.0,66.249,1.0
20180305,159933.SZ,国投瑞银金融地产ETF,1.907,1.925,1.907,1.925,1.97,-0.045,-2.2843,101.0,19.35,1.0
20180305,159934.SZ,易方达黄金ETF,2.696,2.698,2.694,2.698,2.688,0.01,0.372,46115.17,12431.618,1.0
20180305,159935.SZ,景顺长城中证500ETF,1.589,1.589,1.587,1.587,1.595,-0.008,-0.5016,61.0,9.681,1.0
20180305,159936.SZ,广发中证全指可选消费ETF,1.58,1.58,1.551,1.556,1.55,0.006,0.3871,2181.0,338.463,1.0
20180305,159937.SZ,博时黄金ETF,2.711,2.712,2.708,2.712,2.702,0.01,0.3701,277868.0,75283.82,1.0
20180305,159938.SZ,广发中证全指医药卫生ETF,1.332,1.344,1.323,1.343,1.333,0.01,0.7502,24074.0,3217.797,1.0
