日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20110331,159901.SZ,易方达深证100ETF,0.828,0.831,0.817,0.819,0.828,-0.009,-1.087,3093328.86,254630.3158,5.154
20110331,159902.SZ,华夏中小企业100ETF,2.998,3.022,2.965,2.976,2.998,-0.022,-0.7338,355752.66,106564.3416,1.039
20110331,159903.SZ,南方深证成份ETF,1.273,1.278,1.261,1.263,1.275,-0.012,-0.9412,129948.07,16474.5888,1.0
20110331,159905.SZ,深红利ETF,1.011,1.021,1.008,1.01,1.016,-0.006,-0.5906,3986.2,403.4543,1.0
20110331,159906.SZ,大成深证成长40ETF,0.943,0.956,0.938,0.95,0.951,-0.001,-0.1052,12099.84,1141.7088,1.0
20110331,510010.SH,交银上证180公司治理ETF,0.796,0.8,0.789,0.793,0.801,-0.008,-0.9988,4942.91,392.029,1.0
20110331,510020.SH,博时上证超大盘ETF,0.212,0.214,0.21,0.211,0.213,-0.002,-0.939,236887.65,5024.4,1.0
20110331,510030.SH,上证180价值ETF,2.775,2.775,2.706,2.715,2.743,-0.028,-1.0208,31491.44,8581.009,1.0
20110331,510050.SH,华夏上证50ETF,2.092,2.097,2.067,2.074,2.091,-0.017,-0.813,2689862.54,559584.663,1.109
20110331,510060.SH,工银上证央企ETF,1.375,1.383,1.368,1.368,1.376,-0.008,-0.5814,23923.37,3294.862,1.0
20110331,510090.SH,建信上证社会责任ETF,0.985,1.002,0.985,1.0,0.995,0.005,0.5025,32181.78,3209.213,1.0
20110331,510130.SH,易方达上证中盘ETF,3.252,3.27,3.21,3.221,3.254,-0.033,-1.0141,29922.33,9679.062,1.0
20110331,510150.SH,招商上证消费80ETF,3.0,3.001,2.96,2.981,3.001,-0.02,-0.6664,2259.05,673.599,1.0
20110331,510160.SH,南方小康ETF,0.452,0.454,0.446,0.448,0.452,-0.004,-0.885,135607.34,6104.873,1.0
20110331,510170.SH,国联安上证商品ETF,3.302,3.318,3.251,3.265,3.305,-0.04,-1.2103,1011414.87,332786.583,1.0
20110331,510180.SH,华安上证180ETF,0.684,0.686,0.674,0.678,0.684,-0.006,-0.8772,2166337.04,147010.322,10.378
20110331,510190.SH,华安上证50ETF,2.62,2.628,2.601,2.605,2.627,-0.022,-0.8375,28394.37,7417.821,1.0
20110331,510210.SH,上证综指ETF,2.931,2.95,2.904,2.918,2.94,-0.022,-0.7483,11719.51,3434.713,1.0
20110331,510880.SH,华泰柏瑞上证红利ETF,2.33,2.336,2.308,2.311,2.33,-0.019,-0.8155,24490.0,5680.306,1.04
