日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20161212,159001.SZ,易方达保证金货币A,99.999,100.0,99.996,100.0,99.994,0.006,0.006,18010.6,180103.022,1.0
20161212,159003.SZ,招商保证金快线A,99.999,100.0,99.996,100.0,99.996,0.004,0.004,105325.34,1053232.568,1.0
20161212,159005.SZ,汇添富收益快钱货币A,100.0,100.001,99.999,100.001,99.999,0.002,0.002,732259.08,7322591.071,1.0
20161212,159901.SZ,易方达深证100ETF,4.22,4.223,4.039,4.047,4.225,-0.178,-4.213,156884.6,64477.921,1.031
20161212,159902.SZ,华夏中小企业100ETF,3.275,3.28,3.132,3.137,3.278,-0.141,-4.3014,358543.0,114117.968,1.048
20161212,159903.SZ,南方深证成份ETF,1.145,1.145,1.111,1.112,1.148,-0.036,-3.1359,21402.82,2403.053,1.0
20161212,159905.SZ,深红利ETF,1.249,1.249,1.213,1.214,1.249,-0.035,-2.8022,3656.0,447.481,1.0
20161212,159906.SZ,大成深证成长40ETF,0.961,0.961,0.923,0.923,0.969,-0.046,-4.7472,378.0,35.446,1.0
20161212,159907.SZ,广发国证2000ETF,1.486,1.486,1.415,1.415,1.483,-0.068,-4.5853,2116.08,307.172,1.0
20161212,159908.SZ,博时创业板ETF,1.23,1.23,1.23,1.23,1.257,-0.027,-2.148,3.0,0.369,1.0
20161212,159909.SZ,深证TMT50ETF,4.75,4.811,4.673,4.673,4.854,-0.181,-3.7289,66.0,31.107,1.0
20161212,159910.SZ,嘉实深证基本面120ETF,1.4,1.4,1.4,1.4,1.435,-0.035,-2.439,1.0,0.14,1.0
20161212,159912.SZ,汇添富深证300ETF,1.329,1.329,1.282,1.282,1.33,-0.048,-3.609,1445.0,187.673,1.0
20161212,159913.SZ,交银深证300价值ETF,1.507,1.507,1.422,1.458,1.497,-0.039,-2.6052,305.0,44.507,1.0
20161212,159915.SZ,易方达创业板ETF,2.01,2.011,1.895,1.902,2.013,-0.111,-5.5142,3580867.16,697865.724,1.0
20161212,159916.SZ,建信深证基本面60ETF,2.695,2.695,2.695,2.695,2.778,-0.083,-2.9878,1.0,0.269,1.0
20161212,159918.SZ,嘉实中创400ETF,2.086,2.086,2.014,2.014,2.112,-0.098,-4.6402,358.0,74.016,1.0
20161212,159919.SZ,嘉实沪深300ETF,3.77,3.77,3.662,3.668,3.764,-0.096,-2.5505,236308.93,87688.343,0.382
20161212,159920.SZ,华夏恒生ETF,1.25,1.252,1.23,1.233,1.245,-0.012,-0.9639,415095.0,51294.068,1.0
20161212,159922.SZ,嘉实中证500ETF,6.499,6.511,6.237,6.243,6.499,-0.256,-3.9391,1022.0,649.594,1.0
20161212,159923.SZ,大成中证A100ETF,1.36,1.36,1.321,1.322,1.347,-0.025,-1.856,428.0,56.957,1.0
20161212,159925.SZ,南方沪深300ETF,1.417,1.417,1.382,1.382,1.416,-0.034,-2.4011,4302.42,600.906,1.0
20161212,159928.SZ,汇添富中证主要消费ETF,1.497,1.497,1.454,1.484,1.494,-0.01,-0.6693,1013.0,149.191,1.0
20161212,159929.SZ,汇添富中证医药卫生ETF,1.444,1.446,1.411,1.413,1.444,-0.031,-2.1468,4308.67,612.96,1.0
20161212,159930.SZ,汇添富中证能源ETF,0.838,0.866,0.832,0.837,0.838,-0.001,-0.1193,1039.0,86.849,1.0
20161212,159931.SZ,汇添富中证金融地产ETF,1.538,1.538,1.513,1.524,1.538,-0.014,-0.9103,43.0,6.525,1.0
20161212,159933.SZ,国投瑞银金融地产ETF,1.64,1.641,1.64,1.641,1.663,-0.022,-1.3229,4.0,0.656,1.0
20161212,159934.SZ,易方达黄金ETF,2.626,2.635,2.626,2.628,2.645,-0.017,-0.6427,262765.0,69125.121,1.0
20161212,159935.SZ,景顺长城中证500ETF,1.713,1.713,1.652,1.652,1.629,0.023,1.4119,112.0,18.508,1.0
20161212,159936.SZ,广发中证全指可选消费ETF,1.586,1.586,1.53,1.53,1.595,-0.065,-4.0752,80.0,12.419,1.0
20161212,159937.SZ,博时黄金ETF,2.63,2.648,2.63,2.636,2.648,-0.012,-0.4532,346835.0,91530.71,1.0
20161212,159938.SZ,广发中证全指医药卫生ETF,1.316,1.319,1.27,1.289,1.323,-0.034,-2.5699,6569.0,852.143,1.0
20161212,159939.SZ,广发中证全指信息技术ETF,1.162,1.162,1.097,1.1,1.159,-0.059,-5.0906,28265.0,3181.838,1.0
20161212,159940.SZ,广发中证全指金融地产ETF,0.831,0.836,0.816,0.82,0.833,-0.013,-1.5606,15672.0,1301.859,1.0
20161212,159941.SZ,广发纳指100ETF,1.125,1.142,1.125,1.137,1.124,0.013,1.1566,4913.62,556.003,1.0
20161212,159943.SZ,深证ETF,11.202,11.222,10.862,10.885,11.26,-0.375,-3.3304,969.65,1069.969,1.0
20161212,159944.SZ,广发中证全指原材料ETF,0.866,0.884,0.852,0.852,0.895,-0.043,-4.8045,980.02,83.989,1.0
20161212,159945.SZ,广发中证全指能源ETF,0.716,0.72,0.695,0.701,0.71,-0.009,-1.2676,588.0,41.267,1.0
20161212,159948.SZ,南方创业板ETF,2.13,2.13,2.014,2.014,2.131,-0.117,-5.4904,64152.71,13336.299,1.0
20161212,159949.SZ,华安创业板50ETF,0.886,0.886,0.831,0.832,0.886,-0.054,-6.0948,374253.13,31784.838,1.0
20161212,510010.SH,交银上证180公司治理ETF,1.016,1.019,0.97,1.002,1.016,-0.014,-1.378,3345.53,337.837,1.0
20161212,510020.SH,博时上证超大盘ETF,2.411,2.411,2.356,2.396,2.459,-0.063,-2.562,315.43,74.46,0.101
20161212,510030.SH,上证180价值ETF,4.185,4.388,4.072,4.078,4.18,-0.102,-2.4402,272.84,112.145,1.0
20161212,510050.SH,华夏上证50ETF,2.412,2.426,2.366,2.386,2.413,-0.027,-1.1189,5934859.09,1417710.194,1.236
20161212,510060.SH,工银上证央企ETF,1.655,1.664,1.622,1.633,1.655,-0.022,-1.3293,6692.89,1099.675,1.0
20161212,510090.SH,建信上证社会责任ETF,1.363,1.363,1.361,1.363,1.35,0.013,0.963,233.0,31.757,1.0
20161212,510130.SH,易方达上证中盘ETF,3.571,3.574,3.536,3.536,3.638,-0.102,-2.8037,161.57,57.585,1.0
20161212,510150.SH,招商上证消费80ETF,3.913,3.989,3.781,3.88,3.958,-0.078,-1.9707,302.0,117.018,1.0
20161212,510160.SH,南方小康ETF,0.554,0.555,0.54,0.543,0.553,-0.01,-1.8083,42883.85,2340.18,1.0
20161212,510170.SH,国联安上证商品ETF,1.805,1.809,1.78,1.78,1.805,-0.025,-1.385,397.0,71.083,1.0
