日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20170609,159001.SZ,易方达保证金货币A,99.994,100.001,99.993,100.0,100.001,-0.001,-0.001,50902.28,509012.913,1.0
20170609,159003.SZ,招商保证金快线A,99.99,99.998,99.989,99.997,100.0,-0.003,-0.003,52491.52,524882.068,1.0
20170609,159005.SZ,汇添富收益快钱货币A,100.0,100.001,99.995,100.0,100.001,-0.001,-0.001,346990.33,3469903.06,1.0
20170609,159901.SZ,易方达深证100ETF,4.235,4.266,4.235,4.254,4.232,0.022,0.5198,64843.99,27585.81,1.031
20170609,159902.SZ,华夏中小企业100ETF,3.186,3.222,3.186,3.222,3.193,0.029,0.9082,116050.22,37182.047,1.048
20170609,159903.SZ,南方深证成份ETF,1.088,1.091,1.084,1.09,1.088,0.002,0.1838,8444.43,918.94,1.0
20170609,159905.SZ,深红利ETF,1.371,1.395,1.371,1.381,1.37,0.011,0.8029,1598.0,221.563,1.0
20170609,159906.SZ,大成深证成长40ETF,0.921,0.933,0.921,0.933,0.922,0.011,1.1931,1788.27,166.009,1.0
20170609,159907.SZ,广发国证2000ETF,1.393,1.396,1.386,1.386,1.393,-0.007,-0.5025,750.0,104.308,1.0
20170609,159908.SZ,博时创业板ETF,1.282,1.286,1.265,1.286,1.275,0.011,0.8627,24.0,3.06,1.0
20170609,159909.SZ,深证TMT50ETF,4.692,4.719,4.692,4.719,4.704,0.015,0.3189,217.14,102.273,1.0
20170609,159910.SZ,嘉实深证基本面120ETF,1.475,1.498,1.475,1.498,1.468,0.03,2.0436,160.0,23.725,1.0
20170609,159912.SZ,汇添富深证300ETF,1.287,1.292,1.266,1.292,1.278,0.014,1.0955,830.8,106.997,1.0
20170609,159913.SZ,交银深证300价值ETF,1.566,1.618,1.566,1.588,1.588,0.0,0.0,54.0,8.609,1.0
20170609,159915.SZ,易方达创业板ETF,1.718,1.726,1.71,1.725,1.722,0.003,0.1742,1662671.5,285614.807,1.0
20170609,159916.SZ,建信深证基本面60ETF,3.024,3.024,2.987,2.987,2.999,-0.012,-0.4001,104.24,31.436,1.0
20170609,159918.SZ,嘉实中创400ETF,1.813,1.825,1.813,1.825,1.824,0.001,0.0548,17.0,3.09,1.0
20170609,159919.SZ,嘉实沪深300ETF,3.828,3.863,3.826,3.851,3.831,0.02,0.5221,183831.98,70794.811,0.382
20170609,159920.SZ,华夏恒生ETF,1.415,1.416,1.404,1.407,1.411,-0.004,-0.2835,123988.92,17477.418,1.0
20170609,159922.SZ,嘉实中证500ETF,6.068,6.089,6.037,6.082,6.074,0.008,0.1317,1005.74,610.567,1.0
20170609,159923.SZ,大成中证A100ETF,1.402,1.428,1.402,1.417,1.404,0.013,0.9259,761.0,107.775,1.0
20170609,159925.SZ,南方沪深300ETF,1.45,1.466,1.45,1.463,1.452,0.011,0.7576,6629.32,968.803,1.0
20170609,159928.SZ,汇添富中证主要消费ETF,1.713,1.728,1.712,1.716,1.7,0.016,0.9412,1802.0,309.922,1.0
20170609,159929.SZ,汇添富中证医药卫生ETF,1.462,1.465,1.454,1.461,1.46,0.001,0.0685,4905.68,715.925,1.0
20170609,159930.SZ,汇添富中证能源ETF,0.798,0.836,0.792,0.805,0.798,0.007,0.8772,373.0,30.227,1.0
20170609,159931.SZ,汇添富中证金融地产ETF,1.5,1.512,1.5,1.51,1.5,0.01,0.6667,1018.82,153.315,1.0
20170609,159933.SZ,国投瑞银金融地产ETF,1.647,1.669,1.645,1.657,1.648,0.009,0.5461,499.0,83.076,1.0
20170609,159934.SZ,易方达黄金ETF,2.788,2.793,2.78,2.78,2.811,-0.031,-1.1028,124721.0,34743.337,1.0
20170609,159935.SZ,景顺长城中证500ETF,1.585,1.7,1.546,1.658,1.606,0.052,3.2379,730.0,123.049,1.0
20170609,159936.SZ,广发中证全指可选消费ETF,1.528,1.558,1.525,1.544,1.515,0.029,1.9142,117.0,18.021,1.0
20170609,159937.SZ,博时黄金ETF,2.81,2.81,2.798,2.8,2.83,-0.03,-1.0601,184145.0,51635.637,1.0
20170609,159938.SZ,广发中证全指医药卫生ETF,1.286,1.292,1.282,1.289,1.287,0.002,0.1554,16524.0,2130.649,1.0
