日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20121218,159901.SZ,易方达深证100ETF,0.545,0.555,0.541,0.545,0.546,-0.001,-0.1832,9768441.94,535302.7607,5.154
20121218,159902.SZ,华夏中小企业100ETF,1.85,1.877,1.842,1.85,1.855,-0.005,-0.2695,479114.1,88914.6643,1.039
20121218,159903.SZ,南方深证成份ETF,0.879,0.895,0.868,0.878,0.879,-0.001,-0.1138,163907.04,14461.3047,1.0
20121218,159905.SZ,深红利ETF,0.685,0.695,0.681,0.682,0.688,-0.006,-0.8721,26288.12,1814.3797,1.0
20121218,159906.SZ,大成深证成长40ETF,0.68,0.69,0.652,0.687,0.687,0.0,0.0,694.0,47.1487,1.0
20121218,159907.SZ,广发国证2000ETF,0.723,0.73,0.717,0.718,0.723,-0.005,-0.6916,2089.1,150.2977,1.0
20121218,159908.SZ,博时创业板ETF,0.661,0.684,0.66,0.675,0.677,-0.002,-0.2954,10141.23,686.3069,1.0
20121218,159909.SZ,深证TMT50ETF,2.211,2.251,2.2,2.245,2.211,0.034,1.5378,142.07,31.8374,1.0
20121218,159910.SZ,嘉实深证基本面120ETF,0.77,0.775,0.77,0.775,0.773,0.002,0.2587,596.49,45.9802,1.0
20121218,159912.SZ,汇添富深证300ETF,0.8,0.813,0.799,0.801,0.803,-0.002,-0.2491,6488.0,521.6157,1.0
20121218,159913.SZ,交银深证300价值ETF,0.896,0.896,0.896,0.896,0.902,-0.006,-0.6652,100.01,8.9609,1.0
20121218,159915.SZ,易方达创业板ETF,0.652,0.659,0.647,0.649,0.654,-0.005,-0.7645,330363.52,21590.0007,1.0
20121218,159916.SZ,建信深证基本面60ETF,1.457,1.531,1.457,1.531,1.503,0.028,1.8629,45.0,6.8377,1.0
20121218,159918.SZ,嘉实中创400ETF,0.827,0.839,0.82,0.839,0.839,0.0,0.0,2705.0,223.0244,1.0
20121218,159919.SZ,嘉实沪深300ETF,2.362,2.397,2.346,2.364,2.364,0.0,0.0,1756227.39,416044.5863,0.382
20121218,159920.SZ,华夏恒生ETF,1.01,1.016,1.008,1.012,1.01,0.002,0.198,151956.83,15388.9858,1.0
20121218,510010.SH,交银上证180公司治理ETF,0.637,0.649,0.628,0.641,0.635,0.006,0.9449,58571.85,3752.925,1.0
20121218,510020.SH,博时上证超大盘ETF,1.833,1.864,1.819,1.844,1.833,0.011,0.6001,56771.67,10481.601,0.101
20121218,510030.SH,上证180价值ETF,2.36,2.396,2.346,2.366,2.361,0.005,0.2118,49256.0,11724.131,1.0
20121218,510050.SH,华夏上证50ETF,1.732,1.765,1.726,1.741,1.736,0.005,0.288,4900370.71,856586.108,1.141
20121218,510060.SH,工银上证央企ETF,1.081,1.106,1.081,1.092,1.09,0.002,0.1835,11713.6,1285.14,1.0
20121218,510090.SH,建信上证社会责任ETF,0.813,0.83,0.809,0.81,0.815,-0.005,-0.6135,1438.0,116.849,1.0
20121218,510130.SH,易方达上证中盘ETF,2.133,2.151,2.126,2.131,2.13,0.001,0.0469,1313.13,280.814,1.0
20121218,510150.SH,招商上证消费80ETF,2.257,2.265,2.237,2.255,2.257,-0.002,-0.0886,3513.2,789.379,1.0
20121218,510160.SH,南方小康ETF,0.328,0.332,0.325,0.327,0.328,-0.001,-0.3049,41935.05,1380.954,1.0
20121218,510170.SH,国联安上证商品ETF,2.112,2.147,2.088,2.126,2.115,0.011,0.5201,195627.4,41611.204,1.0
20121218,510180.SH,华安上证180ETF,0.519,0.529,0.517,0.521,0.521,0.0,0.0,6505368.82,340705.291,10.594
20121218,510190.SH,华安上证50ETF,2.141,2.179,2.121,2.123,2.141,-0.018,-0.8407,503.63,107.757,1.0
20121218,510210.SH,上证综指ETF,2.248,2.25,2.246,2.25,2.245,0.005,0.2227,206.0,46.286,1.0
20121218,510230.SH,国泰上证180金融ETF,3.14,3.23,3.114,3.161,3.148,0.013,0.413,29106.29,9277.511,1.0
20121218,510270.SH,国企ETF,0.71,0.73,0.71,0.714,0.715,-0.001,-0.1399,21685.0,1564.225,1.0
20121218,510290.SH,南方上证380ETF,0.71,0.768,0.71,0.768,0.755,0.013,1.7219,1270.0,96.106,1.0
20121218,510300.SH,华泰柏瑞沪深300ETF,2.37,2.407,2.35,2.366,2.37,-0.004,-0.1688,4463113.96,1060453.203,1.014
20121218,510410.SH,博时上证自然资源ETF,0.843,0.863,0.842,0.85,0.849,0.001,0.1178,187170.75,15930.322,1.0
20121218,510880.SH,华泰柏瑞上证红利ETF,1.8,1.82,1.786,1.8,1.795,0.005,0.2786,43610.9,7868.927,1.084
20121218,510900.SH,易方达恒生国企(QDII-ETF),1.045,1.052,1.03,1.032,1.046,-0.014,-1.3384,100379.0,10505.177,1.0
