日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20120514,159901.SZ,易方达深证100ETF,0.65,0.652,0.639,0.639,0.645,-0.006,-0.9302,9855625.78,637427.4329,5.154
20120514,159902.SZ,华夏中小企业100ETF,2.202,2.209,2.17,2.17,2.191,-0.021,-0.9585,758375.08,166397.1242,1.039
20120514,159903.SZ,南方深证成份ETF,1.037,1.043,1.021,1.022,1.031,-0.009,-0.8729,279691.96,28876.6444,1.0
20120514,159905.SZ,深红利ETF,0.785,0.792,0.785,0.787,0.788,-0.001,-0.1269,10818.5,852.5136,1.0
20120514,159906.SZ,大成深证成长40ETF,0.788,0.788,0.774,0.777,0.788,-0.011,-1.3959,556.0,43.3586,1.0
20120514,159907.SZ,广发国证2000ETF,0.87,0.872,0.862,0.863,0.866,-0.003,-0.3464,6669.43,577.761,1.0
20120514,159908.SZ,博时创业板ETF,0.79,0.8,0.79,0.792,0.796,-0.004,-0.5025,3750.78,298.468,1.0
20120514,159909.SZ,深证TMT50ETF,2.627,2.627,2.58,2.58,2.615,-0.035,-1.3384,179.0,46.4404,1.0
20120514,159910.SZ,嘉实深证基本面120ETF,0.904,0.909,0.899,0.899,0.904,-0.005,-0.5531,2385.37,215.9728,1.0
20120514,159912.SZ,汇添富深证300ETF,0.944,0.952,0.937,0.939,0.945,-0.006,-0.6349,12047.2,1139.2689,1.0
20120514,159913.SZ,交银深证300价值ETF,1.033,1.033,1.027,1.027,1.031,-0.004,-0.388,164.0,16.9188,1.0
20120514,159915.SZ,易方达创业板ETF,0.728,0.735,0.721,0.722,0.722,0.0,0.0,884658.03,64332.8081,1.0
20120514,159916.SZ,建信深证基本面60ETF,1.761,1.784,1.761,1.772,1.79,-0.018,-1.0056,473.91,84.2542,1.0
20120514,159918.SZ,嘉实中创400ETF,1.008,1.015,1.003,1.003,1.009,-0.006,-0.5946,344788.92,34786.0882,1.0
20120514,510010.SH,交银上证180公司治理ETF,0.668,0.671,0.666,0.667,0.669,-0.002,-0.299,4828.0,323.008,1.0
20120514,510020.SH,博时上证超大盘ETF,0.193,0.193,0.19,0.191,0.192,-0.001,-0.5208,157625.63,3016.488,1.0
20120514,510030.SH,上证180价值ETF,2.369,2.369,2.343,2.345,2.358,-0.013,-0.5513,2845.11,670.252,1.0
20120514,510050.SH,华夏上证50ETF,1.838,1.842,1.81,1.814,1.829,-0.015,-0.8201,4036728.97,736943.86,1.109
20120514,510060.SH,工银上证央企ETF,1.143,1.149,1.14,1.14,1.142,-0.002,-0.1751,12662.17,1446.135,1.0
20120514,510090.SH,建信上证社会责任ETF,0.837,0.851,0.837,0.851,0.857,-0.006,-0.7001,1709.0,145.225,1.0
20120514,510130.SH,易方达上证中盘ETF,2.467,2.476,2.44,2.443,2.461,-0.018,-0.7314,3394.78,834.495,1.0
20120514,510150.SH,招商上证消费80ETF,2.517,2.52,2.491,2.497,2.505,-0.008,-0.3194,3347.42,838.004,1.0
20120514,510160.SH,南方小康ETF,0.359,0.362,0.353,0.356,0.359,-0.003,-0.8357,10019.0,358.104,1.0
20120514,510170.SH,国联安上证商品ETF,2.583,2.592,2.52,2.52,2.561,-0.041,-1.6009,89533.52,22918.658,1.0
20120514,510180.SH,华安上证180ETF,0.57,0.57,0.56,0.561,0.566,-0.005,-0.8834,7301158.39,413253.468,10.378
20120514,510190.SH,华安上证50ETF,2.218,2.218,2.2,2.201,2.22,-0.019,-0.8559,568.0,125.282,1.0
20120514,510210.SH,上证综指ETF,2.41,2.426,2.41,2.426,2.412,0.014,0.5804,158.43,38.185,1.0
20120514,510230.SH,国泰上证180金融ETF,3.12,3.121,3.067,3.073,3.094,-0.021,-0.6787,27924.4,8692.636,1.0
20120514,510270.SH,国企ETF,0.77,0.775,0.76,0.773,0.769,0.004,0.5202,3893.4,297.544,1.0
20120514,510290.SH,南方上证380ETF,0.918,0.921,0.91,0.91,0.916,-0.006,-0.655,3267.0,299.924,1.0
20120514,510410.SH,博时上证自然资源ETF,1.021,1.029,1.002,1.003,1.019,-0.016,-1.5702,503370.01,51263.783,1.0
20120514,510880.SH,华泰柏瑞上证红利ETF,1.953,1.962,1.931,1.931,1.94,-0.009,-0.4639,24343.64,4726.225,1.06
