日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20110520,159901.SZ,易方达深证100ETF,0.791,0.796,0.789,0.793,0.792,0.001,0.1263,2693749.81,213423.3383,5.154
20110520,159902.SZ,华夏中小企业100ETF,2.813,2.822,2.801,2.809,2.818,-0.009,-0.3194,144592.19,40639.0457,1.039
20110520,159903.SZ,南方深证成份ETF,1.231,1.238,1.228,1.233,1.231,0.002,0.1625,120130.56,14811.0395,1.0
20110520,159905.SZ,深红利ETF,0.978,0.978,0.966,0.969,0.97,-0.001,-0.1031,496.08,48.2078,1.0
20110520,159906.SZ,大成深证成长40ETF,0.923,0.93,0.921,0.927,0.929,-0.002,-0.2153,1517.28,140.3203,1.0
20110520,510010.SH,交银上证180公司治理ETF,0.767,0.773,0.766,0.77,0.767,0.003,0.3911,2783.29,214.246,1.0
20110520,510020.SH,博时上证超大盘ETF,0.207,0.207,0.206,0.206,0.207,-0.001,-0.4831,56090.47,1157.427,1.0
20110520,510030.SH,上证180价值ETF,2.67,2.685,2.663,2.676,2.67,0.006,0.2247,128980.76,34538.167,1.0
20110520,510050.SH,华夏上证50ETF,2.031,2.047,2.031,2.039,2.033,0.006,0.2951,1608604.13,328181.06,1.109
20110520,510060.SH,工银上证央企ETF,1.329,1.337,1.328,1.329,1.332,-0.003,-0.2252,6863.03,913.584,1.0
20110520,510090.SH,建信上证社会责任ETF,0.968,0.971,0.958,0.971,0.966,0.005,0.5176,11264.2,1091.374,1.0
20110520,510130.SH,易方达上证中盘ETF,3.089,3.092,3.06,3.072,3.09,-0.018,-0.5825,23901.73,7335.454,1.0
20110520,510150.SH,招商上证消费80ETF,2.933,2.933,2.93,2.93,2.952,-0.022,-0.7453,360.0,105.5,1.0
20110520,510160.SH,南方小康ETF,0.432,0.433,0.43,0.433,0.433,0.0,0.0,11655.85,502.069,1.0
20110520,510170.SH,国联安上证商品ETF,3.03,3.065,3.03,3.062,3.044,0.018,0.5913,102798.13,31301.197,1.0
20110520,510180.SH,华安上证180ETF,0.657,0.659,0.655,0.656,0.658,-0.002,-0.304,1640900.89,107860.35,10.378
20110520,510190.SH,华安上证50ETF,2.559,2.565,2.53,2.545,2.55,-0.005,-0.1961,2426.06,618.511,1.0
20110520,510210.SH,上证综指ETF,2.853,2.855,2.832,2.855,2.853,0.002,0.0701,128.18,36.407,1.0
20110520,510880.SH,华泰柏瑞上证红利ETF,2.251,2.265,2.251,2.252,2.258,-0.006,-0.2657,44378.9,10027.951,1.04
