日期,代码,名称,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元),复权因子
20120410,159901.SZ,易方达深证100ETF,0.612,0.619,0.601,0.619,0.614,0.005,0.8143,8808515.52,536634.5188,5.154
20120410,159902.SZ,华夏中小企业100ETF,2.093,2.123,2.055,2.123,2.107,0.016,0.7594,515489.61,107604.2847,1.039
20120410,159903.SZ,南方深证成份ETF,0.983,0.994,0.965,0.993,0.983,0.01,1.0173,177094.67,17346.1508,1.0
20120410,159905.SZ,深红利ETF,0.73,0.748,0.725,0.746,0.736,0.01,1.3587,1094.8,81.1735,1.0
20120410,159906.SZ,大成深证成长40ETF,0.756,0.761,0.741,0.76,0.762,-0.002,-0.2625,389.24,29.4161,1.0
20120410,159907.SZ,广发国证2000ETF,0.831,0.84,0.813,0.839,0.835,0.004,0.479,10286.66,849.5978,1.0
20120410,159908.SZ,博时创业板ETF,0.751,0.757,0.74,0.757,0.751,0.006,0.7989,1363.57,101.3891,1.0
20120410,159909.SZ,深证TMT50ETF,2.475,2.485,2.426,2.485,2.463,0.022,0.8932,246.2,60.7508,1.0
20120410,159910.SZ,嘉实深证基本面120ETF,0.857,0.857,0.841,0.855,0.857,-0.002,-0.2334,2855.08,243.4756,1.0
20120410,159912.SZ,汇添富深证300ETF,0.808,0.899,0.808,0.899,0.896,0.003,0.3348,7060.0,627.3474,1.0
20120410,159913.SZ,交银深证300价值ETF,0.978,0.98,0.974,0.98,0.974,0.006,0.616,902.0,88.2887,1.0
20120410,159915.SZ,易方达创业板ETF,0.691,0.701,0.675,0.7,0.691,0.009,1.3025,432217.25,29705.7022,1.0
20120410,159916.SZ,建信深证基本面60ETF,1.647,1.76,1.647,1.76,1.709,0.051,2.9842,354.48,59.807,1.0
20120410,510010.SH,交银上证180公司治理ETF,0.63,0.638,0.622,0.638,0.63,0.008,1.2698,4501.0,284.42,1.0
20120410,510020.SH,博时上证超大盘ETF,0.182,0.183,0.178,0.182,0.181,0.001,0.5525,261170.06,4708.759,1.0
20120410,510030.SH,上证180价值ETF,2.249,2.269,2.232,2.269,2.254,0.015,0.6655,10899.59,2457.538,1.0
20120410,510050.SH,华夏上证50ETF,1.732,1.748,1.716,1.747,1.735,0.012,0.6916,2873471.84,496782.393,1.109
20120410,510060.SH,工银上证央企ETF,1.091,1.1,1.083,1.1,1.091,0.009,0.8249,5664.56,618.334,1.0
20120410,510090.SH,建信上证社会责任ETF,0.79,0.819,0.79,0.814,0.819,-0.005,-0.6105,12.0,0.977,1.0
20120410,510130.SH,易方达上证中盘ETF,2.295,2.32,2.266,2.32,2.295,0.025,1.0893,2384.07,550.265,1.0
20120410,510150.SH,招商上证消费80ETF,2.35,2.363,2.31,2.362,2.363,-0.001,-0.0423,3873.0,900.232,1.0
20120410,510160.SH,南方小康ETF,0.341,0.345,0.336,0.344,0.343,0.001,0.2915,9553.79,324.89,1.0
20120410,510170.SH,国联安上证商品ETF,2.406,2.421,2.35,2.42,2.408,0.012,0.4983,170018.82,40445.207,1.0
20120410,510180.SH,华安上证180ETF,0.533,0.541,0.526,0.54,0.534,0.006,1.1236,3640563.13,193981.092,10.378
20120410,510190.SH,华安上证50ETF,2.09,2.125,2.075,2.125,2.098,0.027,1.2869,1332.22,278.17,1.0
20120410,510210.SH,上证综指ETF,2.292,2.32,2.269,2.32,2.302,0.018,0.7819,800.54,182.404,1.0
20120410,510230.SH,国泰上证180金融ETF,2.942,2.968,2.918,2.964,2.947,0.017,0.5769,11078.0,3273.147,1.0
20120410,510270.SH,国企ETF,0.723,0.74,0.719,0.739,0.734,0.005,0.6812,5899.94,431.988,1.0
20120410,510290.SH,南方上证380ETF,0.855,0.869,0.844,0.869,0.868,0.001,0.1152,1383.0,118.113,1.0
20120410,510880.SH,华泰柏瑞上证红利ETF,1.861,1.882,1.851,1.88,1.868,0.012,0.6424,20986.11,3913.528,1.06
