代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
159650.SZ,20250620,106.904,106.933,106.9,106.933,106.889,0.044,0.0412,282278.0,3018026.402
159650.SZ,20250619,106.895,106.918,106.885,106.889,106.895,-0.006,-0.0056,248622.0,2657986.849
159650.SZ,20250618,106.85,106.9,106.85,106.895,106.853,0.042,0.0393,117843.1,1259429.24
159650.SZ,20250617,106.801,106.869,106.799,106.853,106.794,0.059,0.0552,255412.07,2728529.227
159650.SZ,20250616,106.806,106.818,106.783,106.794,106.806,-0.012,-0.0112,240601.0,2569775.522
159650.SZ,20250613,106.787,106.83,106.787,106.806,106.786,0.02,0.0187,431062.63,4603710.947
159650.SZ,20250612,106.794,106.798,106.776,106.786,106.795,-0.009,-0.0084,356562.65,3807743.006
159650.SZ,20250611,106.785,106.798,106.776,106.795,106.783,0.012,0.0112,235076.2,2510378.781
159650.SZ,20250610,106.792,106.8,106.778,106.783,106.777,0.006,0.0056,350800.0,3746233.233
159650.SZ,20250609,106.764,106.79,106.753,106.777,106.747,0.03,0.0281,315494.0,3368815.114
159650.SZ,20250606,106.73,106.748,106.73,106.747,106.707,0.04,0.0375,278603.0,2973922.471
159650.SZ,20250605,106.7,106.717,106.69,106.707,106.685,0.022,0.0206,218784.2,2334631.461
159650.SZ,20250604,106.684,106.689,106.675,106.685,106.673,0.012,0.0112,257303.76,2744926.295
159650.SZ,20250603,106.679,106.69,106.665,106.673,106.686,-0.013,-0.0122,241340.0,2574371.788
159650.SZ,20250530,106.652,106.686,106.651,106.686,106.613,0.073,0.0685,162326.0,1731352.237
159650.SZ,20250529,106.643,106.643,106.611,106.613,106.649,-0.036,-0.0338,230348.5,2455974.792
159650.SZ,20250528,106.658,106.669,106.644,106.649,106.648,0.001,0.0009,221119.58,2358207.409
159650.SZ,20250527,106.698,106.698,106.647,106.648,106.686,-0.038,-0.0356,135653.0,1447050.386
159650.SZ,20250526,106.694,106.701,106.673,106.686,106.674,0.012,0.0112,180549.0,1926035.357
159650.SZ,20250523,106.684,106.687,106.658,106.674,106.67,0.004,0.0037,206498.0,2202646.381
159650.SZ,20250522,106.663,106.68,106.663,106.67,106.66,0.01,0.0094,122560.0,1307362.501
159650.SZ,20250521,106.675,106.68,106.659,106.66,106.667,-0.007,-0.0066,125142.1,1334929.978
159650.SZ,20250520,106.676,106.689,106.664,106.667,106.652,0.015,0.0141,149340.0,1593015.907
159650.SZ,20250519,106.638,106.658,106.638,106.652,106.638,0.014,0.0131,76238.0,813096.599
159650.SZ,20250516,106.728,106.728,106.627,106.638,106.697,-0.059,-0.0553,140068.0,1493725.029
159650.SZ,20250515,106.708,106.723,106.69,106.697,106.701,-0.004,-0.0037,14376.0,153393.763
159650.SZ,20250514,106.689,106.731,106.681,106.701,106.705,-0.004,-0.0037,71464.83,762656.44
159650.SZ,20250513,106.736,106.736,106.68,106.705,106.734,-0.029,-0.0272,80560.0,859692.253
159650.SZ,20250512,106.74,106.746,106.689,106.734,106.744,-0.01,-0.0094,72421.0,772982.542
159650.SZ,20250509,106.71,106.752,106.71,106.744,106.706,0.038,0.0356,125010.0,1334391.024
159650.SZ,20250508,106.675,106.735,106.661,106.706,106.662,0.044,0.0413,186312.0,1988118.634
159650.SZ,20250507,106.621,106.662,106.621,106.662,106.619,0.043,0.0403,111135.0,1185161.083
159650.SZ,20250506,106.611,106.628,106.607,106.619,106.625,-0.006,-0.0056,90232.0,962048.352
159650.SZ,20250430,106.634,106.637,106.6,106.625,106.563,0.062,0.0582,27992.0,298442.568
159650.SZ,20250429,106.531,106.583,106.52,106.563,106.516,0.047,0.0441,47410.0,505224.968
159650.SZ,20250428,106.487,106.518,106.457,106.516,106.494,0.022,0.0207,51793.0,551646.349
159650.SZ,20250425,106.49,106.509,106.471,106.494,106.495,-0.001,-0.0009,68025.12,724441.181
159650.SZ,20250424,106.493,106.512,106.478,106.495,106.513,-0.018,-0.0169,63360.0,674745.449
159650.SZ,20250423,106.481,106.518,106.481,106.513,106.521,-0.008,-0.0075,91699.0,976700.301
159650.SZ,20250422,106.481,106.526,106.481,106.521,106.524,-0.003,-0.0028,95916.0,1021706.914
