代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
513180.SH,20250620,0.692,0.695,0.689,0.691,0.69,0.001,0.1449,41897680.0,2899602.841
513180.SH,20250619,0.704,0.706,0.688,0.69,0.707,-0.017,-2.4045,56221286.0,3913909.617
513180.SH,20250618,0.713,0.713,0.705,0.707,0.714,-0.007,-0.9804,40722555.94,2880950.293
513180.SH,20250617,0.717,0.721,0.712,0.714,0.714,0.0,0.0,42412438.0,3037895.228
513180.SH,20250616,0.705,0.715,0.703,0.714,0.706,0.008,1.1331,45235391.9,3214306.992
513180.SH,20250613,0.716,0.719,0.705,0.706,0.725,-0.019,-2.6207,73523070.0,5224467.607
513180.SH,20250612,0.728,0.731,0.723,0.725,0.738,-0.013,-1.7615,51401128.01,3737292.835
513180.SH,20250611,0.729,0.741,0.729,0.738,0.725,0.013,1.7931,49735913.11,3659560.454
513180.SH,20250610,0.733,0.735,0.72,0.725,0.731,-0.006,-0.8208,54514610.57,3967759.525
513180.SH,20250609,0.72,0.735,0.719,0.731,0.716,0.015,2.095,58161028.0,4238942.489
513180.SH,20250606,0.718,0.719,0.712,0.716,0.717,-0.001,-0.1395,43758046.0,3127016.292
513180.SH,20250605,0.713,0.718,0.709,0.717,0.705,0.012,1.7021,60355207.0,4311938.708
513180.SH,20250604,0.7,0.71,0.699,0.705,0.7,0.005,0.7143,51386134.59,3628531.879
513180.SH,20250603,0.699,0.706,0.698,0.7,0.699,0.001,0.1431,49686430.0,3486079.015
513180.SH,20250530,0.708,0.71,0.698,0.699,0.716,-0.017,-2.3743,53919482.0,3784137.237
513180.SH,20250529,0.702,0.719,0.701,0.716,0.698,0.018,2.5788,83868925.26,5954821.912
513180.SH,20250528,0.704,0.706,0.697,0.698,0.701,-0.003,-0.428,35038598.1,2457718.555
513180.SH,20250527,0.694,0.702,0.691,0.701,0.698,0.003,0.4298,58808522.0,4100161.142
513180.SH,20250526,0.707,0.707,0.695,0.698,0.707,-0.009,-1.273,56460458.0,3959372.531
513180.SH,20250523,0.714,0.72,0.706,0.707,0.712,-0.005,-0.7022,54417663.5,3884707.442
