代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
588880.SH,20250620,0.937,0.948,0.935,0.936,0.94,-0.004,-0.4255,216371.0,20349.865
588880.SH,20250619,0.947,0.955,0.938,0.94,0.944,-0.004,-0.4237,311389.0,29487.66
588880.SH,20250618,0.935,0.946,0.932,0.944,0.935,0.009,0.9626,260183.0,24380.103
588880.SH,20250617,0.945,0.949,0.933,0.935,0.945,-0.01,-1.0582,310816.0,29254.882
588880.SH,20250616,0.94,0.949,0.94,0.945,0.941,0.004,0.4251,199638.0,18879.55
588880.SH,20250613,0.948,0.953,0.934,0.941,0.953,-0.012,-1.2592,296721.0,27938.628
588880.SH,20250612,0.946,0.955,0.946,0.953,0.948,0.005,0.5274,222514.0,21163.265
588880.SH,20250611,0.946,0.958,0.946,0.948,0.949,-0.001,-0.1054,251213.0,23863.812
588880.SH,20250610,0.961,0.961,0.939,0.949,0.962,-0.013,-1.3514,376378.0,35809.773
588880.SH,20250609,0.951,0.967,0.951,0.962,0.952,0.01,1.0504,243137.0,23400.8
588880.SH,20250606,0.949,0.953,0.946,0.952,0.951,0.001,0.1052,239830.0,22756.909
588880.SH,20250605,0.932,0.952,0.931,0.951,0.935,0.016,1.7112,259446.0,24409.982
588880.SH,20250604,0.931,0.938,0.93,0.935,0.931,0.004,0.4296,218850.0,20444.498
588880.SH,20250603,0.921,0.94,0.921,0.931,0.919,0.012,1.3058,248287.0,23191.06
588880.SH,20250530,0.922,0.926,0.918,0.919,0.931,-0.012,-1.2889,217495.0,20055.147
588880.SH,20250529,0.91,0.932,0.909,0.931,0.906,0.025,2.7594,286766.0,26439.185
588880.SH,20250528,0.915,0.916,0.904,0.906,0.912,-0.006,-0.6579,296952.0,26980.307
588880.SH,20250527,0.918,0.918,0.91,0.912,0.918,-0.006,-0.6536,253522.0,23149.331
588880.SH,20250526,0.916,0.92,0.911,0.918,0.916,0.002,0.2183,272418.0,24935.975
588880.SH,20250523,0.93,0.93,0.915,0.916,0.929,-0.013,-1.3994,249617.0,23077.561
588880.SH,20250522,0.93,0.941,0.928,0.929,0.934,-0.005,-0.5353,335813.0,31405.453
588880.SH,20250521,0.934,0.937,0.93,0.934,0.934,0.0,0.0,211547.0,19734.501
588880.SH,20250520,0.926,0.938,0.926,0.934,0.927,0.007,0.7551,241831.0,22596.42
588880.SH,20250519,0.925,0.929,0.917,0.927,0.926,0.001,0.108,255013.0,23534.939
588880.SH,20250516,0.917,0.933,0.917,0.926,0.922,0.004,0.4338,202609.0,18772.298
588880.SH,20250515,0.94,0.945,0.921,0.922,0.938,-0.016,-1.7058,245075.0,22722.292
588880.SH,20250514,0.944,0.948,0.933,0.938,0.944,-0.006,-0.6356,330086.0,30994.706
588880.SH,20250513,0.952,0.955,0.942,0.944,0.944,0.0,0.0,263467.0,24991.608
588880.SH,20250512,0.938,0.948,0.934,0.944,0.939,0.005,0.5325,247732.0,23346.681
588880.SH,20250509,0.948,0.955,0.934,0.939,0.957,-0.018,-1.8809,275063.0,25849.913
588880.SH,20250508,0.952,0.96,0.947,0.957,0.953,0.004,0.4197,295214.0,28186.996
588880.SH,20250507,0.965,0.978,0.944,0.953,0.962,-0.009,-0.9356,260790.0,25042.691
588880.SH,20250506,0.947,0.962,0.947,0.962,0.947,0.015,1.5839,230240.0,22038.973
588880.SH,20250430,0.935,0.948,0.93,0.947,0.93,0.017,1.828,108235.0,10207.618
588880.SH,20250429,0.925,0.934,0.924,0.93,0.925,0.005,0.5405,129225.0,12009.747
588880.SH,20250428,0.918,0.93,0.914,0.925,0.923,0.002,0.2167,191022.0,17595.178
588880.SH,20250425,0.923,0.929,0.911,0.923,0.926,-0.003,-0.324,259726.0,23885.706
588880.SH,20250424,0.935,0.939,0.921,0.926,0.935,-0.009,-0.9626,305488.0,28423.017
588880.SH,20250423,0.934,0.943,0.93,0.935,0.933,0.002,0.2144,222143.0,20739.699
588880.SH,20250422,0.938,0.941,0.928,0.933,0.938,-0.005,-0.533,268832.0,25111.875
588880.SH,20250421,0.911,0.939,0.911,0.938,0.916,0.022,2.4017,207006.0,19162.81
588880.SH,20250418,0.922,0.922,0.911,0.916,0.922,-0.006,-0.6508,226120.0,20686.496
588880.SH,20250417,0.913,0.936,0.913,0.922,0.919,0.003,0.3264,292353.0,27126.935
588880.SH,20250416,0.925,0.932,0.906,0.919,0.927,-0.008,-0.863,315741.0,28973.669
588880.SH,20250415,0.932,0.933,0.916,0.927,0.932,-0.005,-0.5365,187372.0,17246.652
588880.SH,20250414,0.945,0.945,0.93,0.932,0.928,0.004,0.431,297976.0,27960.395
588880.SH,20250411,0.886,0.939,0.883,0.928,0.888,0.04,4.5045,325450.0,29747.965
588880.SH,20250410,0.873,0.909,0.873,0.888,0.861,0.027,3.1359,314048.0,28215.373
588880.SH,20250409,0.83,0.87,0.797,0.861,0.839,0.022,2.6222,246015.0,20778.482
588880.SH,20250408,0.824,0.863,0.823,0.839,0.831,0.008,0.9627,295258.0,24780.201
588880.SH,20250407,0.864,0.945,0.801,0.831,0.952,-0.121,-12.7101,365770.0,31417.347
588880.SH,20250403,0.963,0.976,0.947,0.952,0.97,-0.018,-1.8557,244078.0,23371.086
588880.SH,20250402,0.963,0.977,0.959,0.97,0.966,0.004,0.4141,203182.0,19737.87
588880.SH,20250401,0.963,0.975,0.96,0.966,0.958,0.008,0.8351,256137.0,24838.563
588880.SH,20250331,0.956,0.962,0.943,0.958,0.957,0.001,0.1045,310537.0,29531.061
588880.SH,20250328,0.968,0.974,0.956,0.957,0.965,-0.008,-0.829,223713.0,21617.379
588880.SH,20250327,0.952,0.98,0.943,0.965,0.953,0.012,1.2592,263081.0,25336.481
588880.SH,20250326,0.946,0.963,0.946,0.953,0.95,0.003,0.3158,201877.0,19321.747
588880.SH,20250325,0.96,0.967,0.946,0.95,0.96,-0.01,-1.0417,242999.0,23232.858
588880.SH,20250324,0.963,0.971,0.945,0.96,0.963,-0.003,-0.3115,382997.0,36772.112
588880.SH,20250321,0.99,0.99,0.96,0.963,0.99,-0.027,-2.7273,563988.0,54937.861
588880.SH,20250320,0.996,1.005,0.99,0.99,1.001,-0.011,-1.0989,262426.05,26220.997
588880.SH,20250319,1.006,1.009,0.995,1.001,1.009,-0.008,-0.7929,263391.0,26409.896
588880.SH,20250318,1.007,1.021,1.007,1.009,1.006,0.003,0.2982,255913.0,25897.023
588880.SH,20250317,1.005,1.012,0.998,1.006,1.003,0.003,0.2991,280428.0,28157.378
588880.SH,20250314,0.989,1.006,0.981,1.003,0.988,0.015,1.5182,239292.0,23856.61
588880.SH,20250313,1.012,1.014,0.982,0.988,1.012,-0.024,-2.3715,306845.0,30525.105
588880.SH,20250312,1.021,1.025,1.011,1.012,1.018,-0.006,-0.5894,280689.0,28630.645
588880.SH,20250311,1.009,1.021,1.004,1.018,1.017,0.001,0.0983,480912.0,48751.848
588880.SH,20250310,1.017,1.02,1.005,1.017,1.018,-0.001,-0.0982,242670.0,24588.72
588880.SH,20250307,1.026,1.031,1.011,1.018,1.028,-0.01,-0.9728,320477.05,32737.839
588880.SH,20250306,1.005,1.032,1.005,1.028,1.0,0.028,2.8,457278.05,46804.611
588880.SH,20250305,0.989,1.002,0.987,1.0,0.99,0.01,1.0101,395382.0,39270.411
588880.SH,20250304,0.973,0.995,0.963,0.99,0.978,0.012,1.227,331572.0,32665.244
588880.SH,20250303,0.971,0.999,0.966,0.978,0.976,0.002,0.2049,240846.0,23708.534
588880.SH,20250228,1.024,1.024,0.974,0.976,1.024,-0.048,-4.6875,433806.0,43294.167
588880.SH,20250227,1.022,1.033,1.002,1.024,1.025,-0.001,-0.0976,345447.0,35156.81
588880.SH,20250226,1.004,1.026,0.998,1.025,1.005,0.02,1.99,410880.0,41648.965
588880.SH,20250225,0.99,1.022,0.986,1.005,1.004,0.001,0.0996,616694.0,62143.389
588880.SH,20250224,1.01,1.018,0.993,1.004,1.006,-0.002,-0.1988,429258.0,43165.334
588880.SH,20250221,0.968,1.007,0.968,1.006,0.97,0.036,3.7113,562118.0,55778.524
588880.SH,20250220,0.961,0.974,0.957,0.97,0.962,0.008,0.8316,427904.0,41334.095
588880.SH,20250219,0.924,0.964,0.924,0.962,0.925,0.037,4.0,431172.0,40969.992
588880.SH,20250218,0.941,0.948,0.921,0.925,0.941,-0.016,-1.7003,315660.0,29631.637
588880.SH,20250217,0.938,0.946,0.929,0.941,0.936,0.005,0.5342,424009.0,39768.164
588880.SH,20250214,0.93,0.94,0.922,0.936,0.933,0.003,0.3215,338218.0,31541.067
588880.SH,20250213,0.947,0.954,0.932,0.933,0.949,-0.016,-1.686,413016.0,38968.915
588880.SH,20250212,0.931,0.951,0.926,0.949,0.931,0.018,1.9334,401851.0,37733.667
588880.SH,20250211,0.938,0.941,0.928,0.931,0.942,-0.011,-1.1677,205890.0,19229.843
588880.SH,20250210,0.927,0.945,0.926,0.942,0.929,0.013,1.3994,489231.0,45845.728
588880.SH,20250207,0.92,0.947,0.917,0.929,0.92,0.009,0.9783,504446.0,47111.628
588880.SH,20250206,0.886,0.921,0.881,0.92,0.886,0.034,3.8375,469501.0,42617.731
588880.SH,20250205,0.888,0.895,0.88,0.886,0.875,0.011,1.2571,333785.0,29605.925
588880.SH,20250127,0.893,0.895,0.873,0.875,0.892,-0.017,-1.9058,227933.0,20133.365
588880.SH,20250124,0.871,0.893,0.871,0.892,0.873,0.019,2.1764,283051.0,25055.839
588880.SH,20250123,0.884,0.896,0.872,0.873,0.875,-0.002,-0.2286,382173.0,33914.014
588880.SH,20250122,0.878,0.88,0.868,0.875,0.88,-0.005,-0.5682,352685.0,30854.902
588880.SH,20250121,0.873,0.88,0.862,0.88,0.871,0.009,1.0333,366105.0,31787.877
588880.SH,20250120,0.872,0.882,0.866,0.871,0.869,0.002,0.2301,415659.0,36325.592
588880.SH,20250117,0.851,0.879,0.848,0.869,0.852,0.017,1.9953,347400.0,29855.153
