代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
159642.SZ,20250620,0.747,0.747,0.741,0.741,0.743,-0.002,-0.2692,912.0,67.762
159642.SZ,20250619,0.744,0.752,0.743,0.743,0.753,-0.01,-1.328,3128.01,234.179
159642.SZ,20250618,0.743,0.753,0.743,0.753,0.752,0.001,0.133,978.02,73.564
159642.SZ,20250617,0.75,0.752,0.748,0.752,0.751,0.001,0.1332,311.0,23.314
159642.SZ,20250616,0.752,0.755,0.748,0.751,0.755,-0.004,-0.5298,2827.01,212.383
159642.SZ,20250613,0.756,0.758,0.753,0.755,0.757,-0.002,-0.2642,3820.0,288.523
159642.SZ,20250612,0.756,0.758,0.753,0.757,0.759,-0.002,-0.2635,4667.01,352.999
159642.SZ,20250611,0.751,0.759,0.749,0.759,0.747,0.012,1.6064,10568.0,799.634
159642.SZ,20250610,0.751,0.752,0.745,0.747,0.749,-0.002,-0.267,9653.05,722.238
159642.SZ,20250609,0.748,0.751,0.747,0.749,0.75,-0.001,-0.1333,7587.0,568.156
159642.SZ,20250606,0.747,0.751,0.746,0.75,0.75,0.0,0.0,1832.04,137.376
159642.SZ,20250605,0.751,0.751,0.748,0.75,0.75,0.0,0.0,4597.04,344.65
159642.SZ,20250604,0.748,0.753,0.748,0.75,0.746,0.004,0.5362,1269.0,95.257
159642.SZ,20250603,0.746,0.748,0.745,0.746,0.746,0.0,0.0,3902.16,290.978
159642.SZ,20250530,0.756,0.756,0.744,0.746,0.752,-0.006,-0.7979,3171.0,236.495
159642.SZ,20250529,0.752,0.753,0.747,0.752,0.75,0.002,0.2667,1460.01,109.758
159642.SZ,20250528,0.758,0.758,0.75,0.75,0.753,-0.003,-0.3984,1242.0,93.583
159642.SZ,20250527,0.759,0.759,0.752,0.753,0.76,-0.007,-0.9211,2067.0,155.864
159642.SZ,20250526,0.766,0.767,0.759,0.76,0.77,-0.01,-1.2987,6108.0,467.358
159642.SZ,20250523,0.777,0.779,0.77,0.77,0.773,-0.003,-0.3881,13142.06,1013.084
159642.SZ,20250522,0.769,0.776,0.769,0.773,0.779,-0.006,-0.7702,10936.0,847.686
159642.SZ,20250521,0.775,0.781,0.775,0.779,0.769,0.01,1.3004,6097.03,474.93
159642.SZ,20250520,0.764,0.77,0.764,0.769,0.763,0.006,0.7864,472.0,36.246
159642.SZ,20250519,0.762,0.763,0.759,0.763,0.764,-0.001,-0.1309,5704.0,434.618
159642.SZ,20250516,0.764,0.766,0.764,0.764,0.764,0.0,0.0,1484.01,113.589
159642.SZ,20250515,0.766,0.768,0.764,0.764,0.77,-0.006,-0.7792,2702.03,207.156
