代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
159529,2025-06-27,1.538907,1.538248,0.000659,0.0428,震荡排列,0.0
159529,2025-06-26,1.534527,1.536268,-0.001741,-0.1133,震荡排列,0.0
159529,2025-06-25,1.530622,1.534689,-0.004067,-0.265,温和空头排列,-0.35
159529,2025-06-24,1.532736,1.535944,-0.003208,-0.2089,EMA信号分化,0.0
159529,2025-06-23,1.53396,1.53674,-0.00278,-0.1809,EMA信号分化,0.0
159529,2025-06-20,1.539408,1.539359,4.9e-05,0.0032,震荡排列,0.0
159529,2025-06-19,1.541845,1.540428,0.001417,0.092,震荡排列,0.0
159529,2025-06-18,1.526908,1.533742,-0.006834,-0.4456,强势空头排列,-1.21
159529,2025-06-17,1.536164,1.538361,-0.002197,-0.1428,震荡排列,0.0
159529,2025-06-16,1.54383,1.54191,0.00192,0.1245,震荡排列,0.0
159529,2025-06-13,1.550527,1.544703,0.005824,0.377,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-12,1.559168,1.548039,0.011129,0.7189,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-11,1.562653,1.548683,0.01397,0.9021,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-10,1.56459,1.548417,0.016173,1.0445,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-09,1.567061,1.548211,0.01885,1.2175,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-06,1.568708,1.547427,0.021281,1.3753,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-05,1.571928,1.547142,0.024786,1.6021,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-06-04,1.573188,1.545713,0.027475,1.7775,中等多头排列,0.7
159529,2025-06-03,1.572313,1.54313,0.029183,1.8912,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-05-30,1.57346,1.5413,0.03216,2.0866,价格弱于EMA12但EMA12强于EMA26,0.0
159529,2025-05-29,1.57409,1.539004,0.035086,2.2798,强势多头排列,1.21
159529,2025-05-28,1.568651,1.533805,0.034846,2.2719,强势多头排列,1.33
159529,2025-05-27,1.562588,1.528349,0.034239,2.2403,强势多头排列,1.21
159529,2025-05-26,1.557058,1.523177,0.033881,2.2244,强势多头排列,1.33
159529,2025-05-23,1.55016,1.517431,0.032729,2.1569,强势多头排列,1.1
159529,2025-05-22,1.545098,1.512586,0.032512,2.1494,强势多头排列,1.33
159529,2025-05-21,1.537298,1.506553,0.030745,2.0408,强势多头排列,1.33
159529,2025-05-20,1.529716,1.500757,0.028959,1.9296,强势多头排列,1.33
159529,2025-05-19,1.514027,1.491537,0.02249,1.5078,强势多头排列,1.33
159529,2025-05-16,1.497305,1.48238,0.014925,1.0068,强势多头排列,1.33
159529,2025-05-15,1.480088,1.473611,0.006477,0.4395,强势多头排列,1.33
159529,2025-05-14,1.469922,1.46862,0.001302,0.0887,震荡排列,0.0
159529,2025-05-13,1.441544,1.456029,-0.014485,-0.9948,价格强于EMA12但EMA12弱于EMA26,0.0
159529,2025-05-12,1.420552,1.447952,-0.0274,-1.8923,中等空头排列,-0.7
159529,2025-05-09,1.421562,1.450588,-0.029026,-2.001,强势空头排列,-1.1
159529,2025-05-08,1.42421,1.454075,-0.029865,-2.0539,中等空头排列,-0.7
159529,2025-05-07,1.426611,1.457521,-0.03091,-2.1207,强势空头排列,-1.1
159529,2025-05-06,1.429813,1.461403,-0.03159,-2.1616,强势空头排列,-1.1
159529,2025-04-30,1.433598,1.465595,-0.031997,-2.1832,强势空头排列,-1.21
159529,2025-04-29,1.438797,1.470442,-0.031645,-2.1521,强势空头排列,-1.1
159529,2025-04-28,1.44276,1.474718,-0.031958,-2.1671,中等空头排列,-0.7
159529,2025-04-25,1.444899,1.478215,-0.033316,-2.2538,中等空头排列,-0.7
159529,2025-04-24,1.446335,1.481512,-0.035177,-2.3744,强势空头排列,-1.1
159529,2025-04-23,1.449123,1.485553,-0.03643,-2.4523,价格强于EMA12但EMA12弱于EMA26,0.0
159529,2025-04-22,1.448418,1.488158,-0.03974,-2.6704,强势空头排列,-1.1
159529,2025-04-21,1.451767,1.49281,-0.041043,-2.7494,强势空头排列,-1.1
159529,2025-04-18,1.454815,1.497435,-0.04262,-2.8462,强势空头排列,-1.1
159529,2025-04-17,1.457691,1.50211,-0.044419,-2.9571,强势空头排列,-1.21
159529,2025-04-16,1.460726,1.506999,-0.046273,-3.0705,强势空头排列,-1.21
