代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
159825,2025-06-27,0.712246,0.708062,0.004184,0.5909
159825,2025-06-26,0.711927,0.707587,0.00434,0.6134
159825,2025-06-25,0.712095,0.707313,0.004782,0.6761
159825,2025-06-24,0.711749,0.706779,0.00497,0.7032
159825,2025-06-23,0.711704,0.706361,0.005343,0.7564
159825,2025-06-20,0.712922,0.70647,0.006452,0.9133
159825,2025-06-19,0.713817,0.706347,0.00747,1.0576
159825,2025-06-18,0.715057,0.706295,0.008762,1.2406
159825,2025-06-17,0.715431,0.705759,0.009672,1.3704
159825,2025-06-16,0.714964,0.704779,0.010185,1.4451
159825,2025-06-13,0.71423,0.703642,0.010588,1.5047
159825,2025-06-12,0.712636,0.702093,0.010543,1.5017
159825,2025-06-11,0.709842,0.70002,0.009822,1.4031
159825,2025-06-10,0.705995,0.697542,0.008453,1.2118
159825,2025-06-09,0.702903,0.695505,0.007398,1.0637
159825,2025-06-06,0.699431,0.693386,0.006045,0.8718
159825,2025-06-05,0.697328,0.691977,0.005351,0.7733
159825,2025-06-04,0.695751,0.690855,0.004896,0.7087
159825,2025-06-03,0.692433,0.689003,0.00343,0.4978
159825,2025-05-30,0.689239,0.687324,0.001915,0.2786
159825,2025-05-29,0.687282,0.686309,0.000973,0.1418
159825,2025-05-28,0.686788,0.686014,0.000774,0.1128
159825,2025-05-27,0.687295,0.686175,0.00112,0.1632
159825,2025-05-26,0.686985,0.685949,0.001036,0.151
159825,2025-05-23,0.687165,0.685945,0.00122,0.1779
159825,2025-05-22,0.68774,0.686101,0.001639,0.2389
159825,2025-05-21,0.687693,0.685949,0.001744,0.2542
159825,2025-05-20,0.686728,0.685385,0.001343,0.1959
159825,2025-05-19,0.685769,0.684856,0.000913,0.1333
159825,2025-05-16,0.685545,0.684684,0.000861,0.1258
159825,2025-05-15,0.686008,0.684819,0.001189,0.1736
159825,2025-05-14,0.685828,0.684645,0.001183,0.1728
159825,2025-05-13,0.685251,0.684296,0.000955,0.1396
159825,2025-05-12,0.685842,0.68448,0.001362,0.199
159825,2025-05-09,0.686541,0.684678,0.001863,0.2721
159825,2025-05-08,0.687003,0.684732,0.002271,0.3317
159825,2025-05-07,0.687003,0.684551,0.002452,0.3582
159825,2025-05-06,0.686459,0.684115,0.002344,0.3426
159825,2025-04-30,0.68636,0.683884,0.002476,0.362
159825,2025-04-29,0.687335,0.684115,0.00322,0.4707
159825,2025-04-28,0.688123,0.684204,0.003919,0.5728
159825,2025-04-25,0.689418,0.684461,0.004957,0.7242
159825,2025-04-24,0.689857,0.684257,0.0056,0.8184
159825,2025-04-23,0.690013,0.683878,0.006135,0.8971
159825,2025-04-22,0.690925,0.683788,0.007137,1.0437
159825,2025-04-21,0.690184,0.682891,0.007293,1.068
159825,2025-04-18,0.690581,0.682483,0.008098,1.1865
159825,2025-04-17,0.691596,0.682281,0.009315,1.3653
159825,2025-04-16,0.691522,0.681504,0.010018,1.47
159825,2025-04-15,0.691254,0.680584,0.01067,1.5678
159825,2025-04-14,0.690573,0.679431,0.011142,1.6399
159825,2025-04-11,0.688677,0.677705,0.010972,1.619
159825,2025-04-10,0.687163,0.676162,0.011001,1.627
159825,2025-04-09,0.68192,0.672975,0.008945,1.3292
159825,2025-04-08,0.676633,0.669933,0.0067,1.0001
159825,2025-04-07,0.669657,0.666327,0.00333,0.4998
159825,2025-04-03,0.671231,0.666753,0.004478,0.6716
159825,2025-04-02,0.670001,0.665854,0.004147,0.6228
159825,2025-04-01,0.670001,0.665522,0.004479,0.673
159825,2025-03-31,0.670001,0.665164,0.004837,0.7272
159825,2025-03-28,0.671092,0.665257,0.005835,0.8771
159825,2025-03-27,0.671108,0.664797,0.006311,0.9493
159825,2025-03-26,0.669128,0.663421,0.005707,0.8602
159825,2025-03-25,0.66697,0.662015,0.004955,0.7485
159825,2025-03-24,0.665873,0.661136,0.004737,0.7165
159825,2025-03-21,0.665668,0.660667,0.005001,0.757
159825,2025-03-20,0.665972,0.6604,0.005572,0.8437
159825,2025-03-19,0.665603,0.659792,0.005811,0.8807
159825,2025-03-18,0.664258,0.658736,0.005522,0.8383
159825,2025-03-17,0.662487,0.657515,0.004972,0.7562
159825,2025-03-14,0.66003,0.656036,0.003994,0.6088
159825,2025-03-13,0.657853,0.654759,0.003094,0.4725
159825,2025-03-12,0.656736,0.65402,0.002716,0.4153
159825,2025-03-11,0.655597,0.653301,0.002296,0.3514
159825,2025-03-10,0.653523,0.652205,0.001318,0.2021
159825,2025-03-07,0.652891,0.651822,0.001069,0.164
159825,2025-03-06,0.652326,0.651487,0.000839,0.1288
159825,2025-03-05,0.65184,0.651206,0.000634,0.0974
159825,2025-03-04,0.651811,0.651143,0.000668,0.1026
159825,2025-03-03,0.650504,0.650514,-1e-05,-0.0015
159825,2025-02-28,0.649868,0.650235,-0.000367,-0.0564
159825,2025-02-27,0.650753,0.650654,9.9e-05,0.0152
159825,2025-02-26,0.651072,0.650787,0.000285,0.0438
159825,2025-02-25,0.651267,0.650849,0.000418,0.0642
159825,2025-02-24,0.652043,0.651157,0.000886,0.1361
159825,2025-02-21,0.650232,0.65029,-5.8e-05,-0.0089
159825,2025-02-20,0.649729,0.650073,-0.000344,-0.0529
159825,2025-02-19,0.64968,0.650079,-0.000399,-0.0614
159825,2025-02-18,0.649076,0.649845,-0.000769,-0.1183
159825,2025-02-17,0.649453,0.650073,-0.00062,-0.0954
159825,2025-02-14,0.647899,0.649439,-0.00154,-0.2371
159825,2025-02-13,0.646426,0.648914,-0.002488,-0.3834
159825,2025-02-12,0.644504,0.648267,-0.003763,-0.5805
159825,2025-02-11,0.644232,0.648449,-0.004217,-0.6503
159825,2025-02-10,0.644274,0.648804,-0.00453,-0.6982
159825,2025-02-07,0.643597,0.648869,-0.005272,-0.8125
159825,2025-02-06,0.642796,0.648938,-0.006142,-0.9465
159825,2025-02-05,0.642032,0.649093,-0.007061,-1.0878
159825,2025-01-27,0.641492,0.649421,-0.007929,-1.2209
159825,2025-01-24,0.640491,0.649614,-0.009123,-1.4044
159825,2025-01-23,0.640398,0.650304,-0.009906,-1.5233
159825,2025-01-22,0.641198,0.651448,-0.01025,-1.5734
159825,2025-01-21,0.642324,0.652764,-0.01044,-1.5994
159825,2025-01-20,0.642929,0.653865,-0.010936,-1.6725
159825,2025-01-17,0.642734,0.654654,-0.01192,-1.8208
159825,2025-01-16,0.64214,0.655346,-0.013206,-2.0151
159825,2025-01-15,0.643075,0.656814,-0.013739,-2.0918
159825,2025-01-14,0.644361,0.658479,-0.014118,-2.144
159825,2025-01-13,0.644973,0.659877,-0.014904,-2.2586
159825,2025-01-10,0.648604,0.662668,-0.014064,-2.1223
159825,2025-01-09,0.653259,0.665841,-0.012582,-1.8896
159825,2025-01-08,0.656761,0.668388,-0.011627,-1.7396
159825,2025-01-07,0.660536,0.670979,-0.010443,-1.5564
159825,2025-01-06,0.66336,0.673058,-0.009698,-1.4409
159825,2025-01-03,0.667244,0.675542,-0.008298,-1.2283
159825,2025-01-02,0.672197,0.678386,-0.006189,-0.9123
159825,2024-12-31,0.676052,0.680577,-0.004525,-0.6649
159825,2024-12-30,0.677879,0.681743,-0.003864,-0.5668
159825,2024-12-27,0.678403,0.682282,-0.003879,-0.5685
159825,2024-12-26,0.67793,0.682385,-0.004455,-0.6529
159825,2024-12-25,0.679918,0.683616,-0.003698,-0.5409
159825,2024-12-24,0.682266,0.684945,-0.002679,-0.3911
159825,2024-12-23,0.684133,0.68598,-0.001847,-0.2692
159825,2024-12-20,0.686884,0.687339,-0.000455,-0.0662
159825,2024-12-19,0.6885,0.688086,0.000414,0.0602
159825,2024-12-18,0.690045,0.688733,0.001312,0.1905
159825,2024-12-17,0.691326,0.689192,0.002134,0.3096
159825,2024-12-16,0.692658,0.689607,0.003051,0.4424
159825,2024-12-13,0.692778,0.689415,0.003363,0.4878
159825,2024-12-12,0.691647,0.688649,0.002998,0.4353
159825,2024-12-11,0.688491,0.687021,0.00147,0.214
159825,2024-12-10,0.686944,0.686222,0.000722,0.1052
159825,2024-12-09,0.686571,0.686,0.000571,0.0832
159825,2024-12-06,0.68722,0.68624,0.00098,0.1428
159825,2024-12-05,0.686896,0.686019,0.000877,0.1278
159825,2024-12-04,0.687423,0.686181,0.001242,0.181
159825,2024-12-03,0.687681,0.686195,0.001486,0.2166
159825,2024-12-02,0.686351,0.685491,0.00086,0.1255
159825,2024-11-29,0.68496,0.68481,0.00015,0.0219
159825,2024-11-28,0.685134,0.684875,0.000259,0.0378
159825,2024-11-27,0.686795,0.685585,0.00121,0.1765
159825,2024-11-26,0.68803,0.686031,0.001999,0.2914
159825,2024-11-25,0.690581,0.686994,0.003587,0.5221
159825,2024-11-22,0.693778,0.688114,0.005664,0.8231
159825,2024-11-21,0.697556,0.689323,0.008233,1.1944
159825,2024-11-20,0.697839,0.688788,0.009051,1.314
159825,2024-11-19,0.698355,0.688291,0.010064,1.4622
159825,2024-11-18,0.700238,0.688315,0.011923,1.7322
159825,2024-11-15,0.703735,0.6889,0.014835,2.1534
159825,2024-11-14,0.70696,0.689132,0.017828,2.587
159825,2024-11-13,0.708407,0.688343,0.020064,2.9148
159825,2024-11-12,0.707209,0.68621,0.020999,3.0601
159825,2024-11-11,0.704883,0.683507,0.021376,3.1274
159825,2024-11-08,0.701771,0.680427,0.021344,3.1369
159825,2024-11-07,0.697547,0.676861,0.020686,3.0562
159825,2024-11-06,0.690738,0.67221,0.018528,2.7563
159825,2024-11-05,0.685781,0.668547,0.017234,2.5778
159825,2024-11-04,0.681923,0.665471,0.016452,2.4722
159825,2024-11-01,0.679909,0.663269,0.01664,2.5088
159825,2024-10-31,0.67862,0.66137,0.01725,2.6082
159825,2024-10-30,0.676914,0.65924,0.017674,2.681
