代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
563550,2025-06-27,0.998503,0.995748,0.002755,0.2767
563550,2025-06-26,0.996776,0.994768,0.002008,0.2019
563550,2025-06-25,0.994917,0.99379,0.001127,0.1134
563550,2025-06-24,0.992356,0.992573,-0.000217,-0.0219
563550,2025-06-23,0.990967,0.991979,-0.001012,-0.102
563550,2025-06-20,0.991688,0.992377,-0.000689,-0.0694
563550,2025-06-19,0.992722,0.992887,-0.000165,-0.0166
563550,2025-06-18,0.993944,0.993438,0.000506,0.0509
563550,2025-06-17,0.993752,0.993313,0.000439,0.0442
563550,2025-06-16,0.993344,0.993098,0.000246,0.0248
563550,2025-06-13,0.993406,0.993106,0.0003,0.0302
563550,2025-06-12,0.993662,0.993194,0.000468,0.0471
563550,2025-06-11,0.993237,0.99297,0.000267,0.0269
563550,2025-06-10,0.992189,0.992487,-0.000298,-0.03
563550,2025-06-09,0.992041,0.992446,-0.000405,-0.0408
563550,2025-06-06,0.99114,0.992082,-0.000942,-0.095
563550,2025-06-05,0.990438,0.991849,-0.001411,-0.1423
563550,2025-06-04,0.989972,0.991757,-0.001785,-0.18
563550,2025-06-03,0.989785,0.991817,-0.002032,-0.2049
563550,2025-05-30,0.990474,0.992283,-0.001809,-0.1823
563550,2025-05-29,0.991105,0.992705,-0.0016,-0.1612
563550,2025-05-28,0.991306,0.992922,-0.001616,-0.1628
563550,2025-05-27,0.99318,0.993875,-0.000695,-0.0699
563550,2025-05-26,0.994667,0.994585,8.2e-05,0.0082
563550,2025-05-23,0.995698,0.995032,0.000666,0.0669
563550,2025-05-22,0.99637,0.995275,0.001095,0.11
563550,2025-05-21,0.996256,0.995137,0.001119,0.1124
563550,2025-05-20,0.99503,0.994508,0.000522,0.0525
563550,2025-05-19,0.994308,0.994148,0.00016,0.0161
563550,2025-05-16,0.994,0.994,0.0,0.0
