代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
159539,2025-06-27,1.133005,1.135151,-0.002146,-0.189,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-26,1.129187,1.133644,-0.004457,-0.3932,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-25,1.125039,1.132175,-0.007136,-0.6303,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-24,1.119774,1.130429,-0.010655,-0.9426,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-23,1.117551,1.130303,-0.012752,-1.1282,中等空头排列,-0.7
159539,2025-06-20,1.119287,1.132088,-0.012801,-1.1307,强势空头排列,-1.21
159539,2025-06-19,1.123521,1.134975,-0.011454,-1.0092,中等空头排列,-0.7
159539,2025-06-18,1.126162,1.137053,-0.010891,-0.9578,中等空头排列,-0.7
159539,2025-06-17,1.127464,1.138497,-0.011033,-0.9691,中等空头排列,-0.7
159539,2025-06-16,1.129912,1.140457,-0.010545,-0.9246,中等空头排列,-0.7
159539,2025-06-13,1.131532,1.142013,-0.010481,-0.9178,中等空头排列,-0.7
159539,2025-06-12,1.135629,1.144654,-0.009025,-0.7884,中等空头排列,-0.7
159539,2025-06-11,1.138289,1.146547,-0.008258,-0.7202,中等空头排列,-0.7
159539,2025-06-10,1.140523,1.14819,-0.007667,-0.6677,中等空头排列,-0.7
159539,2025-06-09,1.143345,1.150046,-0.006701,-0.5827,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-06,1.139954,1.149089,-0.009135,-0.795,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-05,1.137036,1.148536,-0.0115,-1.0013,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-04,1.133952,1.148099,-0.014147,-1.2322,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-06-03,1.132852,1.148747,-0.015895,-1.3837,中等空头排列,-0.7
159539,2025-05-30,1.13428,1.150647,-0.016367,-1.4224,中等空头排列,-0.7
159539,2025-05-29,1.137058,1.153179,-0.016121,-1.398,中等空头排列,-0.7
159539,2025-05-28,1.137795,1.154793,-0.016998,-1.472,强势空头排列,-1.33
159539,2025-05-27,1.143031,1.158456,-0.015425,-1.3315,强势空头排列,-1.21
159539,2025-05-26,1.1474,1.161613,-0.014213,-1.2236,中等空头排列,-0.7
159539,2025-05-23,1.149473,1.163662,-0.014189,-1.2193,强势空头排列,-1.33
159539,2025-05-22,1.155377,1.167395,-0.012018,-1.0295,强势空头排列,-1.21
159539,2025-05-21,1.159991,1.170387,-0.010396,-0.8883,中等空头排列,-0.7
159539,2025-05-20,1.163444,1.172737,-0.009293,-0.7924,中等空头排列,-0.7
159539,2025-05-19,1.165707,1.174476,-0.008769,-0.7466,中等空头排列,-0.7
159539,2025-05-16,1.168926,1.176595,-0.007669,-0.6518,中等空头排列,-0.7
159539,2025-05-15,1.172731,1.178882,-0.006151,-0.5218,中等空头排列,-0.7
159539,2025-05-14,1.1765,1.181033,-0.004533,-0.3838,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-05-13,1.176045,1.181195,-0.00515,-0.436,温和空头排列,-0.35
159539,2025-05-12,1.176599,1.181851,-0.005252,-0.4444,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-05-09,1.175435,1.181759,-0.006324,-0.5351,EMA信号分化,0.0
159539,2025-05-08,1.175878,1.18246,-0.006582,-0.5566,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-05-07,1.172037,1.181297,-0.00926,-0.7839,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-05-06,1.167317,1.17996,-0.012643,-1.0715,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-04-30,1.161011,1.178197,-0.017186,-1.4587,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-04-29,1.158468,1.178453,-0.019985,-1.6959,震荡排列,0.0
159539,2025-04-28,1.158734,1.180169,-0.021435,-1.8163,强势空头排列,-1.1
159539,2025-04-25,1.161232,1.182983,-0.021751,-1.8387,中等空头排列,-0.7
159539,2025-04-24,1.163455,1.185701,-0.022246,-1.8762,强势空头排列,-1.1
159539,2025-04-23,1.167175,1.189117,-0.021942,-1.8452,EMA信号分化,0.0
159539,2025-04-21,1.16757,1.191047,-0.023477,-1.9711,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-04-18,1.166401,1.19241,-0.026009,-2.1812,中等空头排列,-0.7
159539,2025-04-17,1.167565,1.195003,-0.027438,-2.2961,EMA信号分化,0.0
159539,2025-04-16,1.168031,1.197403,-0.029372,-2.453,强势空头排列,-1.1
159539,2025-04-15,1.169309,1.200316,-0.031007,-2.5832,强势空头排列,-1.1
159539,2025-04-14,1.170275,1.203221,-0.032946,-2.7382,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-04-11,1.169052,1.205319,-0.036267,-3.0089,价格强于EMA12但EMA12弱于EMA26,0.0
159539,2025-04-10,1.168516,1.207984,-0.039468,-3.2673,强势空头排列,-1.21
159539,2025-04-09,1.171883,1.212623,-0.04074,-3.3597,强势空头排列,-1.33
159539,2025-04-08,1.178407,1.218753,-0.040346,-3.3104,强势空头排列,-1.33
159539,2025-04-07,1.196117,1.229773,-0.033656,-2.7368,强势空头排列,-1.33
159539,2025-04-03,1.219229,1.242635,-0.023406,-1.8836,强势空头排列,-1.33
