代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
159568,2025-06-27,1.697948,1.682826,0.015122,0.8986
159568,2025-06-26,1.692484,1.679212,0.013272,0.7904
159568,2025-06-25,1.689663,1.676909,0.012754,0.7606
159568,2025-06-24,1.683057,1.672982,0.010075,0.6022
159568,2025-06-23,1.677613,1.669781,0.007832,0.469
159568,2025-06-20,1.678451,1.669523,0.008928,0.5348
159568,2025-06-19,1.683988,1.671245,0.012743,0.7625
159568,2025-06-18,1.690895,1.673264,0.017631,1.0537
159568,2025-06-17,1.690694,1.671766,0.018928,1.1322
159568,2025-06-16,1.686093,1.668227,0.017866,1.071
159568,2025-06-13,1.681564,1.664805,0.016759,1.0067
159568,2025-06-12,1.683303,1.664229,0.019074,1.1461
159568,2025-06-11,1.677722,1.660248,0.017474,1.0525
159568,2025-06-10,1.668035,1.654588,0.013447,0.8127
159568,2025-06-09,1.661314,1.650555,0.010759,0.6518
159568,2025-06-06,1.652462,1.645799,0.006663,0.4048
159568,2025-06-05,1.649819,1.644103,0.005716,0.3477
159568,2025-06-04,1.645422,1.641711,0.003711,0.226
159568,2025-06-03,1.645499,1.641448,0.004051,0.2468
159568,2025-05-30,1.647589,1.642044,0.005545,0.3377
159568,2025-05-29,1.651151,1.643167,0.007984,0.4859
159568,2025-05-28,1.648451,1.641341,0.00711,0.4332
159568,2025-05-27,1.650715,1.641768,0.008947,0.545
159568,2025-05-26,1.652118,1.641669,0.010449,0.6365
159568,2025-05-23,1.656139,1.642603,0.013536,0.8241
159568,2025-05-22,1.656892,1.641851,0.015041,0.9161
159568,2025-05-21,1.656872,1.640639,0.016233,0.9894
159568,2025-05-20,1.652485,1.63741,0.015075,0.9207
159568,2025-05-19,1.64821,1.634323,0.013887,0.8497
159568,2025-05-16,1.647157,1.632749,0.014408,0.8824
159568,2025-05-15,1.644458,1.630409,0.014049,0.8617
159568,2025-05-14,1.63945,1.627082,0.012368,0.7601
159568,2025-05-13,1.630805,1.622288,0.008517,0.525
159568,2025-05-12,1.625679,1.619351,0.006328,0.3908
159568,2025-05-09,1.617802,1.615379,0.002423,0.15
159568,2025-05-08,1.61213,1.61269,-0.00056,-0.0347
159568,2025-05-07,1.602699,1.608585,-0.005886,-0.3659
159568,2025-05-06,1.591553,1.604152,-0.012599,-0.7854
159568,2025-04-30,1.574927,1.597844,-0.022917,-1.4342
159568,2025-04-29,1.56764,1.596472,-0.028832,-1.806
159568,2025-04-28,1.56503,1.597629,-0.032599,-2.0405
159568,2025-04-25,1.560853,1.5984,-0.037547,-2.349
159568,2025-04-24,1.556281,1.599392,-0.043111,-2.6955
159568,2025-04-23,1.554878,1.602223,-0.047345,-2.955
159568,2025-04-22,1.548492,1.603201,-0.054709,-3.4125
159568,2025-04-21,1.550217,1.608337,-0.05812,-3.6137
159568,2025-04-18,1.554802,1.615004,-0.060202,-3.7277
159568,2025-04-17,1.563676,1.623724,-0.060048,-3.6982
159568,2025-04-16,1.572526,1.632422,-0.059896,-3.6691
159568,2025-04-15,1.58553,1.642936,-0.057406,-3.4941
159568,2025-04-14,1.591081,1.64997,-0.058889,-3.5691
159568,2025-04-11,1.597642,1.657568,-0.059926,-3.6153
159568,2025-04-10,1.60794,1.666894,-0.058954,-3.5368
159568,2025-04-09,1.62302,1.678245,-0.055225,-3.2906
159568,2025-04-08,1.649933,1.694505,-0.044572,-2.6304
159568,2025-04-07,1.689739,1.715585,-0.025846,-1.5065
159568,2025-04-03,1.725146,1.733232,-0.008086,-0.4665
159568,2025-04-02,1.736809,1.73901,-0.002201,-0.1266
159568,2025-04-01,1.747137,1.743731,0.003406,0.1953
159568,2025-03-31,1.757708,1.74811,0.009598,0.5491
159568,2025-03-28,1.7722,1.753718,0.018482,1.0539
159568,2025-03-27,1.782418,1.756736,0.025682,1.4619
159568,2025-03-26,1.789585,1.757835,0.03175,1.8062
159568,2025-03-25,1.799146,1.759502,0.039644,2.2531
159568,2025-03-24,1.811718,1.761862,0.049856,2.8297
159568,2025-03-21,1.817849,1.760571,0.057278,3.2534
159568,2025-03-20,1.825276,1.759256,0.06602,3.7527
159568,2025-03-19,1.826054,1.754317,0.071737,4.0892
159568,2025-03-18,1.815518,1.743942,0.071576,4.1043
159568,2025-03-17,1.801976,1.732258,0.069718,4.0247
159568,2025-03-14,1.795426,1.723798,0.071628,4.1552
159568,2025-03-13,1.788594,1.715062,0.073532,4.2874
159568,2025-03-12,1.792157,1.710747,0.08141,4.7587
159568,2025-03-11,1.789276,1.702967,0.086309,5.0682
159568,2025-03-10,1.782417,1.693044,0.089373,5.2788
159568,2025-03-07,1.77322,1.681848,0.091372,5.4328
159568,2025-03-06,1.755078,1.666555,0.088523,5.3117
159568,2025-03-05,1.730365,1.6486,0.081765,4.9597
159568,2025-03-04,1.721159,1.638008,0.083151,5.0763
159568,2025-03-03,1.721915,1.631688,0.090227,5.5297
159568,2025-02-28,1.726081,1.626303,0.099778,6.1353
159568,2025-02-27,1.73246,1.621128,0.111332,6.8676
159568,2025-02-26,1.721634,1.607458,0.114176,7.1029
159568,2025-02-25,1.700841,1.589175,0.111666,7.0267
159568,2025-02-24,1.690993,1.575909,0.115084,7.3027
159568,2025-02-21,1.667174,1.556221,0.110953,7.1296
159568,2025-02-20,1.638297,1.534639,0.103658,6.7546
159568,2025-02-19,1.623441,1.51981,0.103631,6.8187
159568,2025-02-18,1.596613,1.499715,0.096898,6.4611
159568,2025-02-17,1.565451,1.478252,0.087199,5.8988
159568,2025-02-14,1.532442,1.456752,0.07569,5.1958
159568,2025-02-13,1.499977,1.436412,0.063565,4.4253
159568,2025-02-12,1.476155,1.420845,0.05531,3.8928
159568,2025-02-11,1.45582,1.407473,0.048347,3.435
159568,2025-02-10,1.438151,1.395831,0.04232,3.0319
159568,2025-02-07,1.409996,1.380057,0.029939,2.1694
159568,2025-02-06,1.387814,1.367902,0.019912,1.4557
159568,2025-02-05,1.36778,1.357494,0.010286,0.7577
159568,2025-01-27,1.34683,1.347453,-0.000623,-0.0462
159568,2025-01-24,1.338436,1.34381,-0.005374,-0.3999
159568,2025-01-23,1.332879,1.341795,-0.008916,-0.6645
159568,2025-01-22,1.333402,1.342738,-0.009336,-0.6953
159568,2025-01-21,1.333112,1.343357,-0.010245,-0.7626
159568,2025-01-20,1.327314,1.341626,-0.014312,-1.0668
159568,2025-01-17,1.322462,1.340636,-0.018174,-1.3556
159568,2025-01-16,1.321637,1.341727,-0.02009,-1.4973
159568,2025-01-15,1.322116,1.343545,-0.021429,-1.595
159568,2025-01-14,1.32541,1.346708,-0.021298,-1.5815
159568,2025-01-13,1.327667,1.349405,-0.021738,-1.6109
159568,2025-01-10,1.338152,1.355757,-0.017605,-1.2985
159568,2025-01-09,1.347997,1.361498,-0.013501,-0.9916
159568,2025-01-08,1.354179,1.365298,-0.011119,-0.8144
159568,2025-01-07,1.362575,1.369882,-0.007307,-0.5334
159568,2025-01-06,1.370679,1.374032,-0.003353,-0.244
159568,2025-01-03,1.373894,1.375715,-0.001821,-0.1324
159568,2025-01-02,1.377874,1.377612,0.000262,0.019
159568,2024-12-31,1.38367,1.380141,0.003529,0.2557
159568,2024-12-30,1.386882,1.381272,0.00561,0.4061
159568,2024-12-27,1.387225,1.380974,0.006251,0.4527
159568,2024-12-26,1.385993,1.379932,0.006061,0.4392
159568,2024-12-25,1.38581,1.379367,0.006443,0.4671
159568,2024-12-24,1.385411,1.378676,0.006735,0.4885
159568,2024-12-23,1.385122,1.37801,0.007112,0.5161
159568,2024-12-20,1.387326,1.378411,0.008915,0.6468
159568,2024-12-19,1.387749,1.377884,0.009865,0.716
159568,2024-12-18,1.38734,1.376914,0.010426,0.7572
159568,2024-12-17,1.387038,1.375947,0.011091,0.8061
159568,2024-12-16,1.390318,1.376503,0.013815,1.0036
159568,2024-12-13,1.392194,1.376224,0.01597,1.1604
159568,2024-12-12,1.390411,1.374161,0.01625,1.1825
159568,2024-12-11,1.381032,1.368734,0.012298,0.8985
159568,2024-12-10,1.376674,1.365833,0.010841,0.7937
159568,2024-12-09,1.367342,1.36086,0.006482,0.4763
159568,2024-12-06,1.363222,1.358528,0.004694,0.3455
159568,2024-12-05,1.357444,1.355611,0.001833,0.1352
159568,2024-12-04,1.357707,1.35558,0.002127,0.1569
159568,2024-12-03,1.355835,1.354586,0.001249,0.0922
159568,2024-12-02,1.353623,1.353513,0.00011,0.0081
159568,2024-11-29,1.352646,1.353074,-0.000428,-0.0316
159568,2024-11-28,1.354218,1.3538,0.000418,0.0309
159568,2024-11-27,1.356076,1.354584,0.001492,0.1101
159568,2024-11-26,1.355908,1.35439,0.001518,0.1121
159568,2024-11-25,1.361891,1.356902,0.004989,0.3677
159568,2024-11-22,1.369144,1.359694,0.00945,0.695
159568,2024-11-21,1.37717,1.362469,0.014701,1.079
159568,2024-11-20,1.378292,1.361787,0.016505,1.212
159568,2024-11-19,1.377799,1.36025,0.017549,1.2901
