代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
515000,2025-06-27,1.30957,1.295332,0.014238,1.0992
515000,2025-06-26,1.303674,1.291598,0.012076,0.935
515000,2025-06-25,1.298706,1.288446,0.01026,0.7963
515000,2025-06-24,1.292652,1.284962,0.00769,0.5985
515000,2025-06-23,1.290044,1.283199,0.006845,0.5334
515000,2025-06-20,1.289688,1.282494,0.007194,0.5609
515000,2025-06-19,1.290358,1.282214,0.008144,0.6352
515000,2025-06-18,1.289333,1.281111,0.008222,0.6418
515000,2025-06-17,1.287211,1.27952,0.007691,0.6011
515000,2025-06-16,1.286522,1.278602,0.00792,0.6194
515000,2025-06-13,1.28389,1.27681,0.00708,0.5545
515000,2025-06-12,1.283325,1.275994,0.007331,0.5745
515000,2025-06-11,1.281202,1.274474,0.006728,0.5279
515000,2025-06-10,1.278875,1.272912,0.005963,0.4685
515000,2025-06-09,1.276307,1.271305,0.005002,0.3935
515000,2025-06-06,1.270726,1.268449,0.002277,0.1795
515000,2025-06-05,1.265585,1.266005,-0.00042,-0.0332
515000,2025-06-04,1.260056,1.263606,-0.00355,-0.2809
515000,2025-06-03,1.257702,1.262854,-0.005152,-0.408
515000,2025-05-30,1.25783,1.263322,-0.005492,-0.4347
515000,2025-05-29,1.25889,1.264228,-0.005338,-0.4222
515000,2025-05-28,1.258142,1.264326,-0.006184,-0.4891
515000,2025-05-27,1.261077,1.266113,-0.005036,-0.3978
515000,2025-05-26,1.264728,1.268122,-0.003394,-0.2676
515000,2025-05-23,1.266496,1.269171,-0.002675,-0.2108
515000,2025-05-22,1.269314,1.270625,-0.001311,-0.1032
515000,2025-05-21,1.270643,1.271315,-0.000672,-0.0529
515000,2025-05-20,1.270942,1.2715,-0.000558,-0.0439
515000,2025-05-19,1.27075,1.27146,-0.00071,-0.0558
515000,2025-05-16,1.271613,1.271897,-0.000284,-0.0223
515000,2025-05-15,1.272452,1.272289,0.000163,0.0128
515000,2025-05-14,1.272898,1.272472,0.000426,0.0335
515000,2025-05-13,1.269061,1.27075,-0.001689,-0.1329
515000,2025-05-12,1.266527,1.26977,-0.003243,-0.2554
515000,2025-05-09,1.262805,1.268391,-0.005586,-0.4404
515000,2025-05-08,1.261133,1.268102,-0.006969,-0.5496
515000,2025-05-07,1.255885,1.266351,-0.010466,-0.8265
515000,2025-05-06,1.251318,1.265179,-0.013861,-1.0956
515000,2025-04-30,1.245376,1.263673,-0.018297,-1.4479
515000,2025-04-29,1.243262,1.264207,-0.020945,-1.6568
515000,2025-04-28,1.243674,1.266063,-0.022389,-1.7684
515000,2025-04-25,1.245069,1.268468,-0.023399,-1.8447
515000,2025-04-24,1.245263,1.270426,-0.025163,-1.9807
515000,2025-04-23,1.246948,1.27318,-0.026232,-2.0604
515000,2025-04-22,1.246029,1.274874,-0.028845,-2.2626
515000,2025-04-21,1.246216,1.277264,-0.031048,-2.4308
515000,2025-04-18,1.245346,1.279365,-0.034019,-2.6591
515000,2025-04-17,1.247227,1.282915,-0.035688,-2.7818
515000,2025-04-16,1.249632,1.286828,-0.037196,-2.8905
515000,2025-04-15,1.252475,1.291054,-0.038579,-2.9882
515000,2025-04-14,1.255834,1.295618,-0.039784,-3.0707
515000,2025-04-11,1.257621,1.299588,-0.041967,-3.2293
515000,2025-04-10,1.260462,1.304195,-0.043733,-3.3533
515000,2025-04-09,1.267818,1.31093,-0.043112,-3.2887
515000,2025-04-08,1.280513,1.319965,-0.039452,-2.9889
515000,2025-04-07,1.301515,1.332362,-0.030847,-2.3152
515000,2025-04-03,1.326336,1.345751,-0.019415,-1.4427
515000,2025-04-02,1.332215,1.349891,-0.017676,-1.3094
515000,2025-04-01,1.335527,1.352762,-0.017235,-1.2741
515000,2025-03-31,1.339805,1.356023,-0.016218,-1.196
515000,2025-03-28,1.345406,1.359785,-0.014379,-1.0574
515000,2025-03-27,1.350752,1.363288,-0.012536,-0.9195
515000,2025-03-26,1.355071,1.366191,-0.01112,-0.8139
515000,2025-03-25,1.361629,1.369966,-0.008337,-0.6086
515000,2025-03-24,1.369198,1.373963,-0.004765,-0.3468
515000,2025-03-21,1.37487,1.37684,-0.00197,-0.1431
515000,2025-03-20,1.38321,1.380668,0.002542,0.1841
515000,2025-03-19,1.386885,1.382081,0.004804,0.3476
515000,2025-03-18,1.387955,1.382167,0.005788,0.4188
515000,2025-03-17,1.386492,1.381061,0.005431,0.3932
