代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
511090,2025-06-27,118.394913,118.106408,0.288505,0.2443
511090,2025-06-26,118.345906,118.061765,0.284141,0.2407
511090,2025-06-25,118.330333,118.032182,0.298151,0.2526
511090,2025-06-24,118.353062,118.01833,0.334732,0.2836
511090,2025-06-23,118.326173,117.97972,0.346453,0.2937
511090,2025-06-20,118.20245,117.897566,0.304884,0.2586
511090,2025-06-19,118.040158,117.801767,0.238391,0.2024
511090,2025-06-18,117.893121,117.717999,0.175122,0.1488
511090,2025-06-17,117.772927,117.651104,0.121823,0.1035
511090,2025-06-16,117.664238,117.593535,0.070703,0.0601
511090,2025-06-13,117.581759,117.551588,0.030171,0.0257
511090,2025-06-12,117.487394,117.507654,-0.02026,-0.0172
511090,2025-06-11,117.378984,117.461574,-0.08259,-0.0703
511090,2025-06-10,117.258468,117.415154,-0.156686,-0.1334
511090,2025-06-09,117.171518,117.389431,-0.217913,-0.1856
511090,2025-06-06,117.078438,117.365909,-0.287471,-0.2449
511090,2025-06-05,117.047591,117.375334,-0.327743,-0.2792
511090,2025-06-04,117.053651,117.40422,-0.350569,-0.2986
511090,2025-06-03,117.040419,117.426443,-0.386024,-0.3287
511090,2025-05-30,117.056582,117.464437,-0.407855,-0.3472
511090,2025-05-29,117.09072,117.512086,-0.421366,-0.3586
511090,2025-05-28,117.240122,117.611532,-0.37141,-0.3158
511090,2025-05-27,117.301582,117.668288,-0.366706,-0.3116
511090,2025-05-26,117.378537,117.731484,-0.352947,-0.2998
511090,2025-05-23,117.406747,117.772133,-0.365386,-0.3102
511090,2025-05-22,117.442679,117.817174,-0.374495,-0.3179
511090,2025-05-21,117.491884,117.868783,-0.376899,-0.3198
511090,2025-05-20,117.536727,117.918666,-0.381939,-0.3239
511090,2025-05-19,117.563108,117.960829,-0.397721,-0.3372
511090,2025-05-16,117.631963,118.022943,-0.39098,-0.3313
511090,2025-05-15,117.775209,118.117249,-0.34204,-0.2896
511090,2025-05-14,117.914082,118.205717,-0.291635,-0.2467
511090,2025-05-13,118.074922,118.299817,-0.224895,-0.1901
511090,2025-05-12,118.228364,118.385323,-0.156959,-0.1326
511090,2025-05-09,118.32761,118.441548,-0.113938,-0.0962
511090,2025-05-08,118.340684,118.456416,-0.115732,-0.0977
511090,2025-05-07,118.36806,118.47772,-0.10966,-0.0926
511090,2025-05-06,118.440165,118.518219,-0.078054,-0.0659
511090,2025-04-30,118.420298,118.515722,-0.095424,-0.0805
511090,2025-04-29,118.384203,118.507474,-0.123271,-0.104
511090,2025-04-28,118.319942,118.48906,-0.169118,-0.1427
511090,2025-04-25,118.41268,118.543395,-0.130715,-0.1103
511090,2025-04-24,118.59988,118.63622,-0.03634,-0.0306
511090,2025-04-23,118.89526,118.769094,0.126166,0.1062
511090,2025-04-22,119.220842,118.902257,0.318585,0.2679
511090,2025-04-21,119.518168,119.007594,0.510574,0.429
511090,2025-04-18,119.951301,119.157327,0.793974,0.6663
511090,2025-04-17,119.87986,119.062374,0.817486,0.6866
511090,2025-04-16,119.815183,118.968518,0.846665,0.7117
