代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
513190,2025-06-27,1.646088,1.600835,0.045253,2.8268,强势多头排列,1.33
513190,2025-06-26,1.639923,1.594502,0.045421,2.8486,强势多头排列,1.33
513190,2025-06-25,1.629,1.586062,0.042938,2.7072,强势多头排列,1.33
513190,2025-06-24,1.613363,1.575747,0.037616,2.3872,强势多头排列,1.33
513190,2025-06-23,1.600156,1.566927,0.033229,2.1206,强势多头排列,1.33
513190,2025-06-20,1.593094,1.561161,0.031933,2.0455,强势多头排列,1.1
513190,2025-06-19,1.589838,1.557174,0.032664,2.0976,价格弱于EMA12但EMA12强于EMA26,0.0
513190,2025-06-18,1.591082,1.555108,0.035974,2.3133,强势多头排列,1.1
513190,2025-06-17,1.587278,1.550556,0.036722,2.3683,强势多头排列,1.33
513190,2025-06-16,1.580783,1.544761,0.036022,2.3319,强势多头排列,1.33
513190,2025-06-13,1.572199,1.538102,0.034097,2.2168,强势多头排列,1.33
513190,2025-06-12,1.565689,1.53251,0.033179,2.165,强势多头排列,1.33
513190,2025-06-11,1.555087,1.525191,0.029896,1.9601,强势多头排列,1.33
513190,2025-06-10,1.542376,1.517206,0.02517,1.659,强势多头排列,1.33
513190,2025-06-09,1.533535,1.511302,0.022233,1.4711,强势多头排列,1.21
513190,2025-06-06,1.526905,1.506607,0.020298,1.3473,强势多头排列,1.1
513190,2025-06-05,1.522161,1.502895,0.019266,1.2819,强势多头排列,1.1
513190,2025-06-04,1.516735,1.498967,0.017768,1.1853,中等多头排列,0.7
513190,2025-06-03,1.512324,1.495604,0.01672,1.1179,中等多头排列,0.7
513190,2025-05-30,1.507837,1.492293,0.015544,1.0416,温和多头排列,0.35
513190,2025-05-29,1.50708,1.490716,0.016364,1.0977,中等多头排列,0.7
513190,2025-05-28,1.50564,1.488773,0.016867,1.1329,温和多头排列,0.35
513190,2025-05-27,1.504848,1.487075,0.017773,1.1952,中等多头排列,0.7
513190,2025-05-26,1.503729,1.485161,0.018568,1.2502,震荡排列,0.0
513190,2025-05-23,1.503316,1.483494,0.019822,1.3362,中等多头排列,0.7
513190,2025-05-22,1.50101,1.480893,0.020117,1.3584,中等多头排列,0.7
513190,2025-05-21,1.497921,1.477925,0.019996,1.353,中等多头排列,0.7
513190,2025-05-20,1.493725,1.474479,0.019246,1.3053,中等多头排列,0.7
513190,2025-05-19,1.489311,1.470997,0.018314,1.245,中等多头排列,0.7
513190,2025-05-16,1.487186,1.468597,0.018589,1.2658,强势多头排列,1.1
513190,2025-05-15,1.482129,1.464885,0.017244,1.1772,强势多头排列,1.21
513190,2025-05-14,1.474697,1.460236,0.014461,0.9903,强势多头排列,1.33
513190,2025-05-13,1.464824,1.454734,0.01009,0.6936,强势多头排列,1.21
513190,2025-05-12,1.458065,1.450953,0.007112,0.4902,中等多头排列,0.77
513190,2025-05-09,1.45244,1.447909,0.004531,0.3129,中等多头排列,0.7
513190,2025-05-08,1.44852,1.445822,0.002698,0.1866,EMA信号分化,0.0
513190,2025-05-07,1.445342,1.444208,0.001134,0.0785,震荡排列,0.0
513190,2025-05-06,1.442314,1.442785,-0.000471,-0.0326,震荡排列,0.0
513190,2025-04-30,1.441825,1.442607,-0.000782,-0.0542,震荡排列,0.0
513190,2025-04-29,1.442521,1.442976,-0.000455,-0.0315,震荡排列,0.0
