代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
159780,2025-06-27,0.542068,0.538763,0.003305,0.6134
159780,2025-06-26,0.540081,0.537624,0.002457,0.457
159780,2025-06-25,0.538277,0.536634,0.001643,0.3062
159780,2025-06-24,0.535964,0.535485,0.000479,0.0895
159780,2025-06-23,0.534866,0.534963,-9.7e-05,-0.0181
159780,2025-06-20,0.535205,0.53512,8.5e-05,0.0159
159780,2025-06-19,0.535788,0.53537,0.000418,0.0781
159780,2025-06-18,0.536113,0.53548,0.000633,0.1182
159780,2025-06-17,0.53577,0.535278,0.000492,0.0919
159780,2025-06-16,0.536274,0.53546,0.000814,0.152
159780,2025-06-13,0.53596,0.535257,0.000703,0.1313
159780,2025-06-12,0.536135,0.535278,0.000857,0.1601
159780,2025-06-11,0.535796,0.53506,0.000736,0.1376
159780,2025-06-10,0.535395,0.534825,0.00057,0.1066
159780,2025-06-09,0.535285,0.534731,0.000554,0.1036
159780,2025-06-06,0.533701,0.533989,-0.000288,-0.0539
159780,2025-06-05,0.532919,0.533668,-0.000749,-0.1403
159780,2025-06-04,0.531449,0.533082,-0.001633,-0.3063
159780,2025-06-03,0.530986,0.533008,-0.002022,-0.3794
159780,2025-05-30,0.531529,0.533409,-0.00188,-0.3524
159780,2025-05-29,0.53217,0.533841,-0.001671,-0.313
159780,2025-05-28,0.532201,0.533989,-0.001788,-0.3348
159780,2025-05-27,0.53351,0.534708,-0.001198,-0.224
159780,2025-05-26,0.535421,0.535644,-0.000223,-0.0416
159780,2025-05-23,0.536407,0.536096,0.000311,0.058
159780,2025-05-22,0.537208,0.536424,0.000784,0.1462
159780,2025-05-21,0.537428,0.536458,0.00097,0.1808
159780,2025-05-20,0.537142,0.536254,0.000888,0.1656
159780,2025-05-19,0.536805,0.536035,0.00077,0.1436
159780,2025-05-16,0.536769,0.535957,0.000812,0.1515
159780,2025-05-15,0.536727,0.535874,0.000853,0.1592
159780,2025-05-14,0.536314,0.535624,0.00069,0.1288
159780,2025-05-13,0.534007,0.534554,-0.000547,-0.1023
159780,2025-05-12,0.532009,0.533718,-0.001709,-0.3202
159780,2025-05-09,0.529829,0.532895,-0.003066,-0.5753
159780,2025-05-08,0.528888,0.532727,-0.003839,-0.7206
159780,2025-05-07,0.526323,0.531905,-0.005582,-1.0494
159780,2025-05-06,0.524563,0.531578,-0.007015,-1.3197
159780,2025-04-30,0.522665,0.531304,-0.008639,-1.626
159780,2025-04-29,0.522059,0.531728,-0.009669,-1.8184
159780,2025-04-28,0.522434,0.532666,-0.010232,-1.9209
159780,2025-04-25,0.522694,0.5336,-0.010906,-2.0439
159780,2025-04-24,0.52282,0.534528,-0.011708,-2.1903
159780,2025-04-23,0.523151,0.53561,-0.012459,-2.3261
159780,2025-04-22,0.522634,0.536379,-0.013745,-2.5626
159780,2025-04-21,0.522749,0.537529,-0.01478,-2.7496
159780,2025-04-18,0.522521,0.538611,-0.01609,-2.9873
159780,2025-04-17,0.523343,0.54026,-0.016917,-3.1313
159780,2025-04-16,0.524133,0.541961,-0.017828,-3.2895
159780,2025-04-15,0.525612,0.544038,-0.018426,-3.3869
159780,2025-04-14,0.526996,0.546121,-0.019125,-3.502
159780,2025-04-11,0.528086,0.548131,-0.020045,-3.657
159780,2025-04-10,0.529556,0.550381,-0.020825,-3.7837
159780,2025-04-09,0.533293,0.553692,-0.020399,-3.6842
159780,2025-04-08,0.539529,0.558067,-0.018538,-3.3218
159780,2025-04-07,0.548716,0.563593,-0.014877,-2.6397
159780,2025-04-03,0.5603,0.56988,-0.00958,-1.6811
159780,2025-04-02,0.563264,0.57195,-0.008686,-1.5187
159780,2025-04-01,0.565312,0.573546,-0.008234,-1.4356
159780,2025-03-31,0.567732,0.57527,-0.007538,-1.3103
159780,2025-03-28,0.570774,0.577212,-0.006438,-1.1154
159780,2025-03-27,0.573279,0.578829,-0.00555,-0.9588
159780,2025-03-26,0.57533,0.580175,-0.004845,-0.8351
159780,2025-03-25,0.577935,0.581709,-0.003774,-0.6488
159780,2025-03-24,0.58065,0.583206,-0.002556,-0.4383
159780,2025-03-21,0.583314,0.584582,-0.001268,-0.2169
159780,2025-03-20,0.586826,0.586229,0.000597,0.1018
159780,2025-03-19,0.58843,0.586887,0.001543,0.2629
159780,2025-03-18,0.589236,0.587118,0.002118,0.3607
159780,2025-03-17,0.589461,0.587047,0.002414,0.4112
159780,2025-03-14,0.590454,0.587291,0.003163,0.5386
159780,2025-03-13,0.590718,0.587154,0.003564,0.607
159780,2025-03-12,0.593212,0.587967,0.005245,0.8921
159780,2025-03-11,0.593978,0.587884,0.006094,1.0366
159780,2025-03-10,0.594337,0.587555,0.006782,1.1543
159780,2025-03-07,0.594217,0.586959,0.007258,1.2365
159780,2025-03-06,0.594075,0.586316,0.007759,1.3233
159780,2025-03-05,0.59227,0.584901,0.007369,1.2599
159780,2025-03-04,0.592683,0.584493,0.00819,1.4012
159780,2025-03-03,0.593716,0.584293,0.009423,1.6127
159780,2025-02-28,0.595119,0.584156,0.010963,1.8767
159780,2025-02-27,0.596595,0.583928,0.012667,2.1693
159780,2025-02-26,0.593612,0.581603,0.012009,2.0648
159780,2025-02-25,0.589542,0.578851,0.010691,1.8469
159780,2025-02-24,0.586549,0.576679,0.00987,1.7115
159780,2025-02-21,0.582285,0.574013,0.008272,1.4411
159780,2025-02-20,0.576883,0.570974,0.005909,1.0349
159780,2025-02-19,0.575043,0.569692,0.005351,0.9393
159780,2025-02-18,0.573051,0.568388,0.004663,0.8204
159780,2025-02-17,0.572697,0.567859,0.004838,0.852
159780,2025-02-14,0.570096,0.566327,0.003769,0.6655
159780,2025-02-13,0.568841,0.565474,0.003367,0.5954
159780,2025-02-12,0.568085,0.564872,0.003213,0.5688
159780,2025-02-11,0.565373,0.563421,0.001952,0.3465
159780,2025-02-10,0.563623,0.562495,0.001128,0.2005
159780,2025-02-07,0.560463,0.561015,-0.000552,-0.0984
159780,2025-02-06,0.557638,0.559816,-0.002178,-0.3891
159780,2025-02-05,0.556118,0.559321,-0.003203,-0.5727
159780,2025-01-27,0.557048,0.559987,-0.002939,-0.5248
159780,2025-01-24,0.558512,0.560866,-0.002354,-0.4197
159780,2025-01-23,0.557332,0.560535,-0.003203,-0.5714
159780,2025-01-22,0.557211,0.560738,-0.003527,-0.629
159780,2025-01-21,0.556158,0.560557,-0.004399,-0.7848
159780,2025-01-20,0.554732,0.560281,-0.005549,-0.9904
159780,2025-01-17,0.553411,0.560144,-0.006733,-1.202
159780,2025-01-16,0.553122,0.560555,-0.007433,-1.326
159780,2025-01-15,0.55369,0.5614,-0.00771,-1.3734
