代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
159667,2025-06-27,1.117546,1.113581,0.003965,0.3561
159667,2025-06-26,1.116009,1.112588,0.003421,0.3075
159667,2025-06-25,1.113283,1.111115,0.002168,0.1951
159667,2025-06-24,1.108244,1.108724,-0.00048,-0.0433
159667,2025-06-23,1.104834,1.107262,-0.002428,-0.2193
159667,2025-06-20,1.107167,1.108483,-0.001316,-0.1187
159667,2025-06-19,1.111197,1.110362,0.000835,0.0752
159667,2025-06-18,1.113415,1.11127,0.002145,0.193
159667,2025-06-17,1.11349,1.111132,0.002358,0.2122
159667,2025-06-16,1.114125,1.111223,0.002902,0.2612
159667,2025-06-13,1.114511,1.111161,0.00335,0.3015
159667,2025-06-12,1.115877,1.111493,0.004384,0.3944
159667,2025-06-11,1.114582,1.110573,0.004009,0.361
159667,2025-06-10,1.113415,1.109739,0.003676,0.3312
159667,2025-06-09,1.112581,1.109078,0.003503,0.3158
159667,2025-06-06,1.110505,1.107884,0.002621,0.2366
159667,2025-06-05,1.109324,1.107155,0.002169,0.1959
159667,2025-06-04,1.10702,1.105967,0.001053,0.0952
159667,2025-06-03,1.107569,1.106124,0.001445,0.1306
159667,2025-05-30,1.110036,1.107094,0.002942,0.2657
159667,2025-05-29,1.112769,1.108062,0.004707,0.4248
159667,2025-05-28,1.112546,1.107587,0.004959,0.4477
159667,2025-05-27,1.115736,1.108594,0.007142,0.6442
159667,2025-05-26,1.11896,1.109441,0.009519,0.858
159667,2025-05-23,1.120408,1.109317,0.011091,0.9998
159667,2025-05-22,1.122482,1.109342,0.01314,1.1845
159667,2025-05-21,1.124206,1.109049,0.015157,1.3667
159667,2025-05-20,1.124243,1.107853,0.01639,1.4794
159667,2025-05-19,1.121924,1.105522,0.016402,1.4836
159667,2025-05-16,1.120092,1.103403,0.016689,1.5125
159667,2025-05-15,1.114835,1.099755,0.01508,1.3712
159667,2025-05-14,1.111715,1.097176,0.014539,1.3251
159667,2025-05-13,1.105299,1.09319,0.012109,1.1077
159667,2025-05-12,1.097899,1.088965,0.008934,0.8204
159667,2025-05-09,1.087335,1.083602,0.003733,0.3445
159667,2025-05-08,1.081396,1.080691,0.000705,0.0652
159667,2025-05-07,1.072377,1.076666,-0.004289,-0.3984
159667,2025-05-06,1.0639,1.073279,-0.009379,-0.8739
159667,2025-04-30,1.055519,1.070341,-0.014822,-1.3848
159667,2025-04-29,1.051795,1.069889,-0.018094,-1.6912
159667,2025-04-28,1.050667,1.07084,-0.020173,-1.8838
159667,2025-04-25,1.051333,1.072747,-0.021414,-1.9962
159667,2025-04-24,1.049212,1.073527,-0.024315,-2.265
159667,2025-04-23,1.04725,1.074609,-0.027359,-2.5459
159667,2025-04-22,1.044023,1.075378,-0.031355,-2.9157
159667,2025-04-21,1.044755,1.078208,-0.033453,-3.1026
159667,2025-04-18,1.044165,1.080625,-0.03646,-3.374
159667,2025-04-17,1.048377,1.085395,-0.037018,-3.4106
159667,2025-04-16,1.053536,1.090626,-0.03709,-3.4008
159667,2025-04-15,1.059997,1.096436,-0.036439,-3.3234
159667,2025-04-14,1.063815,1.101031,-0.037216,-3.3801
159667,2025-04-11,1.067599,1.105674,-0.038075,-3.4436
159667,2025-04-10,1.074253,1.111647,-0.037394,-3.3638
159667,2025-04-09,1.085027,1.119379,-0.034352,-3.0688
159667,2025-04-08,1.103032,1.13005,-0.027018,-2.3909
159667,2025-04-07,1.127219,1.142854,-0.015635,-1.3681
159667,2025-04-03,1.150168,1.154202,-0.004034,-0.3495
159667,2025-04-02,1.157108,1.157578,-0.00047,-0.0406
159667,2025-04-01,1.159855,1.158824,0.001031,0.089
159667,2025-03-31,1.165283,1.16113,0.004153,0.3577
159667,2025-03-28,1.171334,1.163461,0.007873,0.6767
159667,2025-03-27,1.174668,1.164297,0.010371,0.8908
159667,2025-03-26,1.177517,1.164721,0.012796,1.0986
159667,2025-03-25,1.179065,1.164379,0.014686,1.2613
159667,2025-03-24,1.18435,1.165529,0.018821,1.6148
159667,2025-03-21,1.188595,1.165892,0.022703,1.9473
159667,2025-03-20,1.190339,1.164843,0.025496,2.1888
159667,2025-03-19,1.187492,1.16155,0.025942,2.2334
159667,2025-03-18,1.185036,1.158394,0.026642,2.2999
159667,2025-03-17,1.181588,1.154746,0.026842,2.3245
159667,2025-03-14,1.181331,1.152486,0.028845,2.5029
159667,2025-03-13,1.180301,1.149725,0.030576,2.6594
159667,2025-03-12,1.183992,1.148902,0.03509,3.0542
159667,2025-03-11,1.179809,1.144255,0.035554,3.1072
159667,2025-03-10,1.173228,1.138515,0.034713,3.049
159667,2025-03-07,1.166179,1.132636,0.033543,2.9615
159667,2025-03-06,1.160211,1.127327,0.032884,2.917
159667,2025-03-05,1.15425,1.122073,0.032177,2.8676
159667,2025-03-04,1.151204,1.118159,0.033045,2.9553
159667,2025-03-03,1.149969,1.114972,0.034997,3.1388
159667,2025-02-28,1.153418,1.11369,0.039728,3.5672
159667,2025-02-27,1.156221,1.111745,0.044476,4.0006
159667,2025-02-26,1.14717,1.104204,0.042966,3.8911
159667,2025-02-25,1.133019,1.094541,0.038478,3.5154
159667,2025-02-24,1.12375,1.087384,0.036366,3.3444
159667,2025-02-21,1.113705,1.080055,0.03365,3.1156
159667,2025-02-20,1.099106,1.070939,0.028167,2.6301
159667,2025-02-19,1.088034,1.063814,0.02422,2.2767
159667,2025-02-18,1.077313,1.05716,0.020153,1.9063
159667,2025-02-17,1.074824,1.054452,0.020372,1.932
159667,2025-02-14,1.070247,1.050808,0.019439,1.8499
159667,2025-02-13,1.069383,1.048873,0.02051,1.9554
159667,2025-02-12,1.068543,1.046863,0.02168,2.0709
159667,2025-02-11,1.061915,1.042212,0.019703,1.8905
159667,2025-02-10,1.055717,1.037909,0.017808,1.7158
159667,2025-02-07,1.048939,1.033502,0.015437,1.4937
159667,2025-02-06,1.040564,1.028582,0.011982,1.1649
159667,2025-02-05,1.031939,1.023828,0.008111,0.7922
159667,2025-01-27,1.031019,1.022775,0.008244,0.806
159667,2025-01-24,1.032295,1.022677,0.009618,0.9405
159667,2025-01-23,1.02744,1.019771,0.007669,0.752
159667,2025-01-22,1.025338,1.018232,0.007106,0.6979
159667,2025-01-21,1.021945,1.016171,0.005774,0.5682
159667,2025-01-20,1.016844,1.013465,0.003379,0.3334
159667,2025-01-17,1.013361,1.011662,0.001699,0.1679
159667,2025-01-16,1.008881,1.009555,-0.000674,-0.0668
159667,2025-01-15,1.003587,1.007279,-0.003692,-0.3665
159667,2025-01-14,0.998603,1.005382,-0.006779,-0.6743
159667,2025-01-13,0.991076,1.002612,-0.011536,-1.1506
159667,2025-01-10,0.992908,1.004341,-0.011433,-1.1384
159667,2025-01-09,0.99471,1.006048,-0.011338,-1.127
159667,2025-01-08,0.995203,1.007172,-0.011969,-1.1884
159667,2025-01-07,0.997785,1.009266,-0.011481,-1.1376
159667,2025-01-06,1.003018,1.012487,-0.009469,-0.9352
159667,2025-01-03,1.013567,1.017886,-0.004319,-0.4243
159667,2025-01-02,1.024943,1.023237,0.001706,0.1667
159667,2024-12-31,1.032387,1.026376,0.006011,0.5857
159667,2024-12-30,1.036276,1.027606,0.00867,0.8437
159667,2024-12-27,1.035599,1.026615,0.008984,0.8751
159667,2024-12-26,1.036071,1.026104,0.009967,0.9713
159667,2024-12-25,1.034084,1.024432,0.009652,0.9422
159667,2024-12-24,1.036645,1.024787,0.011858,1.1571
159667,2024-12-23,1.037308,1.02413,0.013178,1.2868
159667,2024-12-20,1.039546,1.02406,0.015486,1.5122
159667,2024-12-19,1.037099,1.021745,0.015354,1.5027
159667,2024-12-18,1.037663,1.020765,0.016898,1.6554
159667,2024-12-17,1.041784,1.021226,0.020558,2.0131
159667,2024-12-16,1.046835,1.021804,0.025031,2.4497
159667,2024-12-13,1.048441,1.020508,0.027933,2.7372
159667,2024-12-12,1.048704,1.018389,0.030315,2.9768
159667,2024-12-11,1.044104,1.01394,0.030164,2.9749
159667,2024-12-10,1.037032,1.008415,0.028617,2.8378
159667,2024-12-09,1.028493,1.002368,0.026125,2.6063
159667,2024-12-06,1.022037,0.997438,0.024599,2.4662
159667,2024-12-05,1.013862,0.991873,0.021989,2.2169
159667,2024-12-04,1.005109,0.986262,0.018847,1.911
159667,2024-12-03,0.998947,0.982043,0.016904,1.7213
159667,2024-12-02,0.994028,0.978527,0.015501,1.5841
159667,2024-11-29,0.987852,0.974569,0.013283,1.363
159667,2024-11-28,0.985098,0.972295,0.012803,1.3168
159667,2024-11-27,0.988934,0.972958,0.015976,1.642
159667,2024-11-26,0.991467,0.972795,0.018672,1.9194
159667,2024-11-25,0.99737,0.973898,0.023472,2.4101
159667,2024-11-22,1.000528,0.97341,0.027118,2.7859
159667,2024-11-21,1.004624,0.973043,0.031581,3.2456
159667,2024-11-20,1.00201,0.969366,0.032644,3.3676
