代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%)
159592,2025-06-27,1.125109,1.123662,0.001447,0.1288
159592,2025-06-26,1.12422,1.123155,0.001065,0.0948
159592,2025-06-25,1.121896,1.122047,-0.000151,-0.0135
159592,2025-06-24,1.118423,1.120531,-0.002108,-0.1881
159592,2025-06-23,1.117227,1.120173,-0.002946,-0.263
159592,2025-06-20,1.118177,1.120827,-0.00265,-0.2364
159592,2025-06-19,1.119664,1.121693,-0.002029,-0.1809
159592,2025-06-18,1.121966,1.122869,-0.000903,-0.0804
159592,2025-06-17,1.122869,1.123338,-0.000469,-0.0418
159592,2025-06-16,1.123573,1.123685,-0.000112,-0.01
159592,2025-06-13,1.124223,1.12398,0.000243,0.0216
159592,2025-06-12,1.12499,1.124299,0.000691,0.0615
159592,2025-06-11,1.124625,1.124083,0.000542,0.0482
159592,2025-06-10,1.12383,1.123689,0.000141,0.0125
159592,2025-06-09,1.125253,1.124304,0.000949,0.0844
159592,2025-06-06,1.125845,1.124489,0.001356,0.1206
159592,2025-06-05,1.126544,1.124688,0.001856,0.165
159592,2025-06-04,1.12737,1.124903,0.002467,0.2193
159592,2025-06-03,1.128164,1.125055,0.003109,0.2763
159592,2025-05-30,1.129649,1.125459,0.00419,0.3723
159592,2025-05-29,1.131039,1.125736,0.005303,0.4711
159592,2025-05-28,1.131955,1.125715,0.00624,0.5543
159592,2025-05-27,1.133584,1.125932,0.007652,0.6796
159592,2025-05-26,1.135508,1.126167,0.009341,0.8295
159592,2025-05-23,1.136509,1.12586,0.010649,0.9459
159592,2025-05-22,1.135511,1.124569,0.010942,0.973
159592,2025-05-21,1.133059,1.122614,0.010445,0.9304
159592,2025-05-20,1.129978,1.120423,0.009555,0.8528
159592,2025-05-19,1.127429,1.118537,0.008892,0.795
159592,2025-05-16,1.12587,1.11714,0.00873,0.7815
159592,2025-05-15,1.123665,1.115471,0.008194,0.7346
159592,2025-05-14,1.119968,1.113189,0.006779,0.609
159592,2025-05-13,1.114326,1.110164,0.004162,0.3749
159592,2025-05-12,1.110567,1.108177,0.00239,0.2157
159592,2025-05-09,1.106306,1.106112,0.000194,0.0175
159592,2025-05-08,1.103816,1.105001,-0.001185,-0.1072
159592,2025-05-07,1.100874,1.103801,-0.002927,-0.2652
159592,2025-05-06,1.098851,1.103145,-0.004294,-0.3893
159592,2025-04-30,1.097732,1.102996,-0.005264,-0.4772
159592,2025-04-29,1.097866,1.103476,-0.00561,-0.5084
159592,2025-04-28,1.098205,1.104074,-0.005869,-0.5316
159592,2025-04-25,1.097878,1.1044,-0.006522,-0.5905
159592,2025-04-24,1.096947,1.104512,-0.007565,-0.6849
159592,2025-04-23,1.096029,1.104713,-0.008684,-0.7861
159592,2025-04-22,1.095125,1.10501,-0.009885,-0.8946
159592,2025-04-21,1.094784,1.105651,-0.010867,-0.9829
159592,2025-04-18,1.094563,1.106423,-0.01186,-1.0719
159592,2025-04-17,1.094665,1.107417,-0.012752,-1.1515
159592,2025-04-16,1.09515,1.10865,-0.0135,-1.2177
159592,2025-04-15,1.09554,1.109902,-0.014362,-1.294
159592,2025-04-14,1.09673,1.111574,-0.014844,-1.3354
159592,2025-04-11,1.097771,1.11322,-0.015449,-1.3878
159592,2025-04-10,1.099548,1.115238,-0.01569,-1.4069
159592,2025-04-09,1.10292,1.117977,-0.015057,-1.3468
159592,2025-04-08,1.109997,1.122295,-0.012298,-1.0958
159592,2025-04-07,1.119996,1.127679,-0.007683,-0.6813
159592,2025-04-03,1.135632,1.135173,0.000459,0.0404
159592,2025-04-02,1.138474,1.136387,0.002087,0.1837
159592,2025-04-01,1.14056,1.137138,0.003422,0.3009
159592,2025-03-31,1.142116,1.137549,0.004567,0.4015
159592,2025-03-28,1.14341,1.137753,0.005657,0.4972
159592,2025-03-27,1.143666,1.137413,0.006253,0.5498
159592,2025-03-26,1.143424,1.136806,0.006618,0.5822
159592,2025-03-25,1.144046,1.13655,0.007496,0.6595
159592,2025-03-24,1.143873,1.135874,0.007999,0.7042
159592,2025-03-21,1.14385,1.135224,0.008626,0.7599
159592,2025-03-20,1.145277,1.135162,0.010115,0.8911
159592,2025-03-19,1.143328,1.133495,0.009833,0.8675
159592,2025-03-18,1.139024,1.130815,0.008209,0.7259
159592,2025-03-17,1.13521,1.12848,0.00673,0.5964
159592,2025-03-14,1.131612,1.126358,0.005254,0.4665
159592,2025-03-13,1.126814,1.123827,0.002987,0.2658
159592,2025-03-12,1.127325,1.123813,0.003512,0.3125
159592,2025-03-11,1.127385,1.123558,0.003827,0.3406
159592,2025-03-10,1.127273,1.123203,0.00407,0.3624
159592,2025-03-07,1.127504,1.122979,0.004525,0.4029
