代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
159353,2025-06-27,0.963183,0.961627,0.001556,0.1618,震荡排列,0.0
159353,2025-06-26,0.962634,0.961261,0.001373,0.1428,震荡排列,0.0
159353,2025-06-25,0.961262,0.960548,0.000714,0.0743,震荡排列,0.0
159353,2025-06-24,0.959279,0.959618,-0.000339,-0.0353,震荡排列,0.0
159353,2025-06-23,0.959466,0.959728,-0.000262,-0.0273,震荡排列,0.0
159353,2025-06-20,0.961494,0.960641,0.000853,0.0888,震荡排列,0.0
159353,2025-06-19,0.962493,0.961012,0.001481,0.1541,震荡排列,0.0
159353,2025-06-18,0.963492,0.961333,0.002159,0.2246,震荡排列,0.0
159353,2025-06-17,0.963218,0.96104,0.002178,0.2266,震荡排列,0.0
159353,2025-06-16,0.963257,0.960883,0.002374,0.2471,EMA信号分化,0.0
159353,2025-06-13,0.962941,0.960554,0.002387,0.2485,震荡排列,0.0
159353,2025-06-12,0.963112,0.960438,0.002674,0.2784,温和多头排列,0.35
159353,2025-06-11,0.962223,0.959833,0.00239,0.249,温和多头排列,0.35
159353,2025-06-10,0.960991,0.9591,0.001891,0.1972,震荡排列,0.0
159353,2025-06-09,0.960989,0.958948,0.002041,0.2128,EMA信号分化,0.0
159353,2025-06-06,0.959896,0.958304,0.001592,0.1661,震荡排列,0.0
159353,2025-06-05,0.959331,0.957928,0.001403,0.1465,震荡排列,0.0
159353,2025-06-04,0.958846,0.957602,0.001244,0.1299,震荡排列,0.0
159353,2025-06-03,0.958818,0.95749,0.001328,0.1387,震荡排列,0.0
159353,2025-05-30,0.959513,0.95769,0.001823,0.1904,价格弱于EMA12但EMA12强于EMA26,0.0
159353,2025-05-29,0.960333,0.957905,0.002428,0.2535,震荡排列,0.0
159353,2025-05-28,0.960394,0.957737,0.002657,0.2774,价格弱于EMA12但EMA12强于EMA26,0.0
159353,2025-05-27,0.961738,0.958116,0.003622,0.378,价格弱于EMA12但EMA12强于EMA26,0.0
159353,2025-05-26,0.963145,0.958446,0.004699,0.4903,价格弱于EMA12但EMA12强于EMA26,0.0
159353,2025-05-23,0.963717,0.958321,0.005396,0.5631,震荡排列,0.0
159353,2025-05-22,0.963847,0.957947,0.0059,0.6159,温和多头排列,0.35
159353,2025-05-21,0.962728,0.956983,0.005745,0.6003,温和多头排列,0.35
159353,2025-05-20,0.961042,0.955781,0.005261,0.5504,温和多头排列,0.35
159353,2025-05-19,0.959777,0.954804,0.004973,0.5208,温和多头排列,0.35
159353,2025-05-16,0.959191,0.954148,0.005043,0.5285,温和多头排列,0.35
159353,2025-05-15,0.958135,0.95328,0.004855,0.5093,中等多头排列,0.7
159353,2025-05-14,0.95616,0.952022,0.004138,0.4347,中等多头排列,0.77
159353,2025-05-13,0.952189,0.949944,0.002245,0.2363,中等多头排列,0.7
159353,2025-05-12,0.949314,0.9485,0.000814,0.0858,震荡排列,0.0
159353,2025-05-09,0.946099,0.94702,-0.000921,-0.0973,震荡排列,0.0
159353,2025-05-08,0.944298,0.946301,-0.002003,-0.2117,价格强于EMA12但EMA12弱于EMA26,0.0
159353,2025-05-07,0.941262,0.945125,-0.003863,-0.4087,价格强于EMA12但EMA12弱于EMA26,0.0
159353,2025-05-06,0.938946,0.944415,-0.005469,-0.5791,价格强于EMA12但EMA12弱于EMA26,0.0
159353,2025-04-30,0.936754,0.943889,-0.007135,-0.7559,震荡排列,0.0
159353,2025-04-29,0.936709,0.94444,-0.007731,-0.8186,EMA信号分化,0.0
159353,2025-04-28,0.93702,0.945195,-0.008175,-0.8649,震荡排列,0.0
159353,2025-04-25,0.937206,0.94593,-0.008724,-0.9223,震荡排列,0.0
159353,2025-04-24,0.937061,0.946565,-0.009504,-1.0041,震荡排列,0.0
159353,2025-04-23,0.936891,0.94725,-0.010359,-1.0936,价格强于EMA12但EMA12弱于EMA26,0.0
159353,2025-04-22,0.936325,0.94783,-0.011505,-1.2138,震荡排列,0.0
159353,2025-04-21,0.936021,0.948617,-0.012596,-1.3278,价格强于EMA12但EMA12弱于EMA26,0.0
159353,2025-04-18,0.935661,0.949466,-0.013805,-1.454,震荡排列,0.0
159353,2025-04-17,0.935781,0.950623,-0.014842,-1.5613,中等空头排列,-0.7
159353,2025-04-16,0.936469,0.952113,-0.015644,-1.6431,中等空头排列,-0.7
159353,2025-04-15,0.937645,0.953882,-0.016237,-1.7022,中等空头排列,-0.7
159353,2025-04-14,0.938853,0.955713,-0.01686,-1.7641,中等空头排列,-0.7
159353,2025-04-11,0.940099,0.95761,-0.017511,-1.8286,中等空头排列,-0.7
