代码,日期,EMA12,EMA26,EMA差值12-26,EMA差值12-26(%),EMA排列,排列评分
513000,2025-06-27,1.491332,1.473598,0.017734,1.2034,强势多头排列,1.33
513000,2025-06-26,1.481475,1.467842,0.013633,0.9288,强势多头排列,1.21
513000,2025-06-25,1.474376,1.463627,0.010749,0.7344,中等多头排列,0.7
513000,2025-06-24,1.47181,1.461639,0.010171,0.6959,中等多头排列,0.7
513000,2025-06-23,1.469142,1.459651,0.009491,0.6502,价格弱于EMA12但EMA12强于EMA26,0.0
513000,2025-06-20,1.471994,1.460147,0.011847,0.8114,价格弱于EMA12但EMA12强于EMA26,0.0
513000,2025-06-19,1.472817,1.459561,0.013256,0.9082,EMA信号分化,0.0
513000,2025-06-18,1.472334,1.458288,0.014046,0.9632,中等多头排列,0.7
513000,2025-06-17,1.468486,1.455471,0.013015,0.8942,温和多头排列,0.35
513000,2025-06-16,1.46667,1.453631,0.013039,0.897,中等多头排列,0.7
513000,2025-06-13,1.464159,1.451483,0.012676,0.8733,震荡排列,0.0
513000,2025-06-12,1.464103,1.450444,0.013659,0.9417,中等多头排列,0.7
513000,2025-06-11,1.462217,1.448522,0.013695,0.9454,温和多头排列,0.35
513000,2025-06-10,1.460535,1.446686,0.013849,0.9573,温和多头排列,0.35
513000,2025-06-09,1.45891,1.444863,0.014047,0.9722,温和多头排列,0.35
513000,2025-06-06,1.457354,1.443055,0.014299,0.9909,震荡排列,0.0
513000,2025-06-05,1.457153,1.441822,0.015331,1.0633,温和多头排列,0.35
513000,2025-06-04,1.456552,1.440331,0.016221,1.1262,温和多头排列,0.35
513000,2025-06-03,1.455841,1.438721,0.01712,1.1899,温和多头排列,0.35
513000,2025-05-30,1.45482,1.436902,0.017918,1.247,中等多头排列,0.7
513000,2025-05-29,1.452338,1.434377,0.017961,1.2522,中等多头排列,0.7
513000,2025-05-28,1.449405,1.431649,0.017756,1.2402,中等多头排列,0.7
513000,2025-05-27,1.448123,1.429665,0.018458,1.2911,强势多头排列,1.1
513000,2025-05-26,1.443514,1.42616,0.017354,1.2168,中等多头排列,0.7
513000,2025-05-23,1.439159,1.422855,0.016304,1.1459,温和多头排列,0.35
513000,2025-05-22,1.43838,1.421208,0.017172,1.2083,震荡排列,0.0
513000,2025-05-21,1.438187,1.41975,0.018437,1.2986,中等多头排列,0.7
513000,2025-05-20,1.436686,1.417614,0.019072,1.3454,中等多头排列,0.7
513000,2025-05-19,1.434001,1.414907,0.019094,1.3495,中等多头排列,0.7
513000,2025-05-16,1.432648,1.412784,0.019864,1.406,中等多头排列,0.7
513000,2025-05-15,1.429958,1.410011,0.019947,1.4147,中等多头排列,0.7
513000,2025-05-14,1.427688,1.407417,0.020271,1.4403,中等多头排列,0.7
513000,2025-05-13,1.424277,1.404294,0.019983,1.423,中等多头排列,0.7
513000,2025-05-12,1.421884,1.401643,0.020241,1.4441,强势多头排列,1.1
513000,2025-05-09,1.4176,1.398139,0.019461,1.3919,强势多头排列,1.21
513000,2025-05-08,1.412355,1.394274,0.018081,1.2968,强势多头排列,1.21
513000,2025-05-07,1.406703,1.390341,0.016362,1.1768,强势多头排列,1.21
513000,2025-05-06,1.400387,1.386252,0.014135,1.0197,强势多头排列,1.33
513000,2025-04-30,1.392377,1.381597,0.01078,0.7803,强势多头排列,1.21
513000,2025-04-29,1.38655,1.378171,0.008379,0.608,强势多头排列,1.21
513000,2025-04-28,1.379481,1.374391,0.00509,0.3703,中等多头排列,0.77
513000,2025-04-25,1.37404,1.371589,0.002451,0.1787,震荡排列,0.0
513000,2025-04-24,1.367609,1.368563,-0.000954,-0.0697,震荡排列,0.0
513000,2025-04-23,1.364195,1.367138,-0.002943,-0.2153,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-22,1.358886,1.365037,-0.006151,-0.4506,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-21,1.354068,1.363409,-0.009341,-0.6851,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-18,1.350194,1.362452,-0.012258,-0.8997,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-17,1.344342,1.360858,-0.016516,-1.2136,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-16,1.340337,1.360417,-0.02008,-1.476,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-15,1.33797,1.360982,-0.023012,-1.6908,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-14,1.333899,1.361032,-0.027133,-1.9936,价格强于EMA12但EMA12弱于EMA26,0.0
513000,2025-04-11,1.329452,1.361245,-0.031793,-2.3356,中等空头排列,-0.7
