date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159655,1.578679,1.566671,0.012008,0.009272,0.005471,2025-06-29 17:12:52
2025-06-26,159655,1.572301,1.56238,0.009921,0.008589,0.002666,2025-06-29 17:12:52
2025-06-25,159655,1.567816,1.559178,0.008639,0.008255,0.000766,2025-06-29 17:12:52
2025-06-24,159655,1.563192,1.556075,0.007117,0.00816,-0.002084,2025-06-29 17:12:52
2025-06-23,159655,1.557247,1.552584,0.004663,0.00842,-0.007514,2025-06-29 17:12:52
2025-06-20,159655,1.558175,1.552407,0.005768,0.009359,-0.007184,2025-06-29 17:12:52
2025-06-19,159655,1.558796,1.551958,0.006838,0.010257,-0.006839,2025-06-29 17:12:52
2025-06-18,159655,1.560452,1.551828,0.008624,0.011112,-0.004976,2025-06-29 17:12:52
2025-06-17,159655,1.56001,1.550556,0.009454,0.011734,-0.004561,2025-06-29 17:12:52
2025-06-16,159655,1.558584,1.548751,0.009833,0.012304,-0.004942,2025-06-29 17:12:52
2025-06-13,159655,1.557322,1.54697,0.010353,0.012922,-0.005138,2025-06-29 17:12:52
2025-06-12,159655,1.558843,1.546341,0.012502,0.013564,-0.002124,2025-06-29 17:12:52
2025-06-11,159655,1.557084,1.544008,0.013076,0.01383,-0.001508,2025-06-29 17:12:52
2025-06-10,159655,1.553965,1.541009,0.012956,0.014018,-0.002125,2025-06-29 17:12:52
2025-06-09,159655,1.550812,1.538011,0.012802,0.014284,-0.002965,2025-06-29 17:12:52
2025-06-06,159655,1.547616,1.535012,0.012604,0.014655,-0.004101,2025-06-29 17:12:52
2025-06-05,159655,1.546363,1.532888,0.013475,0.015167,-0.003385,2025-06-29 17:12:52
2025-06-04,159655,1.543896,1.530125,0.013771,0.01559,-0.003638,2025-06-29 17:12:52
2025-06-03,159655,1.53958,1.526515,0.013065,0.016045,-0.00596,2025-06-29 17:12:52
2025-05-30,159655,1.538603,1.524454,0.014148,0.01679,-0.005283,2025-06-29 17:12:52
2025-05-29,159655,1.539061,1.522886,0.016175,0.017451,-0.002552,2025-06-29 17:12:52
2025-05-28,159655,1.532221,1.517872,0.014349,0.01777,-0.006841,2025-06-29 17:12:52
2025-05-27,159655,1.529999,1.515106,0.014893,0.018625,-0.007464,2025-06-29 17:12:52
2025-05-26,159655,1.529141,1.512869,0.016272,0.019558,-0.006571,2025-06-29 17:12:52
2025-05-23,159655,1.529182,1.510853,0.018329,0.020379,-0.004101,2025-06-29 17:12:52
2025-05-22,159655,1.530948,1.509335,0.021613,0.020892,0.001443,2025-06-29 17:12:52
2025-05-21,159655,1.532076,1.507126,0.024949,0.020711,0.008476,2025-06-29 17:12:52
2025-05-20,159655,1.528954,1.502642,0.026312,0.019652,0.01332,2025-06-29 17:12:52
2025-05-19,159655,1.521227,1.495973,0.025254,0.017987,0.014535,2025-06-29 17:12:52
2025-05-16,159655,1.515578,1.490344,0.025234,0.01617,0.018127,2025-06-29 17:12:52
2025-05-15,159655,1.507457,1.483637,0.02382,0.013904,0.019832,2025-06-29 17:12:52
2025-05-14,159655,1.500159,1.477467,0.022692,0.011425,0.022534,2025-06-29 17:12:52
2025-05-13,159655,1.488204,1.4694,0.018804,0.008608,0.020392,2025-06-29 17:12:52
2025-05-12,159655,1.479691,1.463325,0.016366,0.006059,0.020614,2025-06-29 17:12:52
2025-05-09,159655,1.471032,1.457491,0.013541,0.003482,0.020117,2025-06-29 17:12:52
2025-05-08,159655,1.465327,1.453302,0.012024,0.000968,0.022113,2025-06-29 17:12:52
2025-05-07,159655,1.45742,1.44834,0.00908,-0.001796,0.021752,2025-06-29 17:12:52
2025-05-06,159655,1.451825,1.444757,0.007068,-0.004515,0.023167,2025-06-29 17:12:52
2025-04-30,159655,1.444918,1.440852,0.004066,-0.007411,0.022955,2025-06-29 17:12:52
2025-04-29,159655,1.439752,1.438084,0.001669,-0.010281,0.023899,2025-06-29 17:12:52
2025-04-28,159655,1.433967,1.435344,-0.001377,-0.013268,0.023782,2025-06-29 17:12:52
2025-04-25,159655,1.426529,1.432262,-0.005733,-0.016241,0.021016,2025-06-29 17:12:52
2025-04-24,159655,1.415823,1.428295,-0.012471,-0.018868,0.012793,2025-06-29 17:12:52
2025-04-23,159655,1.413773,1.428957,-0.015184,-0.020467,0.010567,2025-06-29 17:12:52
2025-04-22,159655,1.408851,1.428701,-0.01985,-0.021788,0.003875,2025-06-29 17:12:52
2025-04-21,159655,1.414237,1.433539,-0.019302,-0.022272,0.00594,2025-06-29 17:12:52
2025-04-18,159655,1.420876,1.438856,-0.01798,-0.023015,0.010069,2025-06-29 17:12:52
2025-04-17,159655,1.423412,1.442213,-0.018801,-0.024273,0.010944,2025-06-29 17:12:52
2025-04-16,159655,1.42553,1.44549,-0.01996,-0.025641,0.011362,2025-06-29 17:12:52
2025-04-15,159655,1.428253,1.449176,-0.020924,-0.027062,0.012276,2025-06-29 17:12:52
