日期,ETF代码,EMA快线,EMA慢线,DIF,DEA,MACD柱,DIF高于DEA,DIF高于零轴,DEA高于零轴,DIF_DEA差值,DIF强度,MACD强度,计算时间
2017-05-19,159952,0.999,0.999,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:44
2017-05-22,159952,0.998111,0.998556,-0.000444,-8.9e-05,-0.000711,否,否,否,-0.000355,0.000444,0.000711,2025-06-29 16:58:44
2017-05-23,159952,0.994086,0.996494,-0.002407,-0.000553,-0.00371,否,否,否,-0.001854,0.002407,0.00371,2025-06-29 16:58:44
2017-05-24,159952,0.993401,0.995883,-0.002483,-0.000939,-0.003088,否,否,否,-0.001544,0.002483,0.003088,2025-06-29 16:58:44
2017-05-25,159952,0.992867,0.995341,-0.002474,-0.001246,-0.002456,否,否,否,-0.001228,0.002474,0.002456,2025-06-29 16:58:44
2017-05-26,159952,0.990452,0.993858,-0.003406,-0.001678,-0.003457,否,否,否,-0.001728,0.003406,0.003457,2025-06-29 16:58:44
2017-05-31,159952,0.989241,0.992874,-0.003634,-0.002069,-0.003129,否,否,否,-0.001565,0.003634,0.003129,2025-06-29 16:58:44
2017-06-01,159952,0.98452,0.99011,-0.00559,-0.002773,-0.005634,否,否,否,-0.002817,0.00559,0.005634,2025-06-29 16:58:44
2017-06-02,159952,0.983516,0.988987,-0.005471,-0.003313,-0.004317,否,否,否,-0.002158,0.005471,0.004317,2025-06-29 16:58:44
2017-06-05,159952,0.983623,0.988433,-0.004809,-0.003612,-0.002395,否,否,否,-0.001197,0.004809,0.002395,2025-06-29 16:58:44
2017-06-06,159952,0.984596,0.988385,-0.003789,-0.003647,-0.000283,否,否,否,-0.000142,0.003789,0.000283,2025-06-29 16:58:44
2017-06-07,159952,0.989352,0.990342,-0.00099,-0.003116,0.004253,是,否,否,0.002126,0.00099,0.004253,2025-06-29 16:58:44
2017-06-08,159952,0.992163,0.991637,0.000526,-0.002388,0.005826,是,是,否,0.002914,0.000526,0.005826,2025-06-29 16:58:44
2017-06-09,159952,0.994349,0.992789,0.00156,-0.001598,0.006316,是,是,否,0.003158,0.00156,0.006316,2025-06-29 16:58:44
2017-06-12,159952,0.993605,0.99259,0.001015,-0.001075,0.00418,是,是,否,0.00209,0.001015,0.00418,2025-06-29 16:58:44
2017-06-13,159952,0.995693,0.993747,0.001946,-0.000471,0.004834,是,是,否,0.002417,0.001946,0.004834,2025-06-29 16:58:44
2017-06-14,159952,0.99665,0.994442,0.002208,6.5e-05,0.004287,是,是,是,0.002143,0.002208,0.004287,2025-06-29 16:58:44
2017-06-15,159952,1.000505,0.996615,0.003891,0.00083,0.006122,是,是,是,0.003061,0.003891,0.006122,2025-06-29 16:58:44
