日期,ETF代码,EMA快线,EMA慢线,DIF,DEA,MACD柱,DIF高于DEA,DIF高于零轴,DEA高于零轴,DIF_DEA差值,DIF强度,MACD强度,计算时间
2016-08-08,512660,1.017,1.017,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:40
2016-08-09,512660,1.016778,1.016889,-0.000111,-2.2e-05,-0.000178,否,否,否,-8.9e-05,0.000111,0.000178,2025-06-29 16:58:40
2016-08-10,512660,1.015938,1.016457,-0.000519,-0.000121,-0.000794,否,否,否,-0.000398,0.000519,0.000794,2025-06-29 16:58:40
2016-08-11,512660,1.011508,1.014184,-0.002676,-0.000632,-0.004088,否,否,否,-0.002044,0.002676,0.004088,2025-06-29 16:58:40
2016-08-12,512660,1.009173,1.012719,-0.003546,-0.001215,-0.004662,否,否,否,-0.002331,0.003546,0.004662,2025-06-29 16:58:40
2016-08-15,512660,1.012023,1.01375,-0.001727,-0.001318,-0.000819,否,否,否,-0.000409,0.001727,0.000819,2025-06-29 16:58:40
2016-08-16,512660,1.015796,1.015445,0.000351,-0.000984,0.00267,是,是,否,0.001335,0.000351,0.00267,2025-06-29 16:58:40
2016-08-17,512660,1.020952,1.018062,0.00289,-0.000209,0.006199,是,是,否,0.003099,0.00289,0.006199,2025-06-29 16:58:40
2016-08-18,512660,1.02363,1.019722,0.003908,0.000614,0.006587,是,是,是,0.003294,0.003908,0.006587,2025-06-29 16:58:40
2016-08-19,512660,1.025267,1.020975,0.004293,0.00135,0.005885,是,是,是,0.002943,0.004293,0.005885,2025-06-29 16:58:40
2016-08-22,512660,1.020764,1.0192,0.001564,0.001393,0.000342,是,是,是,0.000171,0.001564,0.000342,2025-06-29 16:58:40
2016-08-23,512660,1.018372,1.018178,0.000194,0.001153,-0.001918,否,是,是,-0.000959,0.000194,0.001918,2025-06-29 16:58:40
2016-08-24,512660,1.018289,1.018158,0.000131,0.000949,-0.001635,否,是,是,-0.000818,0.000131,0.001635,2025-06-29 16:58:40
2016-08-25,512660,1.016447,1.017251,-0.000804,0.000598,-0.002805,否,否,是,-0.001402,0.000804,0.002805,2025-06-29 16:58:40
