date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,515050,1.121669,1.099569,0.022099,0.018017,0.008164,2025-06-29 17:12:52
2025-06-26,515050,1.111574,1.092391,0.019183,0.016997,0.004373,2025-06-29 17:12:52
2025-06-25,515050,1.105452,1.087314,0.018138,0.01645,0.003375,2025-06-29 17:12:52
2025-06-24,515050,1.098724,1.082104,0.016621,0.016028,0.001184,2025-06-29 17:12:52
2025-06-23,515050,1.094645,1.078242,0.016404,0.01588,0.001047,2025-06-29 17:12:52
2025-06-20,515050,1.093973,1.075897,0.018076,0.01575,0.004653,2025-06-29 17:12:52
2025-06-19,515050,1.093108,1.073259,0.019849,0.015168,0.009362,2025-06-29 17:12:52
2025-06-18,515050,1.087995,1.068541,0.019454,0.013998,0.010913,2025-06-29 17:12:52
2025-06-17,515050,1.078566,1.061984,0.016582,0.012634,0.007896,2025-06-29 17:12:52
2025-06-16,515050,1.07387,1.057857,0.016013,0.011647,0.008733,2025-06-29 17:12:52
2025-06-13,515050,1.067833,1.053214,0.014619,0.010555,0.008128,2025-06-29 17:12:52
2025-06-12,515050,1.066071,1.050616,0.015455,0.009539,0.011833,2025-06-29 17:12:52
2025-06-11,515050,1.05952,1.045818,0.013702,0.00806,0.011285,2025-06-29 17:12:52
2025-06-10,515050,1.055954,1.042545,0.013409,0.006649,0.01352,2025-06-29 17:12:52
2025-06-09,515050,1.052512,1.039363,0.013149,0.004959,0.01638,2025-06-29 17:12:52
2025-06-06,515050,1.04323,1.033658,0.009572,0.002912,0.01332,2025-06-29 17:12:52
2025-06-05,515050,1.034153,1.028491,0.005663,0.001247,0.008832,2025-06-29 17:12:52
2025-06-04,515050,1.023625,1.023177,0.000449,0.000143,0.000612,2025-06-29 17:12:52
2025-06-03,515050,1.019233,1.021199,-0.001966,6.6e-05,-0.004065,2025-06-29 17:12:52
2025-05-30,515050,1.020156,1.021849,-0.001693,0.000574,-0.004534,2025-06-29 17:12:52
2025-05-29,515050,1.020201,1.02208,-0.001879,0.001141,-0.00604,2025-06-29 17:12:52
2025-05-28,515050,1.016258,1.02059,-0.004332,0.001896,-0.012456,2025-06-29 17:12:52
2025-05-27,515050,1.019761,1.022664,-0.002903,0.003453,-0.012712,2025-06-29 17:12:52
2025-05-26,515050,1.025978,1.025747,0.000231,0.005042,-0.009622,2025-06-29 17:12:52
2025-05-23,515050,1.029115,1.02709,0.002025,0.006245,-0.008441,2025-06-29 17:12:52
2025-05-22,515050,1.034862,1.029351,0.00551,0.0073,-0.003579,2025-06-29 17:12:52
2025-05-21,515050,1.037108,1.029645,0.007463,0.007747,-0.000569,2025-06-29 17:12:52
2025-05-20,515050,1.038568,1.029351,0.009217,0.007819,0.002796,2025-06-29 17:12:52
2025-05-19,515050,1.038158,1.02802,0.010138,0.007469,0.005339,2025-06-29 17:12:52
2025-05-16,515050,1.039061,1.027147,0.011913,0.006802,0.010223,2025-06-29 17:12:52
