代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
563550.SH,20250627,1.008,1.015,1.007,1.008,1.007,0.001,0.0993,410068.0,41480.25
563550.SH,20250626,1.009,1.012,1.007,1.007,1.009,-0.002,-0.1982,655500.0,66226.073
563550.SH,20250625,1.001,1.011,0.997,1.009,1.0,0.009,0.9,1431383.0,144092.514
563550.SH,20250624,0.994,1.001,0.984,1.0,0.987,0.013,1.3171,527126.0,52659.168
563550.SH,20250623,0.982,0.99,0.982,0.987,0.986,0.001,0.1014,205547.0,20288.278
563550.SH,20250620,0.985,0.99,0.985,0.986,0.986,0.0,0.0,245369.0,24224.156
563550.SH,20250619,0.995,0.995,0.983,0.986,0.995,-0.009,-0.9045,290831.0,28726.128
563550.SH,20250618,0.996,0.997,0.988,0.995,0.996,-0.001,-0.1004,149529.0,14862.134
563550.SH,20250617,0.993,0.996,0.992,0.996,0.993,0.003,0.3021,210962.0,20974.057
563550.SH,20250616,0.987,0.995,0.987,0.993,0.992,0.001,0.1008,170041.0,16889.365
563550.SH,20250613,0.995,0.998,0.989,0.992,0.996,-0.004,-0.4016,207629.0,20610.143
563550.SH,20250612,0.997,1.001,0.995,0.996,0.999,-0.003,-0.3003,270039.0,26964.019
563550.SH,20250611,0.992,1.002,0.992,0.999,0.993,0.006,0.6042,383384.0,38329.922
563550.SH,20250610,0.997,0.998,0.987,0.993,0.997,-0.004,-0.4012,249631.0,24786.659
563550.SH,20250609,0.997,1.0,0.994,0.997,0.995,0.002,0.201,185313.0,18478.024
563550.SH,20250606,0.993,0.997,0.993,0.995,0.993,0.002,0.2014,210667.0,20947.752
563550.SH,20250605,0.992,0.995,0.989,0.993,0.991,0.002,0.2018,212263.0,21059.326
563550.SH,20250604,0.986,0.993,0.985,0.991,0.986,0.005,0.5071,180778.0,17914.709
563550.SH,20250603,0.986,0.989,0.984,0.986,0.987,-0.001,-0.1013,174280.0,17185.768
563550.SH,20250530,0.989,0.989,0.982,0.987,0.99,-0.003,-0.303,286388.0,28239.287
563550.SH,20250529,0.982,0.991,0.981,0.99,0.981,0.009,0.9174,236567.0,23393.892
563550.SH,20250528,0.984,0.986,0.98,0.981,0.985,-0.004,-0.4061,149074.0,14639.72
563550.SH,20250527,0.989,0.989,0.982,0.985,0.989,-0.004,-0.4044,289397.0,28469.928
563550.SH,20250526,0.992,0.994,0.985,0.989,0.992,-0.003,-0.3024,223456.0,22101.589
563550.SH,20250523,0.997,1.003,0.991,0.992,0.997,-0.005,-0.5015,386409.0,38564.267
563550.SH,20250522,1.001,1.002,0.997,0.997,1.003,-0.006,-0.5982,230776.0,23064.73
563550.SH,20250521,0.999,1.006,0.999,1.003,0.999,0.004,0.4004,1174566.0,117855.182
563550.SH,20250520,0.995,1.001,0.993,0.999,0.996,0.003,0.3012,628751.0,62791.726
563550.SH,20250519,0.993,0.996,0.989,0.996,0.994,0.002,0.2012,344447.0,34197.216
563550.SH,20250516,0.995,0.998,0.991,0.994,0.998,-0.004,-0.4008,1804071.0,179501.109
