代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
159743.SZ,20250626,0.932,0.945,0.932,0.935,0.933,0.002,0.2144,506.0,47.586
159743.SZ,20250625,0.917,0.935,0.917,0.933,0.921,0.012,1.3029,692.0,64.458
159743.SZ,20250624,0.901,0.921,0.892,0.921,0.906,0.015,1.6556,714.0,65.386
159743.SZ,20250623,0.891,0.906,0.891,0.906,0.893,0.013,1.4558,312.0,28.142
159743.SZ,20250620,0.903,0.903,0.893,0.893,0.896,-0.003,-0.3348,64.0,5.744
159743.SZ,20250619,0.909,0.91,0.895,0.896,0.913,-0.017,-1.862,470.0,42.476
159743.SZ,20250618,0.909,0.913,0.903,0.913,0.907,0.006,0.6615,488.0,44.285
159743.SZ,20250617,0.91,0.91,0.905,0.907,0.907,0.0,0.0,1952.0,177.306
159743.SZ,20250616,0.905,0.909,0.905,0.907,0.902,0.005,0.5543,1324.0,119.829
159743.SZ,20250613,0.908,0.908,0.902,0.902,0.91,-0.008,-0.8791,314.0,28.436
159743.SZ,20250612,0.913,0.914,0.908,0.91,0.912,-0.002,-0.2193,317.0,28.886
159743.SZ,20250611,0.911,0.915,0.911,0.912,0.911,0.001,0.1098,272.0,24.825
159743.SZ,20250610,0.92,0.92,0.902,0.911,0.922,-0.011,-1.1931,1699.0,155.269
159743.SZ,20250609,0.91,0.927,0.91,0.922,0.913,0.009,0.9858,684.0,62.94
159743.SZ,20250606,0.915,0.915,0.91,0.913,0.915,-0.002,-0.2186,473.0,43.259
159743.SZ,20250605,0.908,0.916,0.908,0.915,0.907,0.008,0.882,134.0,12.238
159743.SZ,20250604,0.903,0.907,0.903,0.907,0.903,0.004,0.443,229.0,20.757
159743.SZ,20250603,0.894,0.903,0.894,0.903,0.895,0.008,0.8939,2649.0,238.534
159743.SZ,20250530,0.909,0.909,0.895,0.895,0.911,-0.016,-1.7563,212.0,19.052
159743.SZ,20250529,0.897,0.911,0.897,0.911,0.894,0.017,1.9016,3209.0,290.618
159743.SZ,20250528,0.898,0.899,0.893,0.894,0.9,-0.006,-0.6667,109.0,9.757
159743.SZ,20250527,0.893,0.9,0.89,0.9,0.897,0.003,0.3344,2928.0,262.387
159743.SZ,20250526,0.891,0.897,0.891,0.897,0.89,0.007,0.7865,1810.0,162.248
159743.SZ,20250523,0.903,0.905,0.89,0.89,0.902,-0.012,-1.3304,4069.0,365.801
159743.SZ,20250522,0.911,0.911,0.901,0.902,0.907,-0.005,-0.5513,1641.0,149.136
159743.SZ,20250521,0.909,0.909,0.905,0.907,0.914,-0.007,-0.7659,2068.0,187.837
159743.SZ,20250520,0.917,0.917,0.904,0.914,0.917,-0.003,-0.3272,4381.0,399.968
159743.SZ,20250519,0.897,0.917,0.897,0.917,0.903,0.014,1.5504,706.0,64.002
159743.SZ,20250516,0.904,0.905,0.903,0.903,0.901,0.002,0.222,684.0,61.869
159743.SZ,20250515,0.908,0.909,0.9,0.901,0.911,-0.01,-1.0977,366.0,33.134
159743.SZ,20250514,0.916,0.917,0.909,0.911,0.915,-0.004,-0.4372,714.0,65.362
159743.SZ,20250513,0.92,0.929,0.915,0.915,0.92,-0.005,-0.5435,817.0,75.16
159743.SZ,20250512,0.905,0.924,0.905,0.92,0.904,0.016,1.7699,5360.0,491.104
159743.SZ,20250509,0.903,0.912,0.898,0.904,0.909,-0.005,-0.5501,6781.0,612.853
159743.SZ,20250508,0.929,0.929,0.893,0.909,0.913,-0.004,-0.4381,14497.0,1308.91
159743.SZ,20250507,0.866,0.916,0.866,0.913,0.887,0.026,2.9312,2390.0,213.312
159743.SZ,20250506,0.904,0.904,0.879,0.887,0.881,0.006,0.681,1151.0,103.151
159743.SZ,20250430,0.868,0.881,0.868,0.881,0.864,0.017,1.9676,1266.0,110.549
159743.SZ,20250429,0.87,0.87,0.854,0.864,0.859,0.005,0.5821,605.0,52.268
159743.SZ,20250428,0.867,0.867,0.859,0.859,0.868,-0.009,-1.0369,1504.0,129.391
159743.SZ,20250425,0.864,0.872,0.864,0.868,0.862,0.006,0.6961,76.0,6.608
159743.SZ,20250424,0.866,0.868,0.861,0.862,0.869,-0.007,-0.8055,468.0,40.55
159743.SZ,20250423,0.868,0.872,0.861,0.869,0.865,0.004,0.4624,245.0,21.243
159743.SZ,20250422,0.862,0.868,0.862,0.865,0.861,0.004,0.4646,612.0,52.93
159743.SZ,20250421,0.85,0.862,0.849,0.861,0.848,0.013,1.533,727.0,62.396
159743.SZ,20250418,0.844,0.853,0.843,0.848,0.851,-0.003,-0.3525,281.0,23.789
159743.SZ,20250417,0.848,0.863,0.845,0.851,0.849,0.002,0.2356,560.0,47.843
159743.SZ,20250416,0.854,0.856,0.837,0.849,0.86,-0.011,-1.2791,386.0,32.692
