date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,513220,1.231033,1.230467,0.000565,-0.001227,0.003585,2025-06-29 17:12:39
2025-06-26,513220,1.228857,1.229465,-0.000608,-0.001675,0.002134,2025-06-29 17:12:39
2025-06-25,513220,1.226831,1.228622,-0.001791,-0.001942,0.000301,2025-06-29 17:12:39
2025-06-24,513220,1.222073,1.226672,-0.004599,-0.001979,-0.005239,2025-06-29 17:12:39
2025-06-23,513220,1.220632,1.226405,-0.005774,-0.001325,-0.008898,2025-06-29 17:12:39
2025-06-20,513220,1.222747,1.227798,-0.005051,-0.000212,-0.009678,2025-06-29 17:12:39
2025-06-19,513220,1.22761,1.230342,-0.002732,0.000998,-0.007459,2025-06-29 17:12:39
2025-06-18,513220,1.233539,1.233169,0.00037,0.00193,-0.00312,2025-06-29 17:12:39
2025-06-17,513220,1.236,1.234223,0.001778,0.00232,-0.001084,2025-06-29 17:12:39
2025-06-16,513220,1.235819,1.234,0.001818,0.002456,-0.001275,2025-06-29 17:12:39
2025-06-13,513220,1.236695,1.23424,0.002454,0.002615,-0.000321,2025-06-29 17:12:39
2025-06-12,513220,1.240094,1.23554,0.004554,0.002655,0.003798,2025-06-29 17:12:39
2025-06-11,513220,1.239202,1.234783,0.004419,0.00218,0.004477,2025-06-29 17:12:39
2025-06-10,513220,1.235238,1.232685,0.002553,0.001621,0.001864,2025-06-29 17:12:39
2025-06-09,513220,1.232918,1.23146,0.001458,0.001388,0.00014,2025-06-29 17:12:39
2025-06-06,513220,1.228539,1.229417,-0.000878,0.00137,-0.004495,2025-06-29 17:12:39
2025-06-05,513220,1.228274,1.229371,-0.001097,0.001932,-0.006057,2025-06-29 17:12:39
2025-06-04,513220,1.226687,1.22876,-0.002073,0.002689,-0.009524,2025-06-29 17:12:39
2025-06-03,513220,1.227903,1.229461,-0.001558,0.00388,-0.010875,2025-06-29 17:12:39
2025-05-30,513220,1.231522,1.231178,0.000344,0.005239,-0.009789,2025-06-29 17:12:39
2025-05-29,513220,1.236526,1.233352,0.003174,0.006463,-0.006577,2025-06-29 17:12:39
2025-05-28,513220,1.237349,1.23346,0.003889,0.007285,-0.006792,2025-06-29 17:12:39
2025-05-27,513220,1.24214,1.235257,0.006883,0.008134,-0.002502,2025-06-29 17:12:39
2025-05-26,513220,1.244165,1.235598,0.008567,0.008447,0.000242,2025-06-29 17:12:39
2025-05-23,513220,1.247468,1.236365,0.011102,0.008416,0.005372,2025-06-29 17:12:39
2025-05-22,513220,1.248462,1.235915,0.012547,0.007745,0.009605,2025-06-29 17:12:39
