日期,ETF代码,EMA快线,EMA慢线,DIF,DEA,MACD柱,DIF高于DEA,DIF高于零轴,DEA高于零轴,DIF_DEA差值,DIF强度,MACD强度,计算时间
2021-05-27,159740,0.995,0.995,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:18
2021-05-28,159740,0.992231,0.993667,-0.001436,-0.000287,-0.002297,否,否,否,-0.001149,0.001436,0.002297,2025-06-29 16:58:18
2021-05-31,159740,0.992041,0.993469,-0.001428,-0.000515,-0.001825,否,否,否,-0.000913,0.001428,0.001825,2025-06-29 16:58:18
2021-06-01,159740,0.995574,0.995064,0.000509,-0.00031,0.00164,是,是,否,0.000819,0.000509,0.00164,2025-06-29 16:58:18
2021-06-02,159740,0.997639,0.996096,0.001543,6e-05,0.002965,是,是,是,0.001483,0.001543,0.002965,2025-06-29 16:58:18
2021-06-03,159740,0.998156,0.99646,0.001697,0.000388,0.002618,是,是,是,0.001309,0.001697,0.002618,2025-06-29 16:58:18
2021-06-04,159740,0.998286,0.996648,0.001638,0.000638,0.002001,是,是,是,0.001,0.001638,0.002001,2025-06-29 16:58:18
2021-06-07,159740,0.997319,0.996303,0.001015,0.000713,0.000604,是,是,是,0.000302,0.001015,0.000604,2025-06-29 16:58:18
2021-06-08,159740,0.994808,0.99517,-0.000362,0.000498,-0.00172,否,否,是,-0.00086,0.000362,0.00172,2025-06-29 16:58:18
2021-06-09,159740,0.992684,0.99412,-0.001436,0.000111,-0.003095,否,否,是,-0.001547,0.001436,0.003095,2025-06-29 16:58:18
2021-06-10,159740,0.990733,0.993074,-0.002342,-0.000379,-0.003925,否,否,否,-0.001963,0.002342,0.003925,2025-06-29 16:58:18
2021-06-11,159740,0.989235,0.99218,-0.002945,-0.000892,-0.004105,否,否,否,-0.002053,0.002945,0.004105,2025-06-29 16:58:18
2021-06-15,159740,0.987661,0.991204,-0.003543,-0.001422,-0.004241,否,否,否,-0.002121,0.003543,0.004241,2025-06-29 16:58:18
2021-06-16,159740,0.984636,0.989485,-0.004849,-0.002108,-0.005482,否,否,否,-0.002741,0.004849,0.005482,2025-06-29 16:58:18
2021-06-17,159740,0.983153,0.988412,-0.005258,-0.002738,-0.005041,否,否,否,-0.00252,0.005258,0.005041,2025-06-29 16:58:18
2021-06-18,159740,0.984668,0.988752,-0.004083,-0.003007,-0.002153,否,否,否,-0.001076,0.004083,0.002153,2025-06-29 16:58:18
2021-06-21,159740,0.985181,0.988696,-0.003515,-0.003109,-0.000813,否,否,否,-0.000406,0.003515,0.000813,2025-06-29 16:58:18
2021-06-22,159740,0.983768,0.987756,-0.003987,-0.003284,-0.001406,否,否,否,-0.000703,0.003987,0.001406,2025-06-29 16:58:18
2021-06-23,159740,0.985496,0.988292,-0.002796,-0.003187,0.000782,是,否,否,0.000391,0.002796,0.000782,2025-06-29 16:58:18
2021-06-24,159740,0.988035,0.989308,-0.001272,-0.002804,0.003063,是,否,否,0.001532,0.001272,0.003063,2025-06-29 16:58:18
2021-06-25,159740,0.993261,0.991729,0.001531,-0.001937,0.006936,是,是,否,0.003468,0.001531,0.006936,2025-06-29 16:58:18
2021-06-28,159740,0.997682,0.993972,0.003711,-0.000807,0.009036,是,是,否,0.004518,0.003711,0.009036,2025-06-29 16:58:18
2021-06-29,159740,0.999885,0.995307,0.004578,0.00027,0.008616,是,是,是,0.004308,0.004578,0.008616,2025-06-29 16:58:18
2021-06-30,159740,1.00221,0.996766,0.005445,0.001305,0.00828,是,是,是,0.00414,0.005445,0.00828,2025-06-29 16:58:18
2021-07-01,159740,1.002947,0.997524,0.005423,0.002128,0.00659,是,是,是,0.003295,0.005423,0.00659,2025-06-29 16:58:18
2021-07-02,159740,0.999571,0.9963,0.003271,0.002357,0.001828,是,是,是,0.000914,0.003271,0.001828,2025-06-29 16:58:18
2021-07-05,159740,0.993483,0.993611,-0.000128,0.00186,-0.003976,否,否,是,-0.001988,0.000128,0.003976,2025-06-29 16:58:18
2021-07-06,159740,0.987101,0.990529,-0.003428,0.000802,-0.00846,否,否,是,-0.00423,0.003428,0.00846,2025-06-29 16:58:18
2021-07-07,159740,0.980316,0.987008,-0.006692,-0.000696,-0.011991,否,否,否,-0.005996,0.006692,0.011991,2025-06-29 16:58:18
2021-07-08,159740,0.970883,0.98197,-0.011088,-0.002775,-0.016626,否,否,否,-0.008313,0.011088,0.016626,2025-06-29 16:58:18
2021-07-09,159740,0.964593,0.978121,-0.013528,-0.004925,-0.017205,否,否,否,-0.008603,0.013528,0.017205,2025-06-29 16:58:18
2021-07-12,159740,0.960963,0.975371,-0.014408,-0.006822,-0.015172,否,否,否,-0.007586,0.014408,0.015172,2025-06-29 16:58:18
2021-07-13,159740,0.959892,0.973788,-0.013896,-0.008237,-0.011319,否,否,否,-0.005659,0.013896,0.011319,2025-06-29 16:58:18
2021-07-14,159740,0.958986,0.972322,-0.013337,-0.009257,-0.00816,否,否,否,-0.00408,0.013337,0.00816,2025-06-29 16:58:18
2021-07-15,159740,0.958373,0.971039,-0.012667,-0.009939,-0.005456,否,否,否,-0.002728,0.012667,0.005456,2025-06-29 16:58:18
2021-07-16,159740,0.956931,0.969407,-0.012476,-0.010446,-0.00406,否,否,否,-0.00203,0.012476,0.00406,2025-06-29 16:58:18
2021-07-19,159740,0.953095,0.966636,-0.013541,-0.011065,-0.004951,否,否,否,-0.002476,0.013541,0.004951,2025-06-29 16:58:18
2021-07-20,159740,0.948004,0.963181,-0.015178,-0.011887,-0.00658,否,否,否,-0.003291,0.015178,0.00658,2025-06-29 16:58:18
2021-07-21,159740,0.943388,0.959834,-0.016447,-0.012799,-0.007295,否,否,否,-0.003648,0.016447,0.007295,2025-06-29 16:58:18
2021-07-22,159740,0.941482,0.957699,-0.016217,-0.013483,-0.005468,否,否,否,-0.002734,0.016217,0.005468,2025-06-29 16:58:18
2021-07-23,159740,0.937562,0.95461,-0.017048,-0.014196,-0.005705,否,否,否,-0.002852,0.017048,0.005705,2025-06-29 16:58:18
2021-07-26,159740,0.925937,0.94775,-0.021813,-0.015719,-0.012188,否,否,否,-0.006094,0.021813,0.012188,2025-06-29 16:58:18
2021-07-27,159740,0.906408,0.936731,-0.030323,-0.01864,-0.023366,否,否,否,-0.011683,0.030323,0.023366,2025-06-29 16:58:18
2021-07-28,159740,0.890345,0.926751,-0.036406,-0.022193,-0.028425,否,否,否,-0.014213,0.036406,0.028425,2025-06-29 16:58:18
2021-07-29,159740,0.885984,0.921955,-0.03597,-0.024949,-0.022043,否,否,否,-0.011021,0.03597,0.022043,2025-06-29 16:58:18
2021-07-30,159740,0.878756,0.91581,-0.037054,-0.02737,-0.019368,否,否,否,-0.009684,0.037054,0.019368,2025-06-29 16:58:18
2021-08-02,159740,0.874024,0.910787,-0.036763,-0.029248,-0.015029,否,否,否,-0.007515,0.036763,0.015029,2025-06-29 16:58:18
2021-08-03,159740,0.86879,0.905544,-0.036754,-0.030749,-0.012009,否,否,否,-0.006005,0.036754,0.012009,2025-06-29 16:58:18
2021-08-04,159740,0.866822,0.901874,-0.035052,-0.03161,-0.006883,否,否,否,-0.003442,0.035052,0.006883,2025-06-29 16:58:18
2021-08-05,159740,0.862388,0.897142,-0.034754,-0.032239,-0.005031,否,否,否,-0.002515,0.034754,0.005031,2025-06-29 16:58:18
2021-08-06,159740,0.859098,0.892984,-0.033886,-0.032568,-0.002636,否,否,否,-0.001318,0.033886,0.002636,2025-06-29 16:58:18
2021-08-09,159740,0.856159,0.889059,-0.032899,-0.032634,-0.00053,否,否,否,-0.000265,0.032899,0.00053,2025-06-29 16:58:18
2021-08-10,159740,0.856135,0.88661,-0.030475,-0.032203,0.003455,是,否,否,0.001728,0.030475,0.003455,2025-06-29 16:58:18
2021-08-11,159740,0.855499,0.884046,-0.028548,-0.031472,0.005848,是,否,否,0.002924,0.028548,0.005848,2025-06-29 16:58:18
2021-08-12,159740,0.853268,0.880858,-0.02759,-0.030695,0.006211,是,否,否,0.003105,0.02759,0.006211,2025-06-29 16:58:18
2021-08-13,159740,0.848765,0.876646,-0.027881,-0.030132,0.004503,是,否,否,0.002251,0.027881,0.004503,2025-06-29 16:58:18
2021-08-16,159740,0.842186,0.871413,-0.029227,-0.029951,0.001449,是,否,否,0.000724,0.029227,0.001449,2025-06-29 16:58:18
2021-08-17,159740,0.832927,0.86479,-0.031863,-0.030334,-0.003059,否,否,否,-0.001529,0.031863,0.003059,2025-06-29 16:58:18
2021-08-18,159740,0.8254,0.858805,-0.033406,-0.030948,-0.004916,否,否,否,-0.002458,0.033406,0.004916,2025-06-29 16:58:18
2021-08-19,159740,0.816415,0.852005,-0.03559,-0.031876,-0.007427,否,否,否,-0.003714,0.03559,0.007427,2025-06-29 16:58:18
2021-08-20,159740,0.805428,0.844079,-0.038651,-0.033231,-0.010839,否,否,否,-0.00542,0.038651,0.010839,2025-06-29 16:58:18
