代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
588090,2025-06-27,1.0132,1.0041,1.0105,1.0243,0.0027,0.2672,0.0091,弱势多头
588090,2025-06-26,1.0068,1.0025,1.0105,1.024983,-0.0037,-0.3662,0.0043,弱势多头
588090,2025-06-25,1.0012,1.0012,1.00965,1.025817,-0.00845,-0.8369,0.0,震荡排列
588090,2025-06-24,0.9958,0.9998,1.0087,1.0264,-0.0129,-1.2789,-0.004,强势空头排列
588090,2025-06-23,0.993,1.0004,1.0091,1.027317,-0.0161,-1.5955,-0.0074,强势空头排列
588090,2025-06-20,0.995,1.0044,1.01,1.02875,-0.015,-1.4851,-0.0094,强势空头排列
588090,2025-06-19,0.9982,1.0083,1.01165,1.030183,-0.01345,-1.3295,-0.0101,强势空头排列
588090,2025-06-18,1.0012,1.0121,1.01325,1.031933,-0.01205,-1.1892,-0.0109,强势空头排列
588090,2025-06-17,1.0038,1.014,1.0147,1.033783,-0.0109,-1.0742,-0.0102,强势空头排列
588090,2025-06-16,1.0078,1.0161,1.0163,1.035917,-0.0085,-0.8364,-0.0083,强势空头排列
588090,2025-06-13,1.0138,1.0169,1.0174,1.037833,-0.0036,-0.3538,-0.0031,强势空头排列
588090,2025-06-12,1.0184,1.0185,1.01875,,-0.00035,-0.0344,-0.0001,中期空头排列
588090,2025-06-11,1.023,1.0181,1.02055,,0.00245,0.2401,0.0049,弱势多头
588090,2025-06-10,1.0242,1.0176,1.02195,,0.00225,0.2202,0.0066,弱势多头
588090,2025-06-09,1.0244,1.0178,1.02335,,0.00105,0.1026,0.0066,弱势多头
588090,2025-06-06,1.02,1.0156,1.0236,,-0.0036,-0.3517,0.0044,弱势多头
588090,2025-06-05,1.0186,1.015,1.0252,,-0.0066,-0.6438,0.0036,弱势多头
588090,2025-06-04,1.0132,1.0144,1.02665,,-0.01345,-1.3101,-0.0012,中期空头排列
588090,2025-06-03,1.011,1.0154,1.02855,,-0.01755,-1.7063,-0.0044,中期空头排列
588090,2025-05-30,1.0112,1.0165,1.0299,,-0.0187,-1.8157,-0.0053,中期空头排列
588090,2025-05-29,1.0112,1.0179,1.031,,-0.0198,-1.9205,-0.0067,中期空头排列
588090,2025-05-28,1.0114,1.019,1.03165,,-0.02025,-1.9629,-0.0076,中期空头排列
588090,2025-05-27,1.0156,1.023,1.0331,,-0.0175,-1.6939,-0.0074,中期空头排列
588090,2025-05-26,1.0198,1.0263,1.0344,,-0.0146,-1.4114,-0.0065,中期空头排列
588090,2025-05-23,1.0218,1.0289,1.0357,,-0.0139,-1.3421,-0.0071,中期空头排列
588090,2025-05-22,1.0246,1.0316,1.0375,,-0.0129,-1.2434,-0.007,中期空头排列
588090,2025-05-21,1.0266,1.0354,1.03895,,-0.01235,-1.1887,-0.0088,中期空头排列
588090,2025-05-20,1.0304,1.0389,1.0396,,-0.0092,-0.885,-0.0085,中期空头排列
588090,2025-05-19,1.0328,1.0417,1.0404,,-0.0076,-0.7305,-0.0089,弱势空头
588090,2025-05-16,1.036,1.0433,1.0411,,-0.0051,-0.4899,-0.0073,弱势空头
588090,2025-05-15,1.0386,1.0441,1.0416,,-0.003,-0.288,-0.0055,弱势空头
588090,2025-05-14,1.0442,1.0443,1.04225,,0.00195,0.1871,-0.0001,弱势空头
