代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
515120,2025-06-27,0.5882,0.5892,0.59755,0.564517,-0.00935,-1.5647,-0.001,中期空头排列
515120,2025-06-26,0.5872,0.5919,0.5977,0.564067,-0.0105,-1.7567,-0.0047,中期空头排列
515120,2025-06-25,0.5864,0.596,0.59695,0.563617,-0.01055,-1.7673,-0.0096,中期空头排列
515120,2025-06-24,0.5852,0.5974,0.5957,0.562667,-0.0105,-1.7626,-0.0122,弱势空头
515120,2025-06-23,0.5854,0.5996,0.59425,0.561783,-0.00885,-1.4893,-0.0142,弱势空头
515120,2025-06-20,0.5902,0.6021,0.5936,0.561,-0.0034,-0.5728,-0.0119,弱势空头
515120,2025-06-19,0.5966,0.6035,0.59315,0.560317,0.00345,0.5816,-0.0069,弱势空头
515120,2025-06-18,0.6056,0.6054,0.59275,0.559817,0.01285,2.1679,0.0002,强势多头排列
515120,2025-06-17,0.6096,0.6071,0.5915,0.55925,0.0181,3.06,0.0025,强势多头排列
515120,2025-06-16,0.6138,0.6076,0.58945,0.5586,0.02435,4.131,0.0062,强势多头排列
515120,2025-06-13,0.614,0.6059,0.58665,0.557517,0.02735,4.6621,0.0081,强势多头排列
515120,2025-06-12,0.6104,0.6035,0.58345,,0.02695,4.6191,0.0069,中期多头排列
515120,2025-06-11,0.6052,0.5979,0.57955,,0.02565,4.4258,0.0073,中期多头排列
515120,2025-06-10,0.6046,0.594,0.57635,,0.02825,4.9015,0.0106,中期多头排列
515120,2025-06-09,0.6014,0.5889,0.5726,,0.0288,5.0297,0.0125,中期多头排列
515120,2025-06-06,0.5978,0.5851,0.5694,,0.0284,4.9877,0.0127,中期多头排列
515120,2025-06-05,0.5966,0.5828,0.56695,,0.02965,5.2297,0.0138,中期多头排列
515120,2025-06-04,0.5906,0.5801,0.56425,,0.02635,4.6699,0.0105,中期多头排列
515120,2025-06-03,0.5834,0.5759,0.56155,,0.02185,3.891,0.0075,中期多头排列
515120,2025-05-30,0.5764,0.5713,0.55905,,0.01735,3.1035,0.0051,中期多头排列
515120,2025-05-29,0.5724,0.5674,0.55655,,0.01585,2.8479,0.005,中期多头排列
515120,2025-05-28,0.569,0.5634,0.55415,,0.01485,2.6798,0.0056,中期多头排列
515120,2025-05-27,0.5696,0.5612,0.55275,,0.01685,3.0484,0.0084,中期多头排列
515120,2025-05-26,0.5684,0.5587,0.55145,,0.01695,3.0737,0.0097,中期多头排列
515120,2025-05-23,0.5662,0.5563,0.5503,,0.0159,2.8893,0.0099,中期多头排列
515120,2025-05-22,0.5624,0.5537,0.5489,,0.0135,2.4595,0.0087,中期多头排列
515120,2025-05-21,0.5578,0.5511,0.54725,,0.01055,1.9278,0.0067,中期多头排列
515120,2025-05-20,0.5528,0.5484,0.5451,,0.0077,1.4126,0.0044,中期多头排列
515120,2025-05-19,0.549,0.5472,0.54335,,0.00565,1.0398,0.0018,中期多头排列
515120,2025-05-16,0.5464,0.5468,0.5423,,0.0041,0.756,-0.0004,弱势空头
515120,2025-05-15,0.545,0.5457,0.54145,,0.00355,0.6556,-0.0007,弱势空头
515120,2025-05-14,0.5444,0.5449,0.541,,0.0034,0.6285,-0.0005,弱势空头
515120,2025-05-13,0.544,0.5443,0.54025,,0.00375,0.6941,-0.0003,弱势空头
515120,2025-05-12,0.5454,0.5442,0.5394,,0.006,1.1123,0.0012,中期多头排列
515120,2025-05-09,0.5472,0.5443,0.5382,,0.009,1.6722,0.0029,中期多头排列
515120,2025-05-08,0.5464,0.5441,0.5368,,0.0096,1.7884,0.0023,中期多头排列
515120,2025-05-07,0.5454,0.5434,0.5354,,0.01,1.8678,0.002,中期多头排列
515120,2025-05-06,0.5446,0.5418,0.53655,,0.00805,1.5003,0.0028,中期多头排列
515120,2025-04-30,0.543,0.5395,0.5375,,0.0055,1.0233,0.0035,中期多头排列
