代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
588030,2025-06-27,1.001,0.9859,0.9801,0.964783,0.0209,2.1324,0.0151
588030,2025-06-26,0.9938,0.9828,0.97815,0.96455,0.01565,1.6,0.011
588030,2025-06-25,0.9876,0.9808,0.97485,0.964467,0.01275,1.3079,0.0068
588030,2025-06-24,0.9784,0.9763,0.97085,0.963833,0.00755,0.7777,0.0021
588030,2025-06-23,0.9716,0.9738,0.9682,0.963517,0.0034,0.3512,-0.0022
588030,2025-06-20,0.9708,0.9756,0.9665,0.963767,0.0043,0.4449,-0.0048
588030,2025-06-19,0.9718,0.9773,0.96615,0.96425,0.00565,0.5848,-0.0055
588030,2025-06-18,0.974,0.9783,0.9658,0.965167,0.0082,0.849,-0.0043
588030,2025-06-17,0.9742,0.9771,0.96525,0.96615,0.00895,0.9272,-0.0029
588030,2025-06-16,0.976,0.9767,0.9648,0.967417,0.0112,1.1609,-0.0007
588030,2025-06-13,0.9804,0.9743,0.964,0.9685,0.0164,1.7012,0.0061
588030,2025-06-12,0.9828,0.9735,0.96305,0.969617,0.01975,2.0508,0.0093
588030,2025-06-11,0.9826,0.9689,0.9625,0.970283,0.0201,2.0883,0.0137
588030,2025-06-10,0.98,0.9654,0.96235,0.971433,0.01765,1.8341,0.0146
588030,2025-06-09,0.9774,0.9626,0.9624,0.97275,0.015,1.5586,0.0148
588030,2025-06-06,0.9682,0.9574,0.96105,0.9737,0.00715,0.744,0.0108
588030,2025-06-05,0.9642,0.955,0.9612,0.974867,0.003,0.3121,0.0092
588030,2025-06-04,0.9552,0.9533,0.96145,0.976283,-0.00625,-0.6501,0.0019
588030,2025-06-03,0.9508,0.9534,0.96285,0.977467,-0.01205,-1.2515,-0.0026
588030,2025-05-30,0.9478,0.9529,0.96355,0.978517,-0.01575,-1.6346,-0.0051
588030,2025-05-29,0.9466,0.9537,0.9641,0.979567,-0.0175,-1.8152,-0.0071
588030,2025-05-28,0.9458,0.9526,0.9638,0.9804,-0.018,-1.8676,-0.0068
588030,2025-05-27,0.9514,0.9561,0.9647,0.982467,-0.0133,-1.3787,-0.0047
588030,2025-05-26,0.956,0.9593,0.96545,0.98445,-0.00945,-0.9788,-0.0033
588030,2025-05-23,0.958,0.9622,0.9664,0.986,-0.0084,-0.8692,-0.0042
588030,2025-05-22,0.9608,0.9647,0.9674,0.987583,-0.0066,-0.6822,-0.0039
588030,2025-05-21,0.9594,0.9674,0.9679,0.98895,-0.0085,-0.8782,-0.008
588030,2025-05-20,0.9608,0.9696,0.967,0.989617,-0.0062,-0.6412,-0.0088
588030,2025-05-19,0.9626,0.9723,0.9664,0.99015,-0.0038,-0.3932,-0.0097
588030,2025-05-16,0.9664,0.9742,0.96595,0.990133,0.00045,0.0466,-0.0078
588030,2025-05-15,0.9686,0.9745,0.96595,0.990383,0.00265,0.2743,-0.0059
588030,2025-05-14,0.9754,0.975,0.9665,0.99065,0.0089,0.9208,0.0004
588030,2025-05-13,0.9784,0.9733,0.9659,0.990517,0.0125,1.2941,0.0051
588030,2025-05-12,0.982,0.9716,0.96305,0.9907,0.01895,1.9677,0.0104
588030,2025-05-09,0.982,0.9706,0.95885,0.9905,0.02315,2.4144,0.0114
588030,2025-05-08,0.9804,0.9701,0.9538,0.9906,0.0266,2.7888,0.0103
588030,2025-05-07,0.9746,0.9684,0.94725,0.990217,0.02735,2.8873,0.0062
588030,2025-05-06,0.9682,0.9644,0.94715,0.98965,0.02105,2.2225,0.0038
588030,2025-04-30,0.9612,0.9605,0.94765,0.988383,0.01355,1.4299,0.0007
588030,2025-04-29,0.9592,0.9577,0.94875,0.98715,0.01045,1.1014,0.0015
588030,2025-04-28,0.9598,0.9574,0.95015,0.986533,0.00965,1.0156,0.0024
588030,2025-04-25,0.9622,0.958,0.9517,0.985617,0.0105,1.1033,0.0042
588030,2025-04-24,0.9606,0.9585,0.95385,0.984817,0.00675,0.7077,0.0021
588030,2025-04-23,0.9598,0.9545,0.9552,0.98405,0.0046,0.4816,0.0053
588030,2025-04-22,0.9562,0.9471,0.95595,0.98295,0.00025,0.0262,0.0091
588030,2025-04-21,0.955,0.9375,0.9574,0.981883,-0.0024,-0.2507,0.0175
588030,2025-04-18,0.9538,0.9261,0.9587,0.980417,-0.0049,-0.5111,0.0277
588030,2025-04-17,0.9564,0.9299,0.9627,0.97935,-0.0063,-0.6544,0.0265
588030,2025-04-16,0.9492,0.9348,0.9668,0.978367,-0.0176,-1.8204,0.0144
588030,2025-04-15,0.938,0.9398,0.9715,0.97675,-0.0335,-3.4483,-0.0018
588030,2025-04-14,0.92,0.9429,0.97555,0.9749,-0.05555,-5.6942,-0.0229
588030,2025-04-11,0.8984,0.9454,0.9793,0.9731,-0.0809,-8.261,-0.047
588030,2025-04-10,0.9034,0.9492,0.98245,0.97135,-0.07905,-8.0462,-0.0458
588030,2025-04-09,0.9204,0.9559,0.9889,0.970333,-0.0685,-6.9269,-0.0355
588030,2025-04-08,0.9416,0.9648,0.997,0.9695,-0.0554,-5.5567,-0.0232
588030,2025-04-07,0.9658,0.9773,1.00625,0.9692,-0.04045,-4.0199,-0.0115
588030,2025-04-03,0.9924,0.9913,1.01615,0.969433,-0.02375,-2.3373,0.0011
588030,2025-04-02,0.995,0.9955,1.02025,0.967983,-0.02525,-2.4749,-0.0005
588030,2025-04-01,0.9914,0.9988,1.0219,0.966733,-0.0305,-2.9846,-0.0074
588030,2025-03-31,0.988,1.0032,1.02325,0.96565,-0.03525,-3.4449,-0.0152
588030,2025-03-28,0.9888,1.0082,1.02445,0.964883,-0.03565,-3.4799,-0.0194
588030,2025-03-27,0.9902,1.0132,1.0257,0.9639,-0.0355,-3.4611,-0.023
588030,2025-03-26,0.996,1.0157,1.02885,0.962867,-0.03285,-3.1929,-0.0197
588030,2025-03-25,1.0062,1.0219,1.0327,0.961833,-0.0265,-2.5661,-0.0157
588030,2025-03-24,1.0184,1.0292,1.03565,0.9612,-0.01725,-1.6656,-0.0108
588030,2025-03-21,1.0276,1.0352,1.03795,0.9601,-0.01035,-0.9972,-0.0076
588030,2025-03-20,1.0362,1.041,1.04025,0.958917,-0.00405,-0.3893,-0.0048
588030,2025-03-19,1.0354,1.045,1.03915,0.956983,-0.00375,-0.3609,-0.0096
588030,2025-03-18,1.0376,1.045,1.03725,0.955133,0.00035,0.0337,-0.0074
588030,2025-03-17,1.04,1.0433,1.03295,0.95345,0.00705,0.6825,-0.0033
588030,2025-03-14,1.0428,1.0407,1.02965,0.952183,0.01315,1.2771,0.0021
588030,2025-03-13,1.0458,1.0382,1.02615,0.9509,0.01965,1.9149,0.0076
588030,2025-03-12,1.0546,1.042,1.0232,0.94975,0.0314,3.0688,0.0126
588030,2025-03-11,1.0524,1.0435,1.02015,0.947917,0.03225,3.1613,0.0089
588030,2025-03-10,1.0466,1.0421,1.01565,0.94615,0.03095,3.0473,0.0045
588030,2025-03-07,1.0386,1.0407,1.01175,0.9442,0.02685,2.6538,-0.0021
588030,2025-03-06,1.0306,1.0395,1.00725,0.942133,0.02335,2.3182,-0.0089
588030,2025-03-05,1.0294,1.0333,1.00155,0.94005,0.02785,2.7807,-0.0039
588030,2025-03-04,1.0346,1.0295,0.9956,0.938667,0.039,3.9172,0.0051
588030,2025-03-03,1.0376,1.0226,0.98945,0.937233,0.04815,4.8663,0.015
588030,2025-02-28,1.0428,1.0186,0.985,0.93565,0.0578,5.868,0.0242
588030,2025-02-27,1.0484,1.0141,0.97945,0.934217,0.06895,7.0397,0.0343
588030,2025-02-26,1.0372,1.0044,0.97175,0.931517,0.06545,6.7353,0.0328
588030,2025-02-25,1.0244,0.9968,0.96425,0.929,0.06015,6.238,0.0276
588030,2025-02-24,1.0076,0.9892,0.95725,0.926783,0.05035,5.2599,0.0184
588030,2025-02-21,0.9944,0.9828,0.9503,0.925283,0.0441,4.6406,0.0116
588030,2025-02-20,0.9798,0.975,0.9423,0.923767,0.0375,3.9796,0.0048
588030,2025-02-19,0.9716,0.9698,0.9362,0.922567,0.0354,3.7812,0.0018
588030,2025-02-18,0.9692,0.9617,0.93105,0.92095,0.03815,4.0975,0.0075
588030,2025-02-17,0.9708,0.9563,0.9258,0.9205,0.045,4.8607,0.0145
588030,2025-02-14,0.9712,0.9514,0.9195,0.920383,0.0517,5.6226,0.0198
588030,2025-02-13,0.9702,0.9448,0.91385,0.920967,0.05635,6.1662,0.0254
588030,2025-02-12,0.968,0.9391,0.9084,0.921617,0.0596,6.561,0.0289
588030,2025-02-11,0.9542,0.9317,0.90195,0.922233,0.05225,5.793,0.0225
588030,2025-02-10,0.9418,0.9253,0.89585,0.922317,0.04595,5.1292,0.0165
588030,2025-02-07,0.9316,0.9178,0.8896,0.922017,0.042,4.7212,0.0138
588030,2025-02-06,0.9194,0.9096,0.8849,0.921483,0.0345,3.8987,0.0098
588030,2025-02-05,0.9102,0.9026,0.88215,0.921083,0.02805,3.1797,0.0076
588030,2025-01-27,0.9092,0.9004,0.8827,0.92055,0.0265,3.0022,0.0088
588030,2025-01-24,0.9088,0.8953,0.88425,0.91985,0.02455,2.7764,0.0135
588030,2025-01-23,0.904,0.8876,0.8852,0.919333,0.0188,2.1238,0.0164
588030,2025-01-22,0.8998,0.8829,0.88655,0.919017,0.01325,1.4946,0.0169
588030,2025-01-21,0.895,0.8777,0.888,0.918783,0.007,0.7883,0.0173
588030,2025-01-20,0.8916,0.8722,0.88855,0.9188,0.00305,0.3433,0.0194
588030,2025-01-17,0.8818,0.8664,0.8907,0.918933,-0.0089,-0.9992,0.0154
588030,2025-01-16,0.8712,0.8614,0.89205,0.9188,-0.02085,-2.3373,0.0098
588030,2025-01-15,0.866,0.8602,0.8942,0.919133,-0.0282,-3.1537,0.0058
588030,2025-01-14,0.8604,0.8617,0.8956,0.919367,-0.0352,-3.9303,-0.0013
588030,2025-01-13,0.8528,0.865,0.8971,0.919567,-0.0443,-4.9381,-0.0122
588030,2025-01-10,0.851,0.8732,0.9016,0.920417,-0.0506,-5.6122,-0.0222
588030,2025-01-09,0.8516,0.8828,0.9074,0.9201,-0.0558,-6.1494,-0.0312
588030,2025-01-08,0.8544,0.8902,0.9127,0.919533,-0.0583,-6.3876,-0.0358
588030,2025-01-07,0.863,0.8983,0.91765,0.9192,-0.05465,-5.9554,-0.0353
588030,2025-01-06,0.8772,0.9049,0.92165,0.919183,-0.04445,-4.8229,-0.0277
588030,2025-01-03,0.8954,0.915,0.92695,0.919067,-0.03155,-3.4036,-0.0196
588030,2025-01-02,0.914,0.9227,0.93125,0.919933,-0.01725,-1.8523,-0.0087
588030,2024-12-31,0.926,0.9282,0.93425,0.921033,-0.00825,-0.8831,-0.0022
588030,2024-12-30,0.9336,0.9295,0.93645,0.9241,-0.00285,-0.3043,0.0041
588030,2024-12-27,0.9326,0.9292,0.9377,0.923667,-0.0051,-0.5439,0.0034
588030,2024-12-26,0.9346,0.93,0.938,0.920633,-0.0034,-0.3625,0.0046
588030,2024-12-25,0.9314,0.932,0.93675,0.9165,-0.00535,-0.5711,-0.0006
588030,2024-12-24,0.9304,0.9352,0.93665,0.912017,-0.00625,-0.6673,-0.0048
588030,2024-12-23,0.9254,0.937,0.9348,0.90745,-0.0094,-1.0056,-0.0116
588030,2024-12-20,0.9258,0.9384,0.9342,0.902633,-0.0084,-0.8992,-0.0126
588030,2024-12-19,0.9254,0.9389,0.9324,0.897583,-0.007,-0.7508,-0.0135
588030,2024-12-18,0.9326,0.9398,0.9335,0.89295,-0.0009,-0.0964,-0.0072
588030,2024-12-17,0.94,0.9403,0.9348,0.88835,0.0052,0.5563,-0.0003
588030,2024-12-16,0.9486,0.9434,0.9359,0.883983,0.0127,1.357,0.0052
588030,2024-12-13,0.951,0.9462,0.9347,0.879567,0.0163,1.7439,0.0048
588030,2024-12-12,0.9524,0.946,0.9341,0.8749,0.0183,1.9591,0.0064
588030,2024-12-11,0.947,0.9415,0.93425,0.869767,0.01275,1.3647,0.0055
588030,2024-12-10,0.9406,0.9381,0.93635,0.864583,0.00425,0.4539,0.0025
588030,2024-12-09,0.9382,0.9326,0.9388,0.859683,-0.0006,-0.0639,0.0056
588030,2024-12-06,0.9414,0.93,0.9431,0.8553,-0.0017,-0.1803,0.0114
588030,2024-12-05,0.9396,0.9259,0.94415,0.850617,-0.00455,-0.4819,0.0137
588030,2024-12-04,0.936,0.9272,0.9452,0.8461,-0.0092,-0.9733,0.0088
588030,2024-12-03,0.9356,0.9293,0.9453,0.841617,-0.0097,-1.0261,0.0063
588030,2024-12-02,0.927,0.9284,0.94465,0.8373,-0.01765,-1.8684,-0.0014
588030,2024-11-29,0.9186,0.9232,0.94125,0.832633,-0.02265,-2.4064,-0.0046
588030,2024-11-28,0.9122,0.9222,0.9373,0.827917,-0.0251,-2.6779,-0.01
588030,2024-11-27,0.9184,0.927,0.93605,0.823567,-0.01765,-1.8856,-0.0086
588030,2024-11-26,0.923,0.9346,0.93385,0.819167,-0.01085,-1.1619,-0.0116
588030,2024-11-25,0.9298,0.945,0.93355,0.815233,-0.00375,-0.4017,-0.0152
588030,2024-11-22,0.9278,0.9562,0.93365,0.811183,-0.00585,-0.6266,-0.0284
588030,2024-11-21,0.9322,0.9624,0.9337,0.807217,-0.0015,-0.1607,-0.0302
588030,2024-11-20,0.9356,0.9632,0.93085,0.802583,0.00475,0.5103,-0.0276
588030,2024-11-19,0.9462,0.9613,0.9284,0.798183,0.0178,1.9173,-0.0151
588030,2024-11-18,0.9602,0.9609,0.9266,0.794117,0.0336,3.6262,-0.0007
588030,2024-11-15,0.9846,0.9593,0.9269,0.790633,0.0577,6.2251,0.0253
588030,2024-11-14,0.9926,0.9524,0.92555,0.786567,0.06705,7.2443,0.0402
588030,2024-11-13,0.9908,0.9451,0.91865,0.7821,0.07215,7.8539,0.0457
588030,2024-11-12,0.9764,0.9331,0.90955,0.776967,0.06685,7.3498,0.0433
588030,2024-11-11,0.9616,0.9221,0.90115,0.7719,0.06045,6.7081,0.0395
588030,2024-11-08,0.934,0.9111,0.8928,0.766633,0.0412,4.6147,0.0229
588030,2024-11-07,0.9122,0.905,0.8861,0.76225,0.0261,2.9455,0.0072
588030,2024-11-06,0.8994,0.8985,0.88335,0.7581,0.01605,1.8169,0.0009
588030,2024-11-05,0.8898,0.8955,0.88355,0.754117,0.00625,0.7074,-0.0057
588030,2024-11-04,0.8826,0.8923,0.8912,0.7505,-0.0086,-0.965,-0.0097
588030,2024-11-01,0.8882,0.8945,0.89205,0.7478,-0.00385,-0.4316,-0.0063
588030,2024-10-31,0.8978,0.8987,0.8866,0.745583,0.0112,1.2633,-0.0009
588030,2024-10-30,0.8976,0.8922,0.8767,0.742167,0.0209,2.3839,0.0054
588030,2024-10-29,0.9012,0.886,0.86555,0.738867,0.03565,4.1188,0.0152
588030,2024-10-28,0.902,0.8802,0.854,0.735583,0.048,5.6206,0.0218
588030,2024-10-25,0.9008,0.8745,0.84005,0.731917,0.06075,7.2317,0.0263
588030,2024-10-24,0.8996,0.8672,0.82665,0.728233,0.07295,8.8248,0.0324
588030,2024-10-23,0.8868,0.8682,0.8145,0.7251,0.0723,8.8766,0.0186
588030,2024-10-22,0.8708,0.8716,0.80185,0.722333,0.06895,8.5989,-0.0008
588030,2024-10-21,0.8584,0.8901,0.78945,0.719617,0.06895,8.7339,-0.0317
588030,2024-10-18,0.8482,0.8896,0.7771,0.71655,0.0711,9.1494,-0.0414
588030,2024-10-17,0.8348,0.8745,0.76505,0.7134,0.06975,9.1171,-0.0397
588030,2024-10-16,0.8496,0.8612,0.7564,0.711483,0.0932,12.3215,-0.0116
588030,2024-10-15,0.8724,0.8451,0.74785,0.70955,0.12455,16.6544,0.0273
588030,2024-10-14,0.9218,0.8278,0.7391,0.7076,0.1827,24.7193,0.094
588030,2024-10-11,0.931,0.8056,0.73,0.705233,0.201,27.5342,0.1254
588030,2024-10-10,0.9142,0.7861,0.7216,0.70285,0.1926,26.6907,0.1281
588030,2024-10-09,0.8728,0.7608,0.70975,0.699483,0.16305,22.9729,0.112
588030,2024-10-08,0.8178,0.7321,0.696,0.695367,0.1218,17.5,0.0857
588030,2024-09-30,0.7338,0.6888,0.67605,0.689167,0.05775,8.5423,0.045
588030,2024-09-27,0.6802,0.6646,0.6646,0.68575,0.0156,2.3473,0.0156
588030,2024-09-26,0.658,0.6556,0.65985,0.685067,-0.00185,-0.2804,0.0024
588030,2024-09-25,0.6488,0.6516,0.65795,0.685383,-0.00915,-1.3907,-0.0028
588030,2024-09-24,0.6464,0.6506,0.6581,0.68645,-0.0117,-1.7778,-0.0042
588030,2024-09-23,0.6438,0.6504,0.65815,0.6876,-0.01435,-2.1804,-0.0066
588030,2024-09-20,0.649,0.6544,0.65985,0.6893,-0.01085,-1.6443,-0.0054
588030,2024-09-19,0.6532,0.6571,0.6613,0.691167,-0.0081,-1.2249,-0.0039
588030,2024-09-18,0.6544,0.6587,0.6624,0.692517,-0.008,-1.2077,-0.0043
588030,2024-09-13,0.6548,0.6599,0.6643,0.6942,-0.0095,-1.4301,-0.0051
588030,2024-09-12,0.657,0.6633,0.6663,0.696333,-0.0093,-1.3958,-0.0063
588030,2024-09-11,0.6598,0.6646,0.6679,0.698283,-0.0081,-1.2128,-0.0048
588030,2024-09-10,0.661,0.6641,0.6691,0.70015,-0.0081,-1.2106,-0.0031
588030,2024-09-09,0.663,0.6643,0.67125,0.702367,-0.00825,-1.2291,-0.0013
588030,2024-09-06,0.665,0.6656,0.6735,0.7047,-0.0085,-1.2621,-0.0006
588030,2024-09-05,0.6696,0.6659,0.67545,0.706783,-0.00585,-0.8661,0.0037
588030,2024-09-04,0.6694,0.6653,0.6771,0.708733,-0.0077,-1.1372,0.0041
588030,2024-09-03,0.6672,0.6655,0.67905,0.7106,-0.01185,-1.7451,0.0017
588030,2024-09-02,0.6656,0.6661,0.6812,0.712583,-0.0156,-2.2901,-0.0005
588030,2024-08-30,0.6662,0.6687,0.6828,0.714283,-0.0166,-2.4312,-0.0025
588030,2024-08-29,0.6622,0.6693,0.68425,0.715683,-0.02205,-3.2225,-0.0071
588030,2024-08-28,0.6612,0.6712,0.68675,0.71755,-0.02555,-3.7204,-0.01
588030,2024-08-27,0.6638,0.6741,0.6903,0.719683,-0.0265,-3.8389,-0.0103
588030,2024-08-26,0.6666,0.6782,0.69185,0.721783,-0.02525,-3.6496,-0.0116
588030,2024-08-23,0.6712,0.6814,0.69295,0.72385,-0.02175,-3.1388,-0.0102
588030,2024-08-22,0.6764,0.685,0.6946,0.72585,-0.0182,-2.6202,-0.0086
588030,2024-08-21,0.6812,0.6889,0.69585,0.7277,-0.01465,-2.1053,-0.0077
588030,2024-08-20,0.6844,0.6926,0.69675,0.729567,-0.01235,-1.7725,-0.0082
588030,2024-08-19,0.6898,0.6963,0.6984,0.731483,-0.0086,-1.2314,-0.0065
588030,2024-08-16,0.6916,0.6969,0.70085,0.733,-0.00925,-1.3198,-0.0053
588030,2024-08-15,0.6936,0.6992,0.7031,0.7348,-0.0095,-1.3512,-0.0056
588030,2024-08-14,0.6966,0.7023,0.70465,0.736817,-0.00805,-1.1424,-0.0057
588030,2024-08-13,0.7008,0.7065,0.70605,0.738833,-0.00525,-0.7436,-0.0057
588030,2024-08-12,0.7028,0.7055,0.7068,0.74085,-0.004,-0.5659,-0.0027
588030,2024-08-09,0.7022,0.7045,0.7073,0.742917,-0.0051,-0.7211,-0.0023
588030,2024-08-08,0.7048,0.7042,0.70825,0.744683,-0.00345,-0.4871,0.0006
588030,2024-08-07,0.708,0.7028,0.7086,0.746383,-0.0006,-0.0847,0.0052
588030,2024-08-06,0.7122,0.7009,0.7079,0.74825,0.0043,0.6074,0.0113
588030,2024-08-05,0.7082,0.7005,0.7075,0.75005,0.0007,0.0989,0.0077
588030,2024-08-02,0.7068,0.7048,0.7073,0.752383,-0.0005,-0.0707,0.002
588030,2024-08-01,0.7036,0.707,0.7072,0.75465,-0.0036,-0.509,-0.0034
588030,2024-07-31,0.6976,0.707,0.7059,0.756433,-0.0083,-1.1758,-0.0094
588030,2024-07-30,0.6896,0.7056,0.70505,0.75835,-0.01545,-2.1913,-0.016
588030,2024-07-29,0.6928,0.7081,0.70635,0.760933,-0.01355,-1.9183,-0.0153
588030,2024-07-26,0.7028,0.7101,0.7083,0.76325,-0.0055,-0.7765,-0.0073
588030,2024-07-25,0.7104,0.7123,0.71005,0.765467,0.00035,0.0493,-0.0019
588030,2024-07-24,0.7164,0.7144,0.7122,0.767317,0.0042,0.5897,0.002
588030,2024-07-23,0.7216,0.7149,0.71545,0.768817,0.00615,0.8596,0.0067
588030,2024-07-22,0.7234,0.7145,0.71675,0.769983,0.00665,0.9278,0.0089
588030,2024-07-19,0.7174,0.7098,0.71745,0.770517,-5e-05,-0.007,0.0076
588030,2024-07-18,0.7142,0.7074,0.7196,0.770967,-0.0054,-0.7504,0.0068
588030,2024-07-17,0.7124,0.7048,0.7223,0.771433,-0.0099,-1.3706,0.0076
588030,2024-07-16,0.7082,0.7045,0.7253,0.772333,-0.0171,-2.3576,0.0037
588030,2024-07-15,0.7056,0.7046,0.72905,0.773167,-0.02345,-3.2165,0.001
588030,2024-07-12,0.7022,0.7065,0.7333,0.773767,-0.0311,-4.2411,-0.0043
588030,2024-07-11,0.7006,0.7078,0.73665,0.77465,-0.03605,-4.8938,-0.0072
588030,2024-07-10,0.6972,0.71,0.7405,0.775617,-0.0433,-5.8474,-0.0128
588030,2024-07-09,0.7008,0.716,0.74485,0.777083,-0.04405,-5.9139,-0.0152
588030,2024-07-08,0.7036,0.719,0.74905,0.7785,-0.04545,-6.0677,-0.0154
588030,2024-07-05,0.7108,0.7251,0.75275,0.780317,-0.04195,-5.5729,-0.0143
588030,2024-07-04,0.715,0.7318,0.7556,0.781467,-0.0406,-5.3732,-0.0168
588030,2024-07-03,0.7228,0.7398,0.76,0.783217,-0.0372,-4.8947,-0.017
588030,2024-07-02,0.7312,0.7461,0.7637,0.784867,-0.0325,-4.2556,-0.0149
588030,2024-07-01,0.7344,0.7535,0.76715,0.786583,-0.03275,-4.269,-0.0191
588030,2024-06-28,0.7394,0.7601,0.7703,0.7879,-0.0309,-4.0114,-0.0207
588030,2024-06-27,0.7486,0.7655,0.7729,0.789017,-0.0243,-3.144,-0.0169
588030,2024-06-26,0.7568,0.771,0.77505,0.789833,-0.01825,-2.3547,-0.0142
588030,2024-06-25,0.761,0.7737,0.7765,0.790817,-0.0155,-1.9961,-0.0127
588030,2024-06-24,0.7726,0.7791,0.7793,0.7923,-0.0067,-0.8597,-0.0065
588030,2024-06-21,0.7808,0.7804,0.7807,0.793833,0.0001,0.0128,0.0004
588030,2024-06-20,0.7824,0.7794,0.7817,0.7952,0.0007,0.0895,0.003
588030,2024-06-19,0.7852,0.7802,0.7835,0.796767,0.0017,0.217,0.005
588030,2024-06-18,0.7864,0.7813,0.78515,0.798267,0.00125,0.1592,0.0051
588030,2024-06-17,0.7856,0.7808,0.7867,0.7997,-0.0011,-0.1398,0.0048
588030,2024-06-14,0.78,0.7805,0.78815,0.800783,-0.00815,-1.0341,-0.0005
588030,2024-06-13,0.7764,0.7803,0.78915,0.8018,-0.01275,-1.6157,-0.0039
588030,2024-06-12,0.7752,0.7791,0.79005,0.8028,-0.01485,-1.8796,-0.0039
588030,2024-06-11,0.7762,0.7793,0.792,0.803867,-0.0158,-1.9949,-0.0031
588030,2024-06-07,0.776,0.7795,0.7936,0.804833,-0.0176,-2.2177,-0.0035
588030,2024-06-06,0.781,0.781,0.7971,0.805783,-0.0161,-2.0198,0.0
588030,2024-06-05,0.7842,0.784,0.80115,0.8064,-0.01695,-2.1157,0.0002
588030,2024-06-04,0.783,0.7868,0.8034,0.8071,-0.0204,-2.5392,-0.0038
588030,2024-06-03,0.7824,0.789,0.8063,0.8078,-0.0239,-2.9642,-0.0066
588030,2024-05-31,0.783,0.7926,0.8093,0.80875,-0.0263,-3.2497,-0.0096
588030,2024-05-30,0.781,0.7958,0.81115,0.809617,-0.03015,-3.7169,-0.0148
588030,2024-05-29,0.7838,0.798,0.81345,0.81045,-0.02965,-3.645,-0.0142
588030,2024-05-28,0.7906,0.801,0.8147,0.810733,-0.0241,-2.9581,-0.0104
588030,2024-05-27,0.7956,0.8047,0.8145,0.811683,-0.0189,-2.3204,-0.0091
