代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
512050,2025-06-27,0.9534,0.9461,0.94285,0.930933,0.01055,1.1189,0.0073
512050,2025-06-26,0.9488,0.9445,0.9419,0.9309,0.0069,0.7326,0.0043
512050,2025-06-25,0.9438,0.9431,0.94035,0.9309,0.00345,0.3669,0.0007
512050,2025-06-24,0.9392,0.9412,0.9387,0.930767,0.0005,0.0533,-0.002
512050,2025-06-23,0.9376,0.94,0.938,0.930933,-0.0004,-0.0426,-0.0024
512050,2025-06-20,0.9388,0.9407,0.93815,0.931317,0.00065,0.0693,-0.0019
512050,2025-06-19,0.9402,0.9415,0.9389,0.931733,0.0013,0.1385,-0.0013
512050,2025-06-18,0.9424,0.942,0.93965,0.932383,0.00275,0.2927,0.0004
512050,2025-06-17,0.9432,0.9416,0.9399,0.933067,0.0033,0.3511,0.0016
512050,2025-06-16,0.9424,0.9406,0.9399,0.933733,0.0025,0.266,0.0018
512050,2025-06-13,0.9426,0.9396,0.93985,0.934333,0.00275,0.2926,0.003
512050,2025-06-12,0.9428,0.9393,0.94015,0.935,0.00265,0.2819,0.0035
512050,2025-06-11,0.9416,0.9376,0.9406,0.9352,0.001,0.1063,0.004
512050,2025-06-10,0.94,0.9362,0.9407,0.935533,-0.0007,-0.0744,0.0038
512050,2025-06-09,0.9388,0.936,0.9411,0.936,-0.0023,-0.2444,0.0028
512050,2025-06-06,0.9366,0.9356,0.94065,0.936333,-0.00405,-0.4306,0.001
512050,2025-06-05,0.9358,0.9363,0.9405,0.936767,-0.0047,-0.4997,-0.0005
512050,2025-06-04,0.9336,0.9373,0.9401,0.937267,-0.0065,-0.6914,-0.0037
512050,2025-06-03,0.9324,0.9382,0.93965,0.93755,-0.00725,-0.7716,-0.0058
512050,2025-05-30,0.9332,0.9392,0.9388,0.937867,-0.0056,-0.5965,-0.006
512050,2025-05-29,0.9346,0.9401,0.93785,0.93815,-0.00325,-0.3465,-0.0055
