代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
513200,2025-06-27,0.987,0.9793,0.9743,0.875217,0.0127,1.3035,0.0077,强势多头排列
513200,2025-06-26,0.9816,0.9843,0.97075,0.873,0.01085,1.1177,-0.0027,弱势空头
513200,2025-06-25,0.9742,0.9908,0.96505,0.87065,0.00915,0.9481,-0.0166,弱势空头
513200,2025-06-24,0.9682,0.991,0.9585,0.867283,0.0097,1.012,-0.0228,弱势空头
513200,2025-06-23,0.9636,0.9919,0.9512,0.863967,0.0124,1.3036,-0.0283,弱势空头
513200,2025-06-20,0.9716,0.9926,0.9458,0.861283,0.0258,2.7278,-0.021,弱势空头
513200,2025-06-19,0.987,0.9921,0.9417,0.859133,0.0453,4.8104,-0.0051,弱势空头
513200,2025-06-18,1.0074,0.9903,0.93835,0.8575,0.06905,7.3587,0.0171,强势多头排列
513200,2025-06-17,1.0138,0.9869,0.93285,0.8554,0.08095,8.6777,0.0269,强势多头排列
513200,2025-06-16,1.0202,0.9804,0.9256,0.853133,0.0946,10.2204,0.0398,强势多头排列
513200,2025-06-13,1.0136,0.9693,0.9162,0.849883,0.0974,10.6309,0.0443,强势多头排列
513200,2025-06-12,0.9972,0.9572,0.90565,,0.09155,10.1088,0.04,中期多头排列
513200,2025-06-11,0.9732,0.9393,0.8942,,0.079,8.8347,0.0339,中期多头排列
513200,2025-06-10,0.96,0.926,0.8845,,0.0755,8.5359,0.034,中期多头排列
513200,2025-06-09,0.9406,0.9105,0.8742,,0.0664,7.5955,0.0301,中期多头排列
513200,2025-06-06,0.925,0.899,0.86645,,0.05855,6.7575,0.026,中期多头排列
513200,2025-06-05,0.9172,0.8913,0.8605,,0.0567,6.5892,0.0259,中期多头排列
513200,2025-06-04,0.9054,0.8864,0.85525,,0.05015,5.8638,0.019,中期多头排列
513200,2025-06-03,0.892,0.8788,0.8507,,0.0413,4.8548,0.0132,中期多头排列
513200,2025-05-30,0.8804,0.8708,0.8474,,0.033,3.8943,0.0096,中期多头排列
513200,2025-05-29,0.873,0.8631,0.84425,,0.02875,3.4054,0.0099,中期多头排列
513200,2025-05-28,0.8654,0.8541,0.84085,,0.02455,2.9197,0.0113,中期多头排列
513200,2025-05-27,0.8674,0.8491,0.8397,,0.0277,3.2988,0.0183,中期多头排列
513200,2025-05-26,0.8656,0.843,0.8384,,0.0272,3.2443,0.0226,中期多头排列
513200,2025-05-23,0.8612,0.8379,0.8377,,0.0235,2.8053,0.0233,中期多头排列
513200,2025-05-22,0.8532,0.8339,0.8358,,0.0174,2.0818,0.0193,弱势多头
513200,2025-05-21,0.8428,0.8297,0.8322,,0.0106,1.2737,0.0131,弱势多头
513200,2025-05-20,0.8308,0.8241,0.8273,,0.0035,0.4231,0.0067,弱势多头
513200,2025-05-19,0.8204,0.8226,0.8232,,-0.0028,-0.3401,-0.0022,中期空头排列
513200,2025-05-16,0.8146,0.824,0.82075,,-0.00615,-0.7493,-0.0094,弱势空头
513200,2025-05-15,0.8146,0.8254,0.81965,,-0.00505,-0.6161,-0.0108,弱势空头
513200,2025-05-14,0.8166,0.8276,0.81965,,-0.00305,-0.3721,-0.011,弱势空头
513200,2025-05-13,0.8174,0.8303,0.81775,,-0.00035,-0.0428,-0.0129,弱势空头
513200,2025-05-12,0.8248,0.8338,0.8149,,0.0099,1.2149,-0.009,弱势空头
513200,2025-05-09,0.8334,0.8375,0.81105,,0.02235,2.7557,-0.0041,弱势空头
513200,2025-05-08,0.8362,0.8377,0.8056,,0.0306,3.7984,-0.0015,弱势空头
513200,2025-05-07,0.8386,0.8347,0.803,,0.0356,4.4334,0.0039,中期多头排列
513200,2025-05-06,0.8432,0.8305,0.8047,,0.0385,4.7844,0.0127,中期多头排列
513200,2025-04-30,0.8428,0.8238,0.8057,,0.0371,4.6047,0.019,中期多头排列
513200,2025-04-29,0.8416,0.8175,0.80725,,0.03435,4.2552,0.0241,中期多头排列
513200,2025-04-28,0.8392,0.8139,0.8071,,0.0321,3.9772,0.0253,中期多头排列
513200,2025-04-25,0.8308,0.8117,0.8074,,0.0234,2.8982,0.0191,中期多头排列
513200,2025-04-24,0.8178,0.8052,0.8072,,0.0106,1.3132,0.0126,弱势多头
513200,2025-04-23,0.8048,0.796,0.80495,,-0.00015,-0.0186,0.0088,弱势多头
513200,2025-04-22,0.7934,0.7846,0.803,,-0.0096,-1.1955,0.0088,弱势多头
513200,2025-04-21,0.7886,0.7735,0.80225,,-0.01365,-1.7015,0.0151,弱势多头
513200,2025-04-18,0.7926,0.7713,0.8035,,-0.0109,-1.3566,0.0213,弱势多头
513200,2025-04-17,0.7926,0.7789,0.80685,,-0.01425,-1.7661,0.0137,弱势多头
513200,2025-04-16,0.7872,0.7876,0.81015,,-0.02295,-2.8328,-0.0004,中期空头排列
513200,2025-04-15,0.7758,0.797,0.81305,,-0.03725,-4.5815,-0.0212,中期空头排列
513200,2025-04-14,0.7584,0.8003,0.8138,,-0.0554,-6.8076,-0.0419,中期空头排列
513200,2025-04-11,0.75,0.8031,,,,,-0.0531,
513200,2025-04-10,0.7652,0.8092,,,,,-0.044,
513200,2025-04-09,0.788,0.8139,,,,,-0.0259,
513200,2025-04-08,0.8182,0.8214,,,,,-0.0032,
513200,2025-04-07,0.8422,0.831,,,,,0.0112,
513200,2025-04-03,0.8562,0.8357,,,,,0.0205,
513200,2025-04-02,0.8532,0.8348,,,,,0.0184,
513200,2025-04-01,0.8398,0.8327,,,,,0.0071,
513200,2025-03-31,0.8246,0.8291,,,,,-0.0045,
513200,2025-03-28,0.8198,0.8273,,,,,-0.0075,
513200,2025-03-27,0.8152,,,,,,,
513200,2025-03-26,0.8164,,,,,,,
513200,2025-03-25,0.8256,,,,,,,
513200,2025-03-24,0.8336,,,,,,,
513200,2025-03-21,0.8348,,,,,,,
513200,2025-03-20,,,,,,,,
513200,2025-03-19,,,,,,,,
513200,2025-03-18,,,,,,,,
513200,2025-03-17,,,,,,,,
