代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159506,2025-06-27,1.261,1.2512,1.24495,1.099183,0.01605,1.2892,0.0098
159506,2025-06-26,1.2566,1.2604,1.24015,1.096283,0.01645,1.3265,-0.0038
159506,2025-06-25,1.2472,1.2706,1.2317,1.092917,0.0155,1.2584,-0.0234
159506,2025-06-24,1.2384,1.2712,1.22175,1.087917,0.01665,1.3628,-0.0328
159506,2025-06-23,1.231,1.273,1.2107,1.083,0.0203,1.6767,-0.042
159506,2025-06-20,1.2414,1.2736,1.20225,1.078833,0.03915,3.2564,-0.0322
159506,2025-06-19,1.2642,1.2729,1.19585,1.075483,0.06835,5.7156,-0.0087
159506,2025-06-18,1.294,1.2703,1.1903,1.0729,0.1037,8.7121,0.0237
159506,2025-06-17,1.304,1.265,1.1819,1.06955,0.1221,10.3308,0.039
159506,2025-06-16,1.315,1.2558,1.1711,1.06605,0.1439,12.2876,0.0592
159506,2025-06-13,1.3058,1.2387,1.1568,1.060983,0.149,12.8804,0.0671
159506,2025-06-12,1.2816,1.2199,1.14055,1.05575,0.14105,12.3668,0.0617
159506,2025-06-11,1.2466,1.1928,1.1229,1.0491,0.1237,11.0161,0.0538
159506,2025-06-10,1.226,1.1723,1.10805,1.043583,0.11795,10.6448,0.0537
159506,2025-06-09,1.1966,1.1484,1.09225,1.03795,0.10435,9.5537,0.0482
159506,2025-06-06,1.1716,1.1309,1.08055,1.032933,0.09105,8.4263,0.0407
159506,2025-06-05,1.1582,1.1188,1.0712,1.029183,0.087,8.1217,0.0394
159506,2025-06-04,1.139,1.1103,1.0631,1.026033,0.0759,7.1395,0.0287
159506,2025-06-03,1.1186,1.0988,1.0565,1.0224,0.0621,5.8779,0.0198
159506,2025-05-30,1.1002,1.0864,1.0519,1.0192,0.0483,4.5917,0.0138
159506,2025-05-29,1.0902,1.0749,1.0478,1.0162,0.0424,4.0466,0.0153
159506,2025-05-28,1.0794,1.0612,1.0433,1.013283,0.0361,3.4602,0.0182
159506,2025-05-27,1.0816,1.053,1.04215,1.011867,0.03945,3.7854,0.0286
159506,2025-05-26,1.079,1.0438,1.04075,1.010383,0.03825,3.6752,0.0352
159506,2025-05-23,1.0726,1.0361,1.0402,1.0088,0.0324,3.1148,0.0365
159506,2025-05-22,1.0596,1.0302,1.0377,1.007083,0.0219,2.1104,0.0294
159506,2025-05-21,1.043,1.0236,1.03295,1.0056,0.01005,0.9729,0.0194
159506,2025-05-20,1.0244,1.0159,1.0266,1.0032,-0.0022,-0.2143,0.0085
159506,2025-05-19,1.0086,1.0142,1.02115,1.001,-0.01255,-1.229,-0.0056
159506,2025-05-16,0.9996,1.0174,1.01815,0.999233,-0.01855,-1.8219,-0.0178
159506,2025-05-15,1.0008,1.0207,1.0171,0.99765,-0.0163,-1.6026,-0.0199
159506,2025-05-14,1.0042,1.0254,1.01765,0.996017,-0.01345,-1.3217,-0.0212
159506,2025-05-13,1.0074,1.0313,1.01565,0.993767,-0.00825,-0.8123,-0.0239
159506,2025-05-12,1.0198,1.0377,1.01215,0.991467,0.00765,0.7558,-0.0179
159506,2025-05-09,1.0352,1.0443,1.00755,0.989383,0.02765,2.7443,-0.0091
159506,2025-05-08,1.0406,1.0452,1.0006,0.986817,0.04,3.9976,-0.0046
159506,2025-05-07,1.0466,1.0423,0.99805,0.984183,0.04855,4.8645,0.0043
159506,2025-05-06,1.0552,1.0373,1.0007,0.981433,0.0545,5.4462,0.0179
159506,2025-04-30,1.0556,1.0281,1.00225,0.977467,0.05335,5.323,0.0275
159506,2025-04-29,1.0534,1.0189,1.0048,0.973383,0.0486,4.8368,0.0345
159506,2025-04-28,1.0498,1.0135,1.0048,0.969317,0.045,4.4785,0.0363
159506,2025-04-25,1.038,1.0099,1.0054,0.965133,0.0326,3.2425,0.0281
159506,2025-04-24,1.0194,1.0,1.0049,0.960733,0.0145,1.4429,0.0194
159506,2025-04-23,1.0006,0.9866,1.00125,0.956417,-0.00065,-0.0649,0.014
159506,2025-04-22,0.9844,0.9708,0.9981,0.952367,-0.0137,-1.3726,0.0136
159506,2025-04-21,0.9772,0.956,0.99655,0.9483,-0.01935,-1.9417,0.0212
159506,2025-04-18,0.9818,0.9538,0.99765,0.944833,-0.01585,-1.5887,0.028
159506,2025-04-17,0.9806,0.9641,1.0018,0.941717,-0.0212,-2.1162,0.0165
159506,2025-04-16,0.9726,0.9764,1.0056,0.9387,-0.033,-3.2816,-0.0038
159506,2025-04-15,0.9572,0.9907,1.0089,0.935333,-0.0517,-5.1244,-0.0335
159506,2025-04-14,0.9348,0.9961,1.00905,0.931533,-0.07425,-7.3584,-0.0613
159506,2025-04-11,0.9258,1.0009,1.00905,0.9277,-0.08325,-8.2503,-0.0751
159506,2025-04-10,0.9476,1.0098,1.00875,0.924517,-0.06115,-6.062,-0.0622
159506,2025-04-09,0.9802,1.0159,1.01055,0.922033,-0.03035,-3.0033,-0.0357
159506,2025-04-08,1.0242,1.0254,1.01405,0.920317,0.01015,1.0009,-0.0012
159506,2025-04-07,1.0574,1.0371,1.01765,0.918667,0.03975,3.9061,0.0203
159506,2025-04-03,1.076,1.0415,1.0183,0.9158,0.0577,5.6663,0.0345
159506,2025-04-02,1.072,1.0395,1.0143,0.911467,0.0577,5.6887,0.0325
159506,2025-04-01,1.0516,1.0348,1.00845,0.906883,0.04315,4.2788,0.0168
159506,2025-03-31,1.0266,1.0271,1.0009,0.90195,0.0257,2.5677,-0.0005
159506,2025-03-28,1.0168,1.022,0.996,0.898117,0.0208,2.0884,-0.0052
159506,2025-03-27,1.007,1.0172,0.99115,0.894183,0.01585,1.5992,-0.0102
159506,2025-03-26,1.007,1.0077,0.98855,0.890383,0.01845,1.8664,-0.0007
159506,2025-03-25,1.018,1.0052,0.98915,0.88745,0.02885,2.9166,0.0128
159506,2025-03-24,1.0276,1.0027,0.9881,0.884567,0.0395,3.9976,0.0249
159506,2025-03-21,1.0272,0.9982,0.987,0.881483,0.0402,4.0729,0.029
159506,2025-03-20,1.0274,0.9951,0.9862,0.878367,0.0412,4.1777,0.0323
159506,2025-03-19,1.0084,0.9891,0.9812,0.874433,0.0272,2.7721,0.0193
159506,2025-03-18,0.9924,0.9821,0.97625,0.8707,0.01615,1.6543,0.0103
159506,2025-03-17,0.9778,0.9747,0.97065,0.8674,0.00715,0.7366,0.0031
159506,2025-03-14,0.9692,0.97,0.9668,0.864983,0.0024,0.2482,-0.0008
159506,2025-03-13,0.9628,0.9651,0.96135,0.862317,0.00145,0.1508,-0.0023
159506,2025-03-12,0.9698,0.9694,0.9569,0.860633,0.0129,1.3481,0.0004
159506,2025-03-11,0.9718,0.9731,0.9517,0.85875,0.0201,2.112,-0.0013
159506,2025-03-10,0.9716,0.9735,0.94655,0.85685,0.02505,2.6465,-0.0019
159506,2025-03-07,0.9708,0.9758,0.9422,0.854767,0.0286,3.0354,-0.005
159506,2025-03-06,0.9674,0.9773,0.9362,0.85255,0.0312,3.3326,-0.0099
159506,2025-03-05,0.969,0.9733,0.9293,0.850167,0.0397,4.272,-0.0043
159506,2025-03-04,0.9744,0.9704,0.9217,0.847983,0.0527,5.7177,0.004
159506,2025-03-03,0.9754,0.9666,0.91445,0.845933,0.06095,6.6652,0.0088
159506,2025-02-28,0.9808,0.9636,0.90715,0.843883,0.07365,8.1188,0.0172
159506,2025-02-27,0.9872,0.9576,0.89885,0.841817,0.08835,9.8292,0.0296
159506,2025-02-26,0.9776,0.9444,0.88875,0.838833,0.08885,9.9972,0.0332
159506,2025-02-25,0.9664,0.9303,0.87885,0.83575,0.08755,9.9619,0.0361
159506,2025-02-24,0.9578,0.9196,0.8709,0.833133,0.0869,9.9782,0.0382
