代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
518800,2025-06-27,7.3026,7.3523,7.36135,7.300383,-0.05875,-0.7981,-0.0497,中期空头排列
518800,2025-06-26,7.324,7.3784,7.36015,7.293933,-0.03615,-0.4912,-0.0544,弱势空头
518800,2025-06-25,7.3356,7.3874,7.3585,7.284133,-0.0229,-0.3112,-0.0518,弱势空头
518800,2025-06-24,7.358,7.3912,7.35715,7.274383,0.00085,0.0116,-0.0332,弱势空头
518800,2025-06-23,7.3824,7.3943,7.35965,7.264433,0.02275,0.3091,-0.0119,弱势空头
518800,2025-06-20,7.402,7.3878,7.35915,7.253133,0.04285,0.5823,0.0142,强势多头排列
518800,2025-06-19,7.4328,7.3924,7.35995,7.242283,0.07285,0.9898,0.0404,强势多头排列
518800,2025-06-18,7.4392,7.3946,7.3587,7.23155,0.0805,1.0939,0.0446,强势多头排列
518800,2025-06-17,7.4244,7.3918,7.3442,7.219933,0.0802,1.092,0.0326,强势多头排列
518800,2025-06-16,7.4062,7.3895,7.33055,7.207217,0.07565,1.032,0.0167,强势多头排列
518800,2025-06-13,7.3736,7.3704,7.3116,7.192617,0.062,0.848,0.0032,强势多头排列
518800,2025-06-12,7.352,7.3419,7.2856,,0.0664,0.9114,0.0101,中期多头排列
518800,2025-06-11,7.35,7.3296,7.2746,,0.0754,1.0365,0.0204,中期多头排列
518800,2025-06-10,7.3592,7.3231,7.2699,,0.0893,1.2284,0.0361,中期多头排列
518800,2025-06-09,7.3728,7.325,7.26835,,0.10445,1.4371,0.0478,中期多头排列
518800,2025-06-06,7.3672,7.3305,7.275,,0.0922,1.2674,0.0367,中期多头排列
518800,2025-06-05,7.3318,7.3275,7.27885,,0.05295,0.7275,0.0043,中期多头排列
518800,2025-06-04,7.3092,7.3228,7.28795,,0.02125,0.2916,-0.0136,弱势空头
518800,2025-06-03,7.287,7.2966,7.2947,,-0.0077,-0.1056,-0.0096,弱势空头
