代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
512080,2025-06-27,1.0292,1.0216,1.01845,1.00565,0.01075,1.0555,0.0076,强势多头排列
512080,2025-06-26,1.0246,1.0199,1.0174,1.005617,0.0072,0.7077,0.0047,强势多头排列
512080,2025-06-25,1.0188,1.0181,1.0157,1.005567,0.0031,0.3052,0.0007,强势多头排列
512080,2025-06-24,1.0146,1.0162,1.01405,1.005467,0.00055,0.0542,-0.0016,弱势空头
512080,2025-06-23,1.013,1.0151,1.0134,1.005683,-0.0004,-0.0395,-0.0021,弱势空头
512080,2025-06-20,1.014,1.0159,1.0136,1.0061,0.0004,0.0395,-0.0019,弱势空头
512080,2025-06-19,1.0152,1.0167,1.01435,1.006533,0.00085,0.0838,-0.0015,弱势空头
512080,2025-06-18,1.0174,1.0174,1.01515,1.007217,0.00225,0.2216,0.0,震荡排列
512080,2025-06-17,1.0178,1.0169,1.0154,1.007917,0.0024,0.2364,0.0009,强势多头排列
512080,2025-06-16,1.0172,1.016,1.01545,1.00865,0.00175,0.1723,0.0012,强势多头排列
512080,2025-06-13,1.0178,1.0153,1.01545,1.0093,0.00235,0.2314,0.0025,弱势多头
512080,2025-06-12,1.0182,1.0149,1.01585,,0.00235,0.2313,0.0033,弱势多头
512080,2025-06-11,1.0174,1.0133,1.01625,,0.00115,0.1132,0.0041,弱势多头
512080,2025-06-10,1.016,1.0119,1.0163,,-0.0003,-0.0295,0.0041,弱势多头
512080,2025-06-09,1.0148,1.0117,1.0167,,-0.0019,-0.1869,0.0031,弱势多头
512080,2025-06-06,1.0128,1.0113,1.0162,,-0.0034,-0.3346,0.0015,弱势多头
512080,2025-06-05,1.0116,1.012,1.01595,,-0.00435,-0.4282,-0.0004,中期空头排列
512080,2025-06-04,1.0092,1.0129,1.0154,,-0.0062,-0.6106,-0.0037,中期空头排列
512080,2025-06-03,1.0078,1.0139,1.01475,,-0.00695,-0.6849,-0.0061,中期空头排列
512080,2025-05-30,1.0086,1.0149,1.0138,,-0.0052,-0.5129,-0.0063,弱势空头
512080,2025-05-29,1.0098,1.0156,1.01265,,-0.00285,-0.2814,-0.0058,弱势空头
512080,2025-05-28,1.0124,1.0168,1.01155,,0.00085,0.084,-0.0044,弱势空头
512080,2025-05-27,1.0166,1.0192,1.0108,,0.0058,0.5738,-0.0026,弱势空头
512080,2025-05-26,1.02,1.0207,1.0099,,0.0101,1.0001,-0.0007,弱势空头
512080,2025-05-23,1.0212,1.0217,1.0089,,0.0123,1.2191,-0.0005,弱势空头
512080,2025-05-22,1.0214,1.0211,1.00755,,0.01385,1.3746,0.0003,中期多头排列
512080,2025-05-21,1.0212,1.0199,1.0058,,0.0154,1.5311,0.0013,中期多头排列
512080,2025-05-20,1.0218,1.0179,1.0037,,0.0181,1.8033,0.0039,中期多头排列
512080,2025-05-19,1.0214,1.0156,1.0016,,0.0198,1.9768,0.0058,中期多头排列
512080,2025-05-16,1.0222,1.0127,0.9999,,0.0223,2.2302,0.0095,中期多头排列
512080,2025-05-15,1.0208,1.0097,0.9981,,0.0227,2.2743,0.0111,中期多头排列
512080,2025-05-14,1.0186,1.0063,0.99605,,0.02255,2.2639,0.0123,中期多头排列
512080,2025-05-13,1.014,1.0024,0.99355,,0.02045,2.0583,0.0116,中期多头排列
512080,2025-05-12,1.0098,0.9991,0.9911,,0.0187,1.8868,0.0107,中期多头排列
512080,2025-05-09,1.0032,0.9961,0.98775,,0.01545,1.5642,0.0071,中期多头排列
