代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
513060,2025-06-27,0.5624,0.559,0.5568,0.501717,0.0056,1.0057,0.0034,强势多头排列
513060,2025-06-26,0.5598,0.5619,0.555,0.500383,0.0048,0.8649,-0.0021,弱势空头
513060,2025-06-25,0.556,0.5657,0.55205,0.498967,0.00395,0.7155,-0.0097,弱势空头
513060,2025-06-24,0.553,0.5659,0.54855,0.497,0.00445,0.8112,-0.0129,弱势空头
513060,2025-06-23,0.551,0.5667,0.5447,0.495067,0.0063,1.1566,-0.0157,弱势空头
513060,2025-06-20,0.5556,0.5673,0.5419,0.493483,0.0137,2.5281,-0.0117,弱势空头
513060,2025-06-19,0.564,0.5671,0.5398,0.492183,0.0242,4.4831,-0.0031,弱势空头
513060,2025-06-18,0.5754,0.5661,0.5381,0.491233,0.0373,6.9318,0.0093,强势多头排列
513060,2025-06-17,0.5788,0.5643,0.5353,0.489983,0.0435,8.1263,0.0145,强势多头排列
513060,2025-06-16,0.5824,0.5606,0.5315,0.4886,0.0509,9.5767,0.0218,强势多头排列
513060,2025-06-13,0.579,0.5546,0.52655,0.4867,0.05245,9.9611,0.0244,强势多头排列
513060,2025-06-12,0.5702,0.5481,0.5209,,0.0493,9.4644,0.0221,中期多头排列
513060,2025-06-11,0.5568,0.5384,0.5148,,0.042,8.1585,0.0184,中期多头排列
513060,2025-06-10,0.5498,0.5312,0.5097,,0.0401,7.8674,0.0186,中期多头排列
513060,2025-06-09,0.5388,0.5227,0.5041,,0.0347,6.8836,0.0161,中期多头排列
513060,2025-06-06,0.5302,0.5165,0.4999,,0.0303,6.0612,0.0137,中期多头排列
513060,2025-06-05,0.526,0.5125,0.49665,,0.02935,5.9096,0.0135,中期多头排列
513060,2025-06-04,0.52,0.5101,0.494,,0.026,5.2632,0.0099,中期多头排列
513060,2025-06-03,0.5126,0.5063,0.4916,,0.021,4.2718,0.0063,中期多头排列
513060,2025-05-30,0.5066,0.5024,0.48985,,0.01675,3.4194,0.0042,中期多头排列
513060,2025-05-29,0.5028,0.4985,0.4881,,0.0147,3.0117,0.0043,中期多头排列
513060,2025-05-28,0.499,0.4937,0.48605,,0.01295,2.6643,0.0053,中期多头排列
513060,2025-05-27,0.5002,0.4912,0.4853,,0.0149,3.0703,0.009,中期多头排列
513060,2025-05-26,0.5,0.4882,0.48445,,0.01555,3.2098,0.0118,中期多头排列
513060,2025-05-23,0.4982,0.4855,0.48385,,0.01435,2.9658,0.0127,中期多头排列
513060,2025-05-22,0.4942,0.4833,0.4825,,0.0117,2.4249,0.0109,中期多头排列
513060,2025-05-21,0.4884,0.4808,0.48015,,0.00825,1.7182,0.0076,中期多头排列
513060,2025-05-20,0.4822,0.4779,0.47715,,0.00505,1.0584,0.0043,中期多头排列
513060,2025-05-19,0.4764,0.4769,0.47445,,0.00195,0.411,-0.0005,弱势空头
513060,2025-05-16,0.4728,0.4773,0.4726,,0.0002,0.0423,-0.0045,弱势空头
513060,2025-05-15,0.4724,0.4777,0.47155,,0.00085,0.1803,-0.0053,弱势空头
513060,2025-05-14,0.4732,0.4784,0.47125,,0.00195,0.4138,-0.0052,弱势空头
513060,2025-05-13,0.4736,0.4794,0.46965,,0.00395,0.8411,-0.0058,弱势空头
513060,2025-05-12,0.4774,0.4807,0.46755,,0.00985,2.1067,-0.0033,弱势空头
513060,2025-05-09,0.4818,0.4822,0.46505,,0.01675,3.6018,-0.0004,弱势空头
513060,2025-05-08,0.483,0.4817,0.4617,,0.0213,4.6134,0.0013,中期多头排列
513060,2025-05-07,0.4836,0.4795,0.4598,,0.0238,5.1762,0.0041,中期多头排列
