代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
515290,2025-06-27,1.5534,1.5281,1.49925,1.424983,0.05415,3.6118,0.0253
515290,2025-06-26,1.5502,1.5219,1.49405,1.421983,0.05615,3.7582,0.0283
515290,2025-06-25,1.535,1.5128,1.4869,1.418367,0.0481,3.2349,0.0222
515290,2025-06-24,1.5238,1.5047,1.4807,1.414933,0.0431,2.9108,0.0191
515290,2025-06-23,1.5128,1.4977,1.47485,1.412067,0.03795,2.5731,0.0151
515290,2025-06-20,1.5028,1.4904,1.46975,1.40915,0.03305,2.2487,0.0124
515290,2025-06-19,1.4936,1.4847,1.46635,1.406383,0.02725,1.8584,0.0089
515290,2025-06-18,1.4906,1.4807,1.46325,1.404233,0.02735,1.8691,0.0099
515290,2025-06-17,1.4856,1.4772,1.45955,1.402133,0.02605,1.7848,0.0084
515290,2025-06-16,1.4826,1.4751,1.4563,1.399967,0.0263,1.8059,0.0075
515290,2025-06-13,1.478,1.4704,1.45325,1.3978,0.02475,1.7031,0.0076
515290,2025-06-12,1.4758,1.4662,1.4517,1.395817,0.0241,1.6601,0.0096
515290,2025-06-11,1.4708,1.461,1.4497,1.393383,0.0211,1.4555,0.0098
515290,2025-06-10,1.4688,1.4567,1.4474,1.390917,0.0214,1.4785,0.0121
515290,2025-06-09,1.4676,1.452,1.44425,1.388583,0.02335,1.6168,0.0156
515290,2025-06-06,1.4628,1.4491,1.44125,1.386233,0.02155,1.4952,0.0137
515290,2025-06-05,1.4566,1.448,1.43765,1.38415,0.01895,1.3181,0.0086
515290,2025-06-04,1.4512,1.4458,1.43345,1.382117,0.01775,1.2383,0.0054
515290,2025-06-03,1.4446,1.4419,1.4278,1.380017,0.0168,1.1766,0.0027
515290,2025-05-30,1.4364,1.4375,1.4223,1.377617,0.0141,0.9914,-0.0011
515290,2025-05-29,1.4354,1.4361,1.4194,1.375617,0.016,1.1272,-0.0007
515290,2025-05-28,1.4394,1.4372,1.41735,1.3739,0.02205,1.5557,0.0022
515290,2025-05-27,1.4404,1.4384,1.4146,1.37225,0.0258,1.8238,0.002
515290,2025-05-26,1.4392,1.4381,1.41185,1.370283,0.02735,1.9372,0.0011
515290,2025-05-23,1.4386,1.4365,1.40885,1.3683,0.02975,2.1117,0.0021
515290,2025-05-22,1.4368,1.4334,1.40555,1.366283,0.03125,2.2233,0.0034
515290,2025-05-21,1.435,1.4273,1.40115,1.36425,0.03385,2.4159,0.0077
515290,2025-05-20,1.4364,1.4211,1.3983,1.362767,0.0381,2.7247,0.0153
515290,2025-05-19,1.437,1.4137,1.3952,1.361483,0.0418,2.996,0.0233
515290,2025-05-16,1.4344,1.4071,1.3923,1.360333,0.0421,3.0238,0.0273
515290,2025-05-15,1.43,1.4027,1.38845,1.358867,0.04155,2.9925,0.0273
515290,2025-05-14,1.4196,1.3975,1.383,1.3572,0.0366,2.6464,0.0221
515290,2025-05-13,1.4058,1.3908,1.37705,1.35545,0.02875,2.0878,0.015
515290,2025-05-12,1.3904,1.3856,1.37155,1.353817,0.01885,1.3744,0.0048
515290,2025-05-09,1.3798,1.3812,1.36665,1.3524,0.01315,0.9622,-0.0014
515290,2025-05-08,1.3754,1.3777,1.3624,1.35085,0.013,0.9542,-0.0023
515290,2025-05-07,1.3754,1.375,1.35805,1.34955,0.01735,1.2776,0.0004
