代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
159992,2025-06-27,0.786,0.7876,0.79885,0.755067,-0.01285,-1.6086,-0.0016,中期空头排列
159992,2025-06-26,0.7846,0.7912,0.79905,0.75445,-0.01445,-1.8084,-0.0066,中期空头排列
159992,2025-06-25,0.7834,0.7968,0.798,0.75385,-0.0146,-1.8296,-0.0134,中期空头排列
159992,2025-06-24,0.7822,0.7988,0.79655,0.752617,-0.01435,-1.8015,-0.0166,弱势空头
159992,2025-06-23,0.7824,0.8018,0.7947,0.75145,-0.0123,-1.5478,-0.0194,弱势空头
159992,2025-06-20,0.7892,0.8051,0.7939,0.750417,-0.0047,-0.592,-0.0159,弱势空头
159992,2025-06-19,0.7978,0.8071,0.7934,0.749533,0.0044,0.5546,-0.0093,弱势空头
159992,2025-06-18,0.8102,0.8096,0.79295,0.7489,0.01725,2.1754,0.0006,强势多头排列
159992,2025-06-17,0.8154,0.8119,0.79135,0.748133,0.02405,3.0391,0.0035,强势多头排列
159992,2025-06-16,0.8212,0.8126,0.7887,0.747267,0.0325,4.1207,0.0086,强势多头排列
159992,2025-06-13,0.821,0.8101,0.78485,0.745783,0.03615,4.606,0.0109,强势多头排列
159992,2025-06-12,0.8164,0.8069,0.7806,,0.0358,4.5862,0.0095,中期多头排列
159992,2025-06-11,0.809,0.7992,0.77535,,0.03365,4.34,0.0098,中期多头排列
159992,2025-06-10,0.8084,0.7943,0.77105,,0.03735,4.844,0.0141,中期多头排列
159992,2025-06-09,0.804,0.7876,0.766,,0.038,4.9608,0.0164,中期多头排列
159992,2025-06-06,0.7992,0.7827,0.7618,,0.0374,4.9094,0.0165,中期多头排列
159992,2025-06-05,0.7974,0.7797,0.7585,,0.0389,5.1285,0.0177,中期多头排列
159992,2025-06-04,0.7894,0.7763,0.75495,,0.03445,4.5632,0.0131,中期多头排列
159992,2025-06-03,0.7802,0.7708,0.75135,,0.02885,3.8398,0.0094,中期多头排列
159992,2025-05-30,0.7712,0.7648,0.74805,,0.02315,3.0947,0.0064,中期多头排列
159992,2025-05-29,0.7662,0.7596,0.7448,,0.0214,2.8733,0.0066,中期多头排列
159992,2025-05-28,0.762,0.7543,0.7416,,0.0204,2.7508,0.0077,中期多头排列
159992,2025-05-27,0.7632,0.7515,0.7397,,0.0235,3.177,0.0117,中期多头排列
159992,2025-05-26,0.7614,0.7478,0.73785,,0.02355,3.1917,0.0136,中期多头排列
159992,2025-05-23,0.7584,0.7444,0.73625,,0.02215,3.0085,0.014,中期多头排列
159992,2025-05-22,0.753,0.7409,0.7344,,0.0186,2.5327,0.0121,中期多头排列
159992,2025-05-21,0.7466,0.7373,0.7321,,0.0145,1.9806,0.0093,中期多头排列
159992,2025-05-20,0.7398,0.7336,0.7292,,0.0106,1.4536,0.0062,中期多头排列
159992,2025-05-19,0.7342,0.7319,0.7268,,0.0074,1.0182,0.0023,中期多头排列
159992,2025-05-16,0.7304,0.7313,0.7254,,0.005,0.6893,-0.0009,弱势空头
