代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
515880,2025-06-27,1.3766,1.3657,1.32905,1.2363,0.04755,3.5777,0.0109,长期强势多头排列,1.44
515880,2025-06-26,1.3604,1.3556,1.32035,1.233683,0.04005,3.0333,0.0048,长期强势多头排列,1.44
515880,2025-06-25,1.3554,1.3502,1.31185,1.231783,0.04355,3.3197,0.0052,长期强势多头排列,1.44
515880,2025-06-24,1.3544,1.3432,1.30305,1.230183,0.05135,3.9408,0.0112,长期强势多头排列,1.44
515880,2025-06-23,1.3518,1.3384,1.2962,1.229017,0.0556,4.2895,0.0134,长期强势多头排列,1.58
515880,2025-06-20,1.3548,1.3374,1.2898,1.228517,0.065,5.0395,0.0174,长期强势多头排列,1.58
515880,2025-06-19,1.3508,1.3337,1.28425,1.227967,0.06655,5.182,0.0171,长期强势多头排列,1.58
515880,2025-06-18,1.345,1.327,1.27785,1.22755,0.06715,5.2549,0.018,长期强势多头排列,1.58
515880,2025-06-17,1.332,1.3154,1.2713,1.227133,0.0607,4.7746,0.0166,长期强势多头排列,1.58
515880,2025-06-16,1.325,1.304,1.2659,1.2277,0.0591,4.6686,0.021,长期强势多头排列,1.58
515880,2025-06-13,1.32,1.2924,1.2603,1.2278,0.0597,4.737,0.0276,长期强势多头排列,1.58
515880,2025-06-12,1.3166,1.2851,1.2558,1.22835,0.0608,4.8415,0.0315,长期强势多头排列,1.58
515880,2025-06-11,1.309,1.2735,1.2524,1.228233,0.0566,4.5193,0.0355,长期强势多头排列,1.58
515880,2025-06-10,1.2988,1.2629,1.2499,1.228983,0.0489,3.9123,0.0359,长期强势多头排列,1.44
515880,2025-06-09,1.283,1.254,1.2477,1.229383,0.0353,2.8292,0.029,长期中等多头排列,0.96
515880,2025-06-06,1.2648,1.2422,1.2431,1.229617,0.0217,1.7456,0.0226,震荡排列,0.0
515880,2025-06-05,1.2536,1.2348,1.2405,1.230267,0.0131,1.056,0.0188,方向分化,0.0
515880,2025-06-04,1.238,1.2287,1.236,1.231417,0.002,0.1618,0.0093,方向分化,0.0
515880,2025-06-03,1.227,1.2272,1.2334,1.2328,-0.0064,-0.5189,-0.0002,震荡排列,0.0
515880,2025-05-30,1.225,1.2278,1.22995,1.234333,-0.00495,-0.4025,-0.0028,震荡排列,0.0
515880,2025-05-29,1.2196,1.2282,1.22585,1.2355,-0.00625,-0.5099,-0.0086,震荡排列,0.0
515880,2025-05-28,1.216,1.2265,1.22135,1.236817,-0.00535,-0.438,-0.0105,方向分化,0.0
515880,2025-05-27,1.2194,1.2313,1.21905,1.23985,0.00035,0.0287,-0.0119,方向分化,0.0
515880,2025-05-26,1.2274,1.2369,1.2167,1.243883,0.0107,0.8794,-0.0095,方向分化,0.0
515880,2025-05-23,1.2306,1.2414,1.2143,1.247433,0.0163,1.3423,-0.0108,方向分化,0.0
515880,2025-05-22,1.2368,1.244,1.21085,1.251567,0.02595,2.1431,-0.0072,方向分化,0.0
515880,2025-05-21,1.237,1.2462,1.2069,1.255567,0.0301,2.494,-0.0092,方向分化,0.0
515880,2025-05-20,1.2432,1.2433,1.20205,1.258617,0.04115,3.4233,-0.0001,震荡排列,0.0
515880,2025-05-19,1.2464,1.2396,1.19535,1.261583,0.05105,4.2707,0.0068,强势多头排列,1.32
515880,2025-05-16,1.2522,1.2321,1.1891,1.264167,0.0631,5.3065,0.0201,强势多头排列,1.32
515880,2025-05-15,1.2512,1.2235,1.18355,1.2673,0.06765,5.7159,0.0277,强势多头排列,1.32
515880,2025-05-14,1.2554,1.2162,1.179,1.269717,0.0764,6.4801,0.0392,强势多头排列,1.32
515880,2025-05-13,1.2434,1.2068,1.17205,1.2716,0.07135,6.0876,0.0366,强势多头排列,1.32
515880,2025-05-12,1.2328,1.1965,1.16495,1.274333,0.06785,5.8243,0.0363,强势多头排列,1.32
515880,2025-05-09,1.212,1.1872,1.15515,1.2765,0.05685,4.9214,0.0248,强势多头排列,1.32
515880,2025-05-08,1.1958,1.1777,1.1456,1.279233,0.0502,4.382,0.0181,强势多头排列,1.32
515880,2025-05-07,1.177,1.1676,1.1385,1.281533,0.0385,3.3816,0.0094,强势多头排列,1.2
515880,2025-05-06,1.1702,1.1608,1.1399,1.283983,0.0303,2.6581,0.0094,中等多头排列,0.8
515880,2025-04-30,1.1602,1.1511,1.1434,1.285783,0.0168,1.4693,0.0091,温和多头排列,0.4
515880,2025-04-29,1.1624,1.1461,1.1484,1.289033,0.014,1.2191,0.0163,方向分化,0.0
515880,2025-04-28,1.1596,1.1436,1.154,1.2937,0.0056,0.4853,0.016,方向分化,0.0
515880,2025-04-25,1.1582,1.1418,1.15935,1.297733,-0.00115,-0.0992,0.0164,方向分化,0.0
515880,2025-04-24,1.1514,1.1373,1.16445,1.302067,-0.01305,-1.1207,0.0141,方向分化,0.0
515880,2025-04-23,1.142,1.1334,1.1708,1.3061,-0.0288,-2.4599,0.0086,方向分化,0.0
515880,2025-04-22,1.1298,1.1231,1.17655,1.309267,-0.04675,-3.9735,0.0067,方向分化,0.0
515880,2025-04-21,1.1276,1.1135,1.1849,1.31265,-0.0573,-4.8359,0.0141,方向分化,0.0
515880,2025-04-18,1.1254,1.1094,1.19275,1.315667,-0.06735,-5.6466,0.016,方向分化,0.0
515880,2025-04-17,1.1232,1.119,1.20275,1.3183,-0.07955,-6.614,0.0042,方向分化,0.0
515880,2025-04-16,1.1248,1.1357,1.21475,1.3218,-0.08995,-7.4048,-0.0109,长期强势空头排列,-1.58
515880,2025-04-15,1.1164,1.1507,1.2281,1.324217,-0.1117,-9.0954,-0.0343,长期强势空头排列,-1.58
515880,2025-04-14,1.0994,1.1644,1.23955,1.32635,-0.14015,-11.3065,-0.065,长期强势空头排列,-1.58
515880,2025-04-11,1.0934,1.1769,1.25025,1.329067,-0.15685,-12.5455,-0.0835,长期强势空头排列,-1.58
515880,2025-04-10,1.1148,1.1916,1.26025,1.331833,-0.14545,-11.5414,-0.0768,长期强势空头排列,-1.58
515880,2025-04-09,1.1466,1.2082,1.2721,1.335117,-0.1255,-9.8656,-0.0616,长期强势空头排列,-1.58
515880,2025-04-08,1.185,1.23,1.2853,1.338517,-0.1003,-7.8036,-0.045,长期强势空头排列,-1.58
515880,2025-04-07,1.2294,1.2563,1.30015,1.342467,-0.07075,-5.4417,-0.0269,长期强势空头排列,-1.58
515880,2025-04-03,1.2604,1.2761,1.3118,1.34595,-0.0514,-3.9183,-0.0157,长期强势空头排列,-1.44
515880,2025-04-02,1.2684,1.2865,1.31835,1.348117,-0.04995,-3.7888,-0.0181,长期强势空头排列,-1.44
515880,2025-04-01,1.2698,1.2938,1.3216,1.350333,-0.0518,-3.9195,-0.024,长期强势空头排列,-1.44
515880,2025-03-31,1.275,1.3055,1.32465,1.353117,-0.04965,-3.7482,-0.0305,长期强势空头排列,-1.44
515880,2025-03-28,1.2832,1.3147,1.32665,1.356267,-0.04345,-3.2752,-0.0315,长期强势空头排列,-1.44
515880,2025-03-27,1.2918,1.3236,1.32975,1.358383,-0.03795,-2.8539,-0.0318,长期中等空头排列,-0.96
515880,2025-03-26,1.3046,1.3289,1.33605,1.3603,-0.03145,-2.354,-0.0243,长期中等空头排列,-0.96
515880,2025-03-25,1.3178,1.336,1.34415,1.361883,-0.02635,-1.9603,-0.0182,长期中等空头排列,-0.96
515880,2025-03-24,1.336,1.3406,1.35145,1.363867,-0.01545,-1.1432,-0.0046,长期温和空头排列,-0.48
515880,2025-03-21,1.3462,1.344,1.35895,1.365483,-0.01275,-0.9382,0.0022,震荡排列,0.0
515880,2025-03-20,1.3554,1.3475,1.36705,1.366317,-0.01165,-0.8522,0.0079,方向分化,0.0
515880,2025-03-19,1.3532,1.3502,1.37105,1.366567,-0.01785,-1.3019,0.003,方向分化,0.0
515880,2025-03-18,1.3542,1.3494,1.37465,1.3665,-0.02045,-1.4877,0.0048,方向分化,0.0
515880,2025-03-17,1.3452,1.3438,1.3753,1.366,-0.0301,-2.1886,0.0014,震荡排列,0.0
515880,2025-03-14,1.3418,1.3386,1.3788,1.366317,-0.037,-2.6835,0.0032,方向分化,0.0
