代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列,排列评分
513520,2025-06-27,1.4974,1.487,1.47495,1.42965,0.02245,1.5221,0.0104,长期温和多头排列,0.48
513520,2025-06-26,1.482,1.4786,1.4712,1.427417,0.0108,0.7341,0.0034,方向分化,0.0
513520,2025-06-25,1.4726,1.4737,1.46795,1.425817,0.00465,0.3168,-0.0011,震荡排列,0.0
513520,2025-06-24,1.4738,1.472,1.46705,1.425033,0.00675,0.4601,0.0018,震荡排列,0.0
513520,2025-06-23,1.4718,1.4703,1.46605,1.424167,0.00575,0.3922,0.0015,震荡排列,0.0
513520,2025-06-20,1.4766,1.4716,1.4655,1.423817,0.0111,0.7574,0.005,长期温和多头排列,0.48
513520,2025-06-19,1.4752,1.4706,1.46415,1.42315,0.01105,0.7547,0.0046,长期温和多头排列,0.48
513520,2025-06-18,1.4748,1.4689,1.46285,1.422567,0.01195,0.8169,0.0059,长期温和多头排列,0.48
513520,2025-06-17,1.4702,1.4654,1.46075,1.4214,0.00945,0.6469,0.0048,长期温和多头排列,0.48
513520,2025-06-16,1.4688,1.464,1.45895,1.420583,0.00985,0.6751,0.0048,长期温和多头排列,0.48
513520,2025-06-13,1.4666,1.4629,1.45755,1.419533,0.00905,0.6209,0.0037,长期温和多头排列,0.48
513520,2025-06-12,1.466,1.4638,1.4568,1.418667,0.0092,0.6315,0.0022,震荡排列,0.0
513520,2025-06-11,1.463,1.4622,1.45575,1.4176,0.00725,0.498,0.0008,震荡排列,0.0
513520,2025-06-10,1.4606,1.4621,1.4542,1.416533,0.0064,0.4401,-0.0015,震荡排列,0.0
513520,2025-06-09,1.4592,1.4618,1.4532,1.4156,0.006,0.4129,-0.0026,震荡排列,0.0
513520,2025-06-06,1.4592,1.4594,1.4524,1.414867,0.0068,0.4682,-0.0002,震荡排列,0.0
513520,2025-06-05,1.4616,1.4577,1.4517,1.41415,0.0099,0.682,0.0039,长期温和多头排列,0.48
513520,2025-06-04,1.4614,1.4568,1.4509,1.41375,0.0105,0.7237,0.0046,长期温和多头排列,0.48
513520,2025-06-03,1.4636,1.4561,1.4502,1.413217,0.0134,0.924,0.0075,长期温和多头排列,0.48
513520,2025-05-30,1.4644,1.4539,1.44825,1.412583,0.01615,1.1151,0.0105,长期温和多头排列,0.48
513520,2025-05-29,1.4596,1.4522,1.44625,1.412133,0.01335,0.9231,0.0074,长期温和多头排列,0.48
513520,2025-05-28,1.4538,1.4498,1.44335,1.4113,0.01045,0.724,0.004,长期温和多头排列,0.48
513520,2025-05-27,1.4522,1.4493,1.44115,1.411333,0.01105,0.7667,0.0029,方向分化,0.0
513520,2025-05-26,1.4486,1.4463,1.4374,1.411133,0.0112,0.7792,0.0023,震荡排列,0.0
513520,2025-05-23,1.4434,1.4446,1.4345,1.411017,0.0089,0.6204,-0.0012,震荡排列,0.0
513520,2025-05-22,1.4448,1.4454,1.43235,1.4114,0.01245,0.8692,-0.0006,震荡排列,0.0
513520,2025-05-21,1.4458,1.4457,1.42975,1.411917,0.01605,1.1226,0.0001,震荡排列,0.0
513520,2025-05-20,1.4464,1.445,1.4274,1.412383,0.019,1.3311,0.0014,震荡排列,0.0
513520,2025-05-19,1.444,1.4443,1.42415,1.412933,0.01985,1.3938,-0.0003,震荡排列,0.0
513520,2025-05-16,1.4458,1.4426,1.42035,1.413817,0.02545,1.7918,0.0032,方向分化,0.0
513520,2025-05-15,1.446,1.4403,1.41655,1.414267,0.02945,2.079,0.0057,中等多头排列,0.8
513520,2025-05-14,1.4456,1.4369,1.41315,1.414917,0.03245,2.2963,0.0087,中等多头排列,0.8
513520,2025-05-13,1.4436,1.433,1.4084,1.41565,0.0352,2.4993,0.0106,中等多头排列,0.8
