代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10
159567,2025-06-27,1.5204,1.5063,1.494,1.310517,0.0264,1.7671,0.0141
159567,2025-06-26,1.5144,1.5161,1.48745,1.306167,0.02695,1.8118,-0.0017
159567,2025-06-25,1.503,1.5284,1.47685,1.3012,0.02615,1.7707,-0.0254
159567,2025-06-24,1.4908,1.5277,1.4641,1.294317,0.0267,1.8236,-0.0369
159567,2025-06-23,1.4802,1.529,1.44995,1.2876,0.03025,2.0863,-0.0488
159567,2025-06-20,1.4922,1.528,1.43905,1.281717,0.05315,3.6934,-0.0358
159567,2025-06-19,1.5178,1.5258,1.4304,1.276733,0.0874,6.1102,-0.008
159567,2025-06-18,1.5538,1.5213,1.423,1.27285,0.1308,9.1918,0.0325
159567,2025-06-17,1.5646,1.5143,1.4124,1.26785,0.1522,10.776,0.0503
159567,2025-06-16,1.5778,1.503,1.3994,1.262767,0.1784,12.7483,0.0748
159567,2025-06-13,1.5638,1.4817,1.38175,1.2558,0.18205,13.1753,0.0821
159567,2025-06-12,1.5338,1.4588,1.3617,1.248717,0.1721,12.6386,0.075
159567,2025-06-11,1.4888,1.4253,1.3397,1.23995,0.1491,11.1294,0.0635
159567,2025-06-10,1.464,1.4005,1.3213,1.232733,0.1427,10.8,0.0635
159567,2025-06-09,1.4282,1.3709,1.3019,1.2254,0.1263,9.7012,0.0573
159567,2025-06-06,1.3996,1.3501,1.2879,1.218883,0.1117,8.673,0.0495
159567,2025-06-05,1.3838,1.335,1.27655,1.213767,0.10725,8.4016,0.0488
159567,2025-06-04,1.3618,1.3247,1.2667,1.20905,0.0951,7.5077,0.0371
159567,2025-06-03,1.337,1.3105,1.25835,1.2038,0.07865,6.2502,0.0265
159567,2025-05-30,1.3136,1.2958,1.25245,1.19915,0.06115,4.8824,0.0178
159567,2025-05-29,1.3006,1.2818,1.24725,1.194767,0.05335,4.2774,0.0188
159567,2025-05-28,1.2862,1.2646,1.2415,1.190667,0.0447,3.6005,0.0216
159567,2025-05-27,1.2876,1.2541,1.2402,1.188467,0.0474,3.822,0.0335
159567,2025-05-26,1.284,1.2421,1.23855,1.185983,0.04545,3.6696,0.0419
159567,2025-05-23,1.278,1.2329,1.2374,1.183417,0.0406,3.2811,0.0451
159567,2025-05-22,1.263,1.2257,1.23445,1.180533,0.02855,2.3128,0.0373
159567,2025-05-21,1.243,1.2181,1.22955,1.178017,0.01345,1.0939,0.0249
159567,2025-05-20,1.2206,1.2087,1.22205,1.174333,-0.00145,-0.1187,0.0119
159567,2025-05-19,1.2002,1.2062,1.2154,1.170767,-0.0152,-1.2506,-0.006
159567,2025-05-16,1.1878,1.2091,1.21165,1.167733,-0.02385,-1.9684,-0.0213
159567,2025-05-15,1.1884,1.2127,1.21025,1.164933,-0.02185,-1.8054,-0.0243
159567,2025-05-14,1.1932,1.2184,1.2113,1.1622,-0.0181,-1.4943,-0.0252
159567,2025-05-13,1.1968,1.2263,1.209,1.15895,-0.0122,-1.0091,-0.0295
159567,2025-05-12,1.2122,1.235,1.2052,1.155833,0.007,0.5808,-0.0228
159567,2025-05-09,1.2304,1.2419,1.19935,1.152983,0.03105,2.5889,-0.0115
159567,2025-05-08,1.237,1.2432,1.1909,1.149583,0.0461,3.871,-0.0062
159567,2025-05-07,1.2436,1.241,1.187,1.1461,0.0566,4.7683,0.0026
159567,2025-05-06,1.2558,1.2354,1.1893,1.142367,0.0665,5.5915,0.0204
159567,2025-04-30,1.2578,1.2246,1.18995,1.137233,0.06785,5.7019,0.0332
159567,2025-04-29,1.2534,1.2142,1.19195,1.132033,0.06145,5.1554,0.0392
159567,2025-04-28,1.2494,1.2078,1.1903,1.126833,0.0591,4.9651,0.0416
159567,2025-04-25,1.2384,1.2042,1.18955,1.121617,0.04885,4.1066,0.0342
159567,2025-04-24,1.215,1.1917,1.18655,1.116017,0.02845,2.3977,0.0233
159567,2025-04-23,1.1914,1.1754,1.1803,1.110433,0.0111,0.9404,0.016
159567,2025-04-22,1.175,1.1568,1.17545,1.10545,-0.00045,-0.0383,0.0182
159567,2025-04-21,1.1662,1.1386,1.17165,1.100317,-0.00545,-0.4652,0.0276
159567,2025-04-18,1.17,1.133,1.17025,1.095617,-0.00025,-0.0214,0.037
159567,2025-04-17,1.1684,1.1432,1.1735,1.091533,-0.0051,-0.4346,0.0252
159567,2025-04-16,1.1594,1.1553,1.17575,1.087567,-0.01635,-1.3906,0.0041
159567,2025-04-15,1.1386,1.1697,1.17725,1.0832,-0.03865,-3.2831,-0.0311
159567,2025-04-14,1.111,1.1728,1.1754,1.078467,-0.0644,-5.479,-0.0618
159567,2025-04-11,1.096,1.1749,1.17315,1.073617,-0.07715,-6.5763,-0.0789
159567,2025-04-10,1.118,1.1814,1.17115,1.069667,-0.05315,-4.5383,-0.0634
159567,2025-04-09,1.1512,1.1852,1.1717,1.066567,-0.0205,-1.7496,-0.034
159567,2025-04-08,1.2008,1.1941,1.17495,1.064567,0.02585,2.2001,0.0067
159567,2025-04-07,1.2346,1.2047,1.17785,1.062583,0.05675,4.8181,0.0299
159567,2025-04-03,1.2538,1.2075,1.17775,1.059383,0.07605,6.4572,0.0463
159567,2025-04-02,1.2448,1.2038,1.17115,1.054383,0.07365,6.2887,0.041
159567,2025-04-01,1.2192,1.1962,1.1631,1.049233,0.0561,4.8233,0.023
159567,2025-03-31,1.1874,1.1848,1.15305,1.04355,0.03435,2.9791,0.0026
159567,2025-03-28,1.1748,1.178,1.14675,1.03925,0.02805,2.446,-0.0032
159567,2025-03-27,1.1612,1.1714,1.14095,1.034817,0.02025,1.7748,-0.0102
159567,2025-03-26,1.1628,1.1609,1.13865,1.030683,0.02415,2.1209,0.0019
159567,2025-03-25,1.1732,1.1582,1.1391,1.027483,0.0341,2.9936,0.015
159567,2025-03-24,1.1822,1.1558,1.1374,1.024417,0.0448,3.9388,0.0264
159567,2025-03-21,1.1812,1.151,1.1355,1.0212,0.0457,4.0247,0.0302
159567,2025-03-20,1.1816,1.148,1.13425,1.018017,0.04735,4.1746,0.0336
159567,2025-03-19,1.159,1.1385,1.12745,1.013667,0.03155,2.7984,0.0205
159567,2025-03-18,1.1432,1.13,1.12115,1.0097,0.02205,1.9667,0.0132
159567,2025-03-17,1.1294,1.1213,1.1143,1.006283,0.0151,1.3551,0.0081
159567,2025-03-14,1.1208,1.1155,1.10915,1.003917,0.01165,1.0504,0.0053
159567,2025-03-13,1.1144,1.1105,1.10215,1.00135,0.01225,1.1115,0.0039
159567,2025-03-12,1.118,1.1164,1.0967,0.9998,0.0213,1.9422,0.0016
159567,2025-03-11,1.1168,1.12,1.0906,0.998167,0.0262,2.4023,-0.0032
159567,2025-03-10,1.1132,1.119,1.08465,0.996367,0.02855,2.6322,-0.0058
159567,2025-03-07,1.1102,1.12,1.08,0.994417,0.0302,2.7963,-0.0098
159567,2025-03-06,1.1066,1.1205,1.07355,0.992317,0.03305,3.0786,-0.0139
159567,2025-03-05,1.1148,1.1164,1.06665,0.9904,0.04815,4.5141,-0.0016
159567,2025-03-04,1.1232,1.1123,1.05865,0.98845,0.06455,6.0974,0.0109
159567,2025-03-03,1.1248,1.1073,1.0511,0.9866,0.0737,7.0117,0.0175
159567,2025-02-28,1.1298,1.1028,1.04345,0.984767,0.08635,8.2754,0.027
159567,2025-02-27,1.1344,1.0938,1.03435,0.98285,0.10005,9.6727,0.0406
159567,2025-02-26,1.118,1.077,1.02285,0.97965,0.09515,9.3024,0.041
159567,2025-02-25,1.1014,1.0612,1.0119,0.9765,0.0895,8.8447,0.0402
159567,2025-02-24,1.0898,1.0503,1.0035,0.973833,0.0863,8.5999,0.0395
159567,2025-02-21,1.0758,1.04,0.9938,0.971583,0.082,8.2512,0.0358
159567,2025-02-20,1.0532,1.0266,0.98235,0.969,0.07085,7.2123,0.0266
159567,2025-02-19,1.036,1.0169,0.97365,0.966783,0.06235,6.4037,0.0191
159567,2025-02-18,1.021,1.005,0.9658,0.9647,0.0552,5.7155,0.016
159567,2025-02-17,1.0108,0.9949,0.95805,0.9633,0.05275,5.506,0.0159
159567,2025-02-14,1.0042,0.9841,0.95085,0.962017,0.05335,5.6108,0.0201
159567,2025-02-13,1.0,0.9749,0.94555,0.961367,0.05445,5.7586,0.0251
159567,2025-02-12,0.9978,0.9687,0.94115,0.961383,0.05665,6.0192,0.0291
159567,2025-02-11,0.989,0.9626,0.9374,0.961567,0.0516,5.5046,0.0264
159567,2025-02-10,0.979,0.9567,0.9341,0.96175,0.0449,4.8068,0.0223
159567,2025-02-07,0.964,0.9476,0.9299,0.961633,0.0341,3.6671,0.0164
159567,2025-02-06,0.9498,0.9381,0.92685,0.961583,0.02295,2.4761,0.0117
159567,2025-02-05,0.9396,0.9304,0.92535,0.961883,0.01425,1.54,0.0092
159567,2025-01-27,0.9362,0.9266,0.92595,0.9626,0.01025,1.107,0.0096
159567,2025-01-24,0.9344,0.9212,0.9265,0.9631,0.0079,0.8527,0.0132
159567,2025-01-23,0.9312,0.9176,0.92755,0.963783,0.00365,0.3935,0.0136
159567,2025-01-22,0.9264,0.9162,0.92915,0.964833,-0.00275,-0.296,0.0102
159567,2025-01-21,0.9212,0.9136,0.93055,0.966333,-0.00935,-1.0048,0.0076
159567,2025-01-20,0.917,0.9122,0.93145,0.968083,-0.01445,-1.5513,0.0048
