代码,日期,MA5,MA10,MA20,MA60,SMA差值5-20,SMA差值5-20(%),SMA差值5-10,多空排列
159628,2025-06-27,1.0816,1.0694,1.0676,1.04215,0.014,1.3114,0.0122,强势多头排列
159628,2025-06-26,1.0712,1.0663,1.06605,1.0419,0.00515,0.4831,0.0049,强势多头排列
159628,2025-06-25,1.0634,1.065,1.06365,1.04195,-0.00025,-0.0235,-0.0016,弱势空头
159628,2025-06-24,1.0576,1.0628,1.06105,1.041933,-0.00345,-0.3251,-0.0052,弱势空头
159628,2025-06-23,1.055,1.0619,1.05925,1.04205,-0.00425,-0.4012,-0.0069,弱势空头
159628,2025-06-20,1.0572,1.0643,1.0582,1.042717,-0.001,-0.0945,-0.0071,弱势空头
159628,2025-06-19,1.0614,1.0672,1.0586,1.043833,0.0028,0.2645,-0.0058,弱势空头
159628,2025-06-18,1.0666,1.0694,1.0591,1.045217,0.0075,0.7081,-0.0028,弱势空头
159628,2025-06-17,1.068,1.0691,1.05905,1.0464,0.00895,0.8451,-0.0011,弱势空头
159628,2025-06-16,1.0688,1.0677,1.0586,1.0477,0.0102,0.9635,0.0011,强势多头排列
159628,2025-06-13,1.0714,1.0658,1.05775,1.04885,0.01365,1.2905,0.0056,强势多头排列
159628,2025-06-12,1.073,1.0658,1.057,,0.016,1.5137,0.0072,中期多头排列
159628,2025-06-11,1.0722,1.0623,1.0564,,0.0158,1.4956,0.0099,中期多头排列
159628,2025-06-10,1.0702,1.0593,1.05565,,0.01455,1.3783,0.0109,中期多头排列
159628,2025-06-09,1.0666,1.0566,1.0553,,0.0113,1.0708,0.01,中期多头排列
159628,2025-06-06,1.0602,1.0521,1.05365,,0.00655,0.6216,0.0081,弱势多头
159628,2025-06-05,1.0586,1.05,1.05325,,0.00535,0.508,0.0086,弱势多头
159628,2025-06-04,1.0524,1.0488,1.05215,,0.00025,0.0238,0.0036,弱势多头
159628,2025-06-03,1.0484,1.049,1.05145,,-0.00305,-0.2901,-0.0006,中期空头排列
159628,2025-05-30,1.0466,1.0495,1.0499,,-0.0033,-0.3143,-0.0029,中期空头排列
159628,2025-05-29,1.044,1.0497,1.04805,,-0.00405,-0.3864,-0.0057,弱势空头
159628,2025-05-28,1.0414,1.0482,1.0451,,-0.0037,-0.354,-0.0068,弱势空头
159628,2025-05-27,1.0452,1.0505,1.04385,,0.00135,0.1293,-0.0053,弱势空头
159628,2025-05-26,1.0496,1.052,1.0423,,0.0073,0.7004,-0.0024,弱势空头
159628,2025-05-23,1.0524,1.054,1.0414,,0.011,1.0563,-0.0016,弱势空头
159628,2025-05-22,1.0554,1.0552,1.0404,,0.015,1.4418,0.0002,中期多头排列
159628,2025-05-21,1.055,1.0565,1.0388,,0.0162,1.5595,-0.0015,弱势空头
159628,2025-05-20,1.0558,1.0555,1.0357,,0.0201,1.9407,0.0003,中期多头排列
159628,2025-05-19,1.0544,1.0539,1.0322,,0.0222,2.1507,0.0005,中期多头排列
159628,2025-05-16,1.0556,1.0503,1.02885,,0.02675,2.6,0.0053,中期多头排列
159628,2025-05-15,1.055,1.0464,1.02675,,0.02825,2.7514,0.0086,中期多头排列
159628,2025-05-14,1.058,1.042,1.02495,,0.03305,3.2245,0.016,中期多头排列
159628,2025-05-13,1.0552,1.0372,1.02165,,0.03355,3.2839,0.018,中期多头排列
159628,2025-05-12,1.0534,1.0326,1.01805,,0.03535,3.4723,0.0208,中期多头排列
159628,2025-05-09,1.045,1.0288,1.0131,,0.0319,3.1488,0.0162,中期多头排列
159628,2025-05-08,1.0378,1.0256,1.00795,,0.02985,2.9615,0.0122,中期多头排列
159628,2025-05-07,1.026,1.0211,1.00285,,0.02315,2.3084,0.0049,中期多头排列
159628,2025-05-06,1.0192,1.0159,1.00375,,0.01545,1.5392,0.0033,中期多头排列
159628,2025-04-30,1.0118,1.0105,1.0053,,0.0065,0.6466,0.0013,中期多头排列
159628,2025-04-29,1.0126,1.0074,1.008,,0.0046,0.4563,0.0052,弱势多头
159628,2025-04-28,1.0134,1.0071,1.0108,,0.0026,0.2572,0.0063,弱势多头
159628,2025-04-25,1.0162,1.0079,1.01455,,0.00165,0.1626,0.0083,弱势多头
159628,2025-04-24,1.0126,1.0061,1.01835,,-0.00575,-0.5646,0.0065,弱势多头
159628,2025-04-23,1.0092,1.0035,1.02245,,-0.01325,-1.2959,0.0057,弱势多头
