date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159338,0.949965,0.946054,0.00391,0.002526,0.002768,2025-06-29 17:12:54
2025-06-26,159338,0.948739,0.945268,0.003471,0.002181,0.002581,2025-06-29 17:12:54
2025-06-25,159338,0.946932,0.944229,0.002703,0.001858,0.00169,2025-06-29 17:12:54
2025-06-24,159338,0.944702,0.943031,0.001671,0.001647,4.9e-05,2025-06-29 17:12:54
2025-06-23,159338,0.943669,0.942453,0.001216,0.001641,-0.00085,2025-06-29 17:12:54
2025-06-20,159338,0.943854,0.942477,0.001377,0.001747,-0.000739,2025-06-29 17:12:54
2025-06-19,159338,0.944394,0.94266,0.001734,0.001839,-0.000211,2025-06-29 17:12:54
2025-06-18,159338,0.944993,0.942853,0.00214,0.001866,0.000549,2025-06-29 17:12:54
2025-06-17,159338,0.94477,0.942635,0.002135,0.001797,0.000677,2025-06-29 17:12:54
2025-06-16,159338,0.944522,0.942405,0.002117,0.001712,0.000811,2025-06-29 17:12:54
2025-06-13,159338,0.944136,0.94211,0.002026,0.001611,0.000829,2025-06-29 17:12:54
2025-06-12,159338,0.944151,0.942011,0.00214,0.001507,0.001266,2025-06-29 17:12:54
2025-06-11,159338,0.94339,0.941538,0.001852,0.001349,0.001007,2025-06-29 17:12:54
2025-06-10,159338,0.942545,0.94104,0.001505,0.001223,0.000563,2025-06-29 17:12:54
2025-06-09,159338,0.942494,0.940937,0.001557,0.001153,0.000809,2025-06-29 17:12:54
2025-06-06,159338,0.941771,0.940512,0.001259,0.001052,0.000414,2025-06-29 17:12:54
2025-06-05,159338,0.941301,0.940224,0.001078,0.001,0.000156,2025-06-29 17:12:54
2025-06-04,159338,0.94089,0.939972,0.000918,0.00098,-0.000124,2025-06-29 17:12:54
2025-06-03,159338,0.940767,0.939865,0.000902,0.000996,-0.000189,2025-06-29 17:12:54
2025-05-30,159338,0.941074,0.939964,0.001111,0.00102,0.000183,2025-06-29 17:12:54
2025-05-29,159338,0.941527,0.94012,0.001408,0.000997,0.000822,2025-06-29 17:12:54
2025-05-28,159338,0.941363,0.939968,0.001396,0.000894,0.001003,2025-06-29 17:12:54
2025-05-27,159338,0.942071,0.940229,0.001841,0.000769,0.002145,2025-06-29 17:12:54
2025-05-26,159338,0.942634,0.940399,0.002235,0.000501,0.003468,2025-06-29 17:12:54
