日期,ETF代码,EMA快线,EMA慢线,DIF,DEA,MACD柱,DIF高于DEA,DIF高于零轴,DEA高于零轴,DIF_DEA差值,DIF强度,MACD强度,计算时间
2021-08-06,513700,0.933,0.933,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:51
2021-08-09,513700,0.9337,0.93335,0.00035,7e-05,0.00056,是,是,是,0.00028,0.00035,0.00056,2025-06-29 16:58:51
2021-08-10,513700,0.93663,0.934832,0.001798,0.000416,0.002764,是,是,是,0.001382,0.001798,0.002764,2025-06-29 16:58:51
2021-08-11,513700,0.936867,0.935041,0.001826,0.000698,0.002257,是,是,是,0.001128,0.001826,0.002257,2025-06-29 16:58:51
2021-08-12,513700,0.93458,0.933989,0.000591,0.000676,-0.00017,否,是,是,-8.5e-05,0.000591,0.00017,2025-06-29 16:58:51
2021-08-13,513700,0.932422,0.932939,-0.000517,0.000438,-0.00191,否,否,是,-0.000955,0.000517,0.00191,2025-06-29 16:58:51
2021-08-16,513700,0.92908,0.931242,-0.002162,-8.2e-05,-0.00416,否,否,否,-0.00208,0.002162,0.00416,2025-06-29 16:58:51
2021-08-17,513700,0.924172,0.92868,-0.004508,-0.000968,-0.007082,否,否,否,-0.00354,0.004508,0.007082,2025-06-29 16:58:51
2021-08-18,513700,0.920055,0.926396,-0.006341,-0.002042,-0.008598,否,否,否,-0.004299,0.006341,0.008598,2025-06-29 16:58:51
2021-08-19,513700,0.915549,0.923826,-0.008277,-0.003289,-0.009976,否,否,否,-0.004988,0.008277,0.009976,2025-06-29 16:58:51
2021-08-20,513700,0.906394,0.918835,-0.012441,-0.00512,-0.014642,否,否,否,-0.007321,0.012441,0.014642,2025-06-29 16:58:51
2021-08-23,513700,0.900355,0.915193,-0.014838,-0.007063,-0.01555,否,否,否,-0.007775,0.014838,0.01555,2025-06-29 16:58:51
2021-08-24,513700,0.898019,0.913284,-0.015264,-0.008704,-0.013121,否,否,否,-0.00656,0.015264,0.013121,2025-06-29 16:58:51
2021-08-25,513700,0.895618,0.91132,-0.015702,-0.010103,-0.011198,否,否,否,-0.005599,0.015702,0.011198,2025-06-29 16:58:51
2021-08-26,513700,0.890756,0.908104,-0.017348,-0.011552,-0.011591,否,否,否,-0.005796,0.017348,0.011591,2025-06-29 16:58:51
