日期,ETF代码,EMA快线,EMA慢线,DIF,DEA,MACD柱,DIF高于DEA,DIF高于零轴,DEA高于零轴,DIF_DEA差值,DIF强度,MACD强度,计算时间
2017-08-03,512800,0.999,0.999,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:55
2017-08-04,512800,0.999,0.999,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:55
2017-08-07,512800,0.9986,0.9988,-0.0002,-4e-05,-0.00032,否,否,否,-0.00016,0.0002,0.00032,2025-06-29 16:58:55
2017-08-08,512800,0.99804,0.99851,-0.00047,-0.000126,-0.000688,否,否,否,-0.000344,0.00047,0.000688,2025-06-29 16:58:55
2017-08-09,512800,0.996236,0.997584,-0.001348,-0.00037,-0.001956,否,否,否,-0.000978,0.001348,0.001956,2025-06-29 16:58:55
2017-08-10,512800,0.994212,0.996505,-0.002293,-0.000755,-0.003076,否,否,否,-0.001538,0.002293,0.003076,2025-06-29 16:58:55
2017-08-11,512800,0.991091,0.99483,-0.003739,-0.001352,-0.004774,否,否,否,-0.002387,0.003739,0.004774,2025-06-29 16:58:55
2017-08-14,512800,0.988382,0.993289,-0.004906,-0.002063,-0.005688,否,否,否,-0.002843,0.004906,0.005688,2025-06-29 16:58:55
2017-08-15,512800,0.986844,0.992274,-0.00543,-0.002736,-0.005388,否,否,否,-0.002694,0.00543,0.005388,2025-06-29 16:58:55
2017-08-16,512800,0.984959,0.99106,-0.006101,-0.003409,-0.005384,否,否,否,-0.002692,0.006101,0.005384,2025-06-29 16:58:55
2017-08-17,512800,0.983364,0.989957,-0.006594,-0.004046,-0.005096,否,否,否,-0.002548,0.006594,0.005096,2025-06-29 16:58:55
2017-08-18,512800,0.982027,0.988959,-0.006932,-0.004623,-0.004618,否,否,否,-0.002309,0.006932,0.004618,2025-06-29 16:58:55
2017-08-21,512800,0.980824,0.988012,-0.007187,-0.005136,-0.004102,否,否,否,-0.002051,0.007187,0.004102,2025-06-29 16:58:55
2017-08-22,512800,0.980242,0.987361,-0.007119,-0.005533,-0.003173,否,否,否,-0.001586,0.007119,0.003173,2025-06-29 16:58:55
2017-08-23,512800,0.980918,0.987343,-0.006425,-0.005711,-0.001428,否,否,否,-0.000714,0.006425,0.001428,2025-06-29 16:58:55
2017-08-24,512800,0.981726,0.987426,-0.0057,-0.005709,1.8e-05,是,否,否,9e-06,0.0057,1.8e-05,2025-06-29 16:58:55
2017-08-25,512800,0.985353,0.988954,-0.003601,-0.005287,0.003373,是,否,否,0.001686,0.003601,0.003373,2025-06-29 16:58:55
2017-08-28,512800,0.989418,0.990807,-0.001389,-0.004508,0.006238,是,否,否,0.003119,0.001389,0.006238,2025-06-29 16:58:55
2017-08-29,512800,0.993076,0.992566,0.00051,-0.003504,0.008028,是,是,否,0.004014,0.00051,0.008028,2025-06-29 16:58:55
2017-08-30,512800,0.995469,0.993788,0.001681,-0.002467,0.008295,是,是,否,0.004148,0.001681,0.008295,2025-06-29 16:58:55
2017-08-31,512800,0.996822,0.994549,0.002273,-0.001519,0.007584,是,是,否,0.003792,0.002273,0.007584,2025-06-29 16:58:55
2017-09-01,512800,0.99754,0.995021,0.002518,-0.000712,0.00646,是,是,否,0.00323,0.002518,0.00646,2025-06-29 16:58:55
2017-09-04,512800,0.998786,0.99577,0.003015,3.4e-05,0.005963,是,是,是,0.002981,0.003015,0.005963,2025-06-29 16:58:55
2017-09-05,512800,1.000707,0.996882,0.003825,0.000792,0.006067,是,是,是,0.003033,0.003825,0.006067,2025-06-29 16:58:55
2017-09-06,512800,1.001836,0.997638,0.004199,0.001473,0.005451,是,是,是,0.002726,0.004199,0.005451,2025-06-29 16:58:55
2017-09-07,512800,1.001853,0.997856,0.003997,0.001978,0.004038,是,是,是,0.002019,0.003997,0.004038,2025-06-29 16:58:55
2017-09-08,512800,1.001967,0.998113,0.003855,0.002353,0.003002,是,是,是,0.001502,0.003855,0.003002,2025-06-29 16:58:55
2017-09-11,512800,1.002071,0.998357,0.003713,0.002625,0.002176,是,是,是,0.001088,0.003713,0.002176,2025-06-29 16:58:55
2017-09-12,512800,1.002264,0.998639,0.003624,0.002825,0.001598,是,是,是,0.000799,0.003624,0.001598,2025-06-29 16:58:55
2017-09-13,512800,1.002237,0.998807,0.00343,0.002946,0.000967,是,是,是,0.000484,0.00343,0.000967,2025-06-29 16:58:55
2017-09-14,512800,1.001214,0.998467,0.002746,0.002906,-0.000319,否,是,是,-0.00016,0.002746,0.000319,2025-06-29 16:58:55
2017-09-15,512800,1.000192,0.998094,0.002098,0.002745,-0.001292,否,是,是,-0.000647,0.002098,0.001292,2025-06-29 16:58:55
2017-09-18,512800,0.999273,0.997739,0.001534,0.002503,-0.001937,否,是,是,-0.000969,0.001534,0.001937,2025-06-29 16:58:55
2017-09-19,512800,0.998146,0.997252,0.000894,0.002181,-0.002574,否,是,是,-0.001287,0.000894,0.002574,2025-06-29 16:58:55
2017-09-20,512800,0.997231,0.996839,0.000392,0.001823,-0.002863,否,是,是,-0.001431,0.000392,0.002863,2025-06-29 16:58:55
2017-09-21,512800,0.996908,0.996698,0.00021,0.0015,-0.00258,否,是,是,-0.00129,0.00021,0.00258,2025-06-29 16:58:55
2017-09-22,512800,0.996617,0.996563,5.5e-05,0.001211,-0.002313,否,是,是,-0.001156,5.5e-05,0.002313,2025-06-29 16:58:55
2017-09-25,512800,0.996655,0.996584,7.1e-05,0.000983,-0.001824,否,是,是,-0.000912,7.1e-05,0.001824,2025-06-29 16:58:55
2017-09-26,512800,0.99629,0.996405,-0.000115,0.000763,-0.001758,否,否,是,-0.000878,0.000115,0.001758,2025-06-29 16:58:55
2017-09-27,512800,0.995261,0.995885,-0.000624,0.000486,-0.00222,否,否,是,-0.00111,0.000624,0.00222,2025-06-29 16:58:55
2017-09-28,512800,0.993935,0.995191,-0.001256,0.000138,-0.002787,否,否,是,-0.001394,0.001256,0.002787,2025-06-29 16:58:55
2017-09-29,512800,0.993241,0.994781,-0.00154,-0.000198,-0.002684,否,否,否,-0.001342,0.00154,0.002684,2025-06-29 16:58:55
2017-10-09,512800,0.993917,0.995042,-0.001125,-0.000383,-0.001483,否,否,否,-0.000742,0.001125,0.001483,2025-06-29 16:58:55
2017-10-10,512800,0.994726,0.99539,-0.000665,-0.00044,-0.00045,否,否,否,-0.000225,0.000665,0.00045,2025-06-29 16:58:55
2017-10-11,512800,0.995653,0.995821,-0.000168,-0.000385,0.000435,是,否,否,0.000217,0.000168,0.000435,2025-06-29 16:58:55
2017-10-12,512800,0.996588,0.99628,0.000308,-0.000247,0.001109,是,是,否,0.000555,0.000308,0.001109,2025-06-29 16:58:55
2017-10-13,512800,0.997229,0.996616,0.000613,-7.5e-05,0.001376,是,是,否,0.000688,0.000613,0.001376,2025-06-29 16:58:55
2017-10-16,512800,0.998406,0.997235,0.001171,0.000175,0.001993,是,是,是,0.000996,0.001171,0.001993,2025-06-29 16:58:55
2017-10-17,512800,0.999365,0.997773,0.001592,0.000458,0.002268,是,是,是,0.001134,0.001592,0.002268,2025-06-29 16:58:55
2017-10-18,512800,1.000629,0.998484,0.002144,0.000795,0.002698,是,是,是,0.001349,0.002144,0.002698,2025-06-29 16:58:55
2017-10-19,512800,1.001666,0.99911,0.002556,0.001148,0.002817,是,是,是,0.001408,0.002556,0.002817,2025-06-29 16:58:55
2017-10-20,512800,1.002299,0.999555,0.002745,0.001467,0.002556,是,是,是,0.001278,0.002745,0.002556,2025-06-29 16:58:55
2017-10-23,512800,1.002169,0.999627,0.002543,0.001682,0.001721,是,是,是,0.000861,0.002543,0.001721,2025-06-29 16:58:55
2017-10-24,512800,1.002252,0.999796,0.002457,0.001837,0.00124,是,是,是,0.00062,0.002457,0.00124,2025-06-29 16:58:55
2017-10-25,512800,1.002227,0.999906,0.002321,0.001934,0.000775,是,是,是,0.000387,0.002321,0.000775,2025-06-29 16:58:55
2017-10-26,512800,1.001405,0.999611,0.001794,0.001906,-0.000224,否,是,是,-0.000112,0.001794,0.000224,2025-06-29 16:58:55
2017-10-27,512800,1.002264,1.00013,0.002134,0.001952,0.000365,是,是,是,0.000182,0.002134,0.000365,2025-06-29 16:58:55
2017-10-30,512800,1.002638,1.000423,0.002214,0.002004,0.00042,是,是,是,0.00021,0.002214,0.00042,2025-06-29 16:58:55
2017-10-31,512800,1.002274,1.000352,0.001922,0.001988,-0.000132,否,是,是,-6.6e-05,0.001922,0.000132,2025-06-29 16:58:55
2017-11-01,512800,1.001347,0.999985,0.001362,0.001862,-0.001001,否,是,是,-0.0005,0.001362,0.001001,2025-06-29 16:58:55
2017-11-02,512800,1.000312,0.999535,0.000776,0.001645,-0.001738,否,是,是,-0.000869,0.000776,0.001738,2025-06-29 16:58:55
