date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,518800,7.33722,7.295291,0.041929,0.060898,-0.037938,2025-06-29 17:12:58
2025-06-26,518800,7.348355,7.298359,0.049996,0.06564,-0.031288,2025-06-29 17:12:58
2025-06-25,518800,7.35195,7.297431,0.05452,0.069551,-0.030063,2025-06-29 17:12:58
2025-06-24,518800,7.357723,7.297295,0.060427,0.073309,-0.025763,2025-06-29 17:12:58
2025-06-23,518800,7.365692,7.29789,0.067802,0.076529,-0.017455,2025-06-29 17:12:58
2025-06-20,518800,7.364769,7.293884,0.070885,0.078711,-0.015653,2025-06-29 17:12:58
2025-06-19,518800,7.367076,7.291246,0.07583,0.080668,-0.009676,2025-06-29 17:12:58
2025-06-18,518800,7.366307,7.286891,0.079416,0.081878,-0.004923,2025-06-29 17:12:58
2025-06-17,518800,7.36123,7.280306,0.080924,0.082493,-0.003138,2025-06-29 17:12:58
2025-06-16,518800,7.356033,7.273586,0.082448,0.082885,-0.000874,2025-06-29 17:12:58
2025-06-13,518800,7.343148,7.263143,0.080006,0.082994,-0.005977,2025-06-29 17:12:58
2025-06-12,518800,7.325943,7.250782,0.075161,0.083742,-0.017161,2025-06-29 17:12:58
2025-06-11,518800,7.317047,7.242612,0.074435,0.085887,-0.022904,2025-06-29 17:12:58
2025-06-10,518800,7.314719,7.237592,0.077127,0.08875,-0.023245,2025-06-29 17:12:58
2025-06-09,518800,7.314466,7.233413,0.081053,0.091655,-0.021204,2025-06-29 17:12:58
2025-06-06,518800,7.315073,7.229434,0.085639,0.094306,-0.017334,2025-06-29 17:12:58
2025-06-05,518800,7.306748,7.220984,0.085764,0.096473,-0.021416,2025-06-29 17:12:58
2025-06-04,518800,7.296831,7.211772,0.085059,0.09915,-0.028181,2025-06-29 17:12:58
2025-06-03,518800,7.287146,7.202707,0.084438,0.102672,-0.036468,2025-06-29 17:12:58
2025-05-30,518800,7.276273,7.193113,0.08316,0.107231,-0.048142,2025-06-29 17:12:58
2025-05-29,518800,7.275748,7.188488,0.08726,0.113248,-0.051977,2025-06-29 17:12:58
2025-05-28,518800,7.28272,7.187197,0.095522,0.119746,-0.048447,2025-06-29 17:12:58
2025-05-27,518800,7.282688,7.182155,0.100533,0.125801,-0.050536,2025-06-29 17:12:58
2025-05-26,518800,7.283765,7.177374,0.106391,0.132118,-0.051455,2025-06-29 17:12:58
2025-05-23,518800,7.277961,7.169025,0.108936,0.13855,-0.059229,2025-06-29 17:12:58
2025-05-22,518800,7.268401,7.158763,0.109638,0.145954,-0.072632,2025-06-29 17:12:58
2025-05-21,518800,7.258224,7.148172,0.110052,0.155033,-0.089962,2025-06-29 17:12:58
2025-05-20,518800,7.248137,7.137602,0.110535,0.166278,-0.111485,2025-06-29 17:12:58
2025-05-19,518800,7.262152,7.138423,0.123729,0.180214,-0.112969,2025-06-29 17:12:58
2025-05-16,518800,7.276281,7.138603,0.137677,0.194335,-0.113315,2025-06-29 17:12:58
2025-05-15,518800,7.296645,7.141003,0.155642,0.208499,-0.105715,2025-06-29 17:12:58
2025-05-14,518800,7.33205,7.149583,0.182467,0.221714,-0.078492,2025-06-29 17:12:58
2025-05-13,518800,7.348278,7.147666,0.200612,0.231525,-0.061826,2025-06-29 17:12:58
2025-05-12,518800,7.359864,7.142596,0.217269,0.239253,-0.043969,2025-06-29 17:12:58
2025-05-09,518800,7.368071,7.135048,0.233023,0.244749,-0.023452,2025-06-29 17:12:58
2025-05-08,518800,7.359857,7.118893,0.240964,0.247681,-0.013433,2025-06-29 17:12:58
2025-05-07,518800,7.347952,7.100571,0.247381,0.24936,-0.003958,2025-06-29 17:12:58
2025-05-06,518800,7.322391,7.075443,0.246948,0.249855,-0.005814,2025-06-29 17:12:58
2025-04-30,518800,7.300546,7.052098,0.248448,0.250582,-0.004268,2025-06-29 17:12:58
2025-04-29,518800,7.29194,7.034946,0.256994,0.251115,0.011759,2025-06-29 17:12:58
2025-04-28,518800,7.277156,7.014416,0.262739,0.249645,0.026188,2025-06-29 17:12:58
2025-04-25,518800,7.266062,6.995333,0.270729,0.246372,0.048714,2025-06-29 17:12:58
2025-04-24,518800,7.246624,6.971877,0.274747,0.240283,0.06893,2025-06-29 17:12:58
2025-04-23,518800,7.219805,6.944713,0.275092,0.231666,0.086852,2025-06-29 17:12:58
2025-04-22,518800,7.197672,6.91975,0.277922,0.22081,0.114224,2025-06-29 17:12:58
2025-04-21,518800,7.12108,6.868842,0.252238,0.206532,0.091412,2025-06-29 17:12:58
2025-04-18,518800,7.064089,6.828571,0.235518,0.195105,0.080825,2025-06-29 17:12:58
2025-04-17,518800,7.016654,6.793706,0.222948,0.185002,0.075892,2025-06-29 17:12:58
2025-04-16,518800,6.965727,6.757848,0.207878,0.175516,0.064725,2025-06-29 17:12:58
2025-04-15,518800,6.915919,6.723314,0.192605,0.167425,0.050359,2025-06-29 17:12:58
2025-04-14,518800,6.880243,6.696278,0.183965,0.16113,0.04567,2025-06-29 17:12:58
2025-04-11,518800,6.840492,6.667766,0.172726,0.155422,0.034609,2025-06-29 17:12:58
2025-04-10,518800,6.802436,6.640649,0.161787,0.151095,0.021383,2025-06-29 17:12:58
2025-04-09,518800,6.772929,6.618157,0.154772,0.148422,0.012699,2025-06-29 17:12:58
2025-04-08,518800,6.756143,6.60206,0.154083,0.146835,0.014497,2025-06-29 17:12:58
2025-04-07,518800,6.74727,6.589747,0.157523,0.145023,0.025,2025-06-29 17:12:58
2025-04-03,518800,6.742411,6.579155,0.163257,0.141898,0.042717,2025-06-29 17:12:58
2025-04-02,518800,6.712235,6.556268,0.155967,0.136558,0.038817,2025-06-29 17:12:58
2025-04-01,518800,6.686372,6.535809,0.150563,0.131706,0.037715,2025-06-29 17:12:58
2025-03-31,518800,6.65408,6.512588,0.141492,0.126992,0.029,2025-06-29 17:12:58
2025-03-28,518800,6.623867,6.490829,0.133037,0.123367,0.019341,2025-06-29 17:12:58
2025-03-27,518800,6.598741,6.471926,0.126815,0.120949,0.011732,2025-06-29 17:12:58
2025-03-26,518800,6.584378,6.458448,0.12593,0.119483,0.012895,2025-06-29 17:12:58
2025-03-25,518800,6.569865,6.444945,0.12492,0.117871,0.014098,2025-06-29 17:12:58
2025-03-24,518800,6.556628,6.4321,0.124527,0.116108,0.016838,2025-06-29 17:12:58
2025-03-21,518800,6.541142,6.418211,0.122931,0.114004,0.017854,2025-06-29 17:12:58
2025-03-20,518800,6.524269,6.403748,0.12052,0.111772,0.017497,2025-06-29 17:12:58
2025-03-19,518800,6.50141,6.386577,0.114833,0.109585,0.010495,2025-06-29 17:12:58
