日期,ETF代码,EMA快线,EMA慢线,DIF,DEA,MACD柱,DIF高于DEA,DIF高于零轴,DEA高于零轴,DIF_DEA差值,DIF强度,MACD强度,计算时间
2022-02-11,513200,0.921,0.921,0.0,0.0,0.0,否,否,否,0.0,0.0,0.0,2025-06-29 16:58:46
2022-02-14,513200,0.9213,0.92115,0.00015,3e-05,0.00024,是,是,是,0.00012,0.00015,0.00024,2025-06-29 16:58:46
2022-02-15,513200,0.92437,0.922692,0.001678,0.00036,0.002636,是,是,是,0.001318,0.001678,0.002636,2025-06-29 16:58:46
2022-02-16,513200,0.928533,0.924858,0.003675,0.001023,0.005305,是,是,是,0.002652,0.003675,0.005305,2025-06-29 16:58:46
2022-02-17,513200,0.93368,0.927615,0.006065,0.002031,0.008067,是,是,是,0.004034,0.006065,0.008067,2025-06-29 16:58:46
2022-02-18,513200,0.937812,0.929984,0.007827,0.00319,0.009274,是,是,是,0.004637,0.007827,0.009274,2025-06-29 16:58:46
2022-02-21,513200,0.941331,0.932135,0.009196,0.004391,0.009608,是,是,是,0.004805,0.009196,0.009608,2025-06-29 16:58:46
2022-02-22,513200,0.942198,0.933028,0.009169,0.005347,0.007645,是,是,是,0.003822,0.009169,0.007645,2025-06-29 16:58:46
2022-02-23,513200,0.945478,0.935127,0.010351,0.006348,0.008006,是,是,是,0.004003,0.010351,0.008006,2025-06-29 16:58:46
2022-02-24,513200,0.94553,0.935671,0.009859,0.00705,0.005619,是,是,是,0.002809,0.009859,0.005619,2025-06-29 16:58:46
2022-02-25,513200,0.947577,0.937187,0.01039,0.007718,0.005344,是,是,是,0.002672,0.01039,0.005344,2025-06-29 16:58:46
2022-02-28,513200,0.947919,0.937878,0.010042,0.008183,0.003718,是,是,是,0.001859,0.010042,0.003718,2025-06-29 16:58:46
2022-03-01,513200,0.950427,0.939634,0.010794,0.008705,0.004177,是,是,是,0.002089,0.010794,0.004177,2025-06-29 16:58:46
2022-03-02,513200,0.950685,0.940302,0.010383,0.00904,0.002684,是,是,是,0.001343,0.010383,0.002684,2025-06-29 16:58:46
2022-03-03,513200,0.949816,0.940387,0.009429,0.009118,0.000622,是,是,是,0.000311,0.009429,0.000622,2025-06-29 16:58:46
2022-03-04,513200,0.945435,0.938668,0.006767,0.008648,-0.003762,否,是,是,-0.001881,0.006767,0.003762,2025-06-29 16:58:46
2022-03-07,513200,0.937591,0.935084,0.002507,0.00742,-0.009826,否,是,是,-0.004913,0.002507,0.009826,2025-06-29 16:58:46
2022-03-08,513200,0.928132,0.93048,-0.002348,0.005466,-0.015628,否,否,是,-0.007814,0.002348,0.015628,2025-06-29 16:58:46
2022-03-09,513200,0.917219,0.924906,-0.007687,0.002835,-0.021045,否,否,是,-0.010522,0.007687,0.021045,2025-06-29 16:58:46
2022-03-10,513200,0.909597,0.920711,-0.011114,4.6e-05,-0.022319,否,否,是,-0.01116,0.011114,0.022319,2025-06-29 16:58:46
2022-03-11,513200,0.901037,0.915875,-0.014838,-0.002931,-0.023814,否,否,否,-0.011907,0.014838,0.023814,2025-06-29 16:58:46
2022-03-14,513200,0.887633,0.908431,-0.020798,-0.006504,-0.028587,否,否,否,-0.014294,0.020798,0.028587,2025-06-29 16:58:46
2022-03-15,513200,0.86877,0.89796,-0.02919,-0.011042,-0.036296,否,否,否,-0.018148,0.02919,0.036296,2025-06-29 16:58:46
2022-03-16,513200,0.858593,0.891412,-0.032819,-0.015397,-0.034844,否,否,否,-0.017422,0.032819,0.034844,2025-06-29 16:58:46
2022-03-17,513200,0.857134,0.889041,-0.031907,-0.018699,-0.026417,否,否,否,-0.013208,0.031907,0.026417,2025-06-29 16:58:46
2022-03-18,513200,0.85702,0.887389,-0.030369,-0.021033,-0.018672,否,否,否,-0.009336,0.030369,0.018672,2025-06-29 16:58:46
2022-03-21,513200,0.857718,0.88622,-0.028501,-0.022527,-0.011949,否,否,否,-0.005974,0.028501,0.011949,2025-06-29 16:58:46
2022-03-22,513200,0.857847,0.884859,-0.027012,-0.023424,-0.007177,否,否,否,-0.003588,0.027012,0.007177,2025-06-29 16:58:46
2022-03-23,513200,0.862762,0.885966,-0.023204,-0.02338,0.000352,是,否,否,0.000176,0.023204,0.000352,2025-06-29 16:58:46
2022-03-24,513200,0.870286,0.888568,-0.018282,-0.02236,0.008157,是,否,否,0.004078,0.018282,0.008157,2025-06-29 16:58:46
2022-03-25,513200,0.870957,0.887989,-0.017032,-0.021295,0.008525,是,否,否,0.004263,0.017032,0.008525,2025-06-29 16:58:46
2022-03-28,513200,0.870961,0.88714,-0.016178,-0.020271,0.008186,是,否,否,0.004093,0.016178,0.008186,2025-06-29 16:58:46
2022-03-29,513200,0.873465,0.887583,-0.014117,-0.019041,0.009846,是,否,否,0.004924,0.014117,0.009846,2025-06-29 16:58:46
2022-03-30,513200,0.878419,0.889354,-0.010935,-0.017419,0.012969,是,否,否,0.006484,0.010935,0.012969,2025-06-29 16:58:46
2022-03-31,513200,0.879377,0.889286,-0.009909,-0.015917,0.012017,是,否,否,0.006008,0.009909,0.012017,2025-06-29 16:58:46
2022-04-01,513200,0.879039,0.888622,-0.009582,-0.01465,0.010136,是,否,否,0.005068,0.009582,0.010136,2025-06-29 16:58:46
2022-04-06,513200,0.883035,0.890141,-0.007105,-0.013141,0.012072,是,否,否,0.006036,0.007105,0.012072,2025-06-29 16:58:46
2022-04-07,513200,0.883832,0.890183,-0.006352,-0.011783,0.010863,是,否,否,0.005431,0.006352,0.010863,2025-06-29 16:58:46
2022-04-08,513200,0.883949,0.889924,-0.005976,-0.010622,0.009292,是,否,否,0.004646,0.005976,0.009292,2025-06-29 16:58:46
2022-04-11,513200,0.879854,0.887578,-0.007724,-0.010042,0.004636,是,否,否,0.002318,0.007724,0.004636,2025-06-29 16:58:46
2022-04-12,513200,0.877268,0.885899,-0.008631,-0.00976,0.002258,是,否,否,0.001129,0.008631,0.002258,2025-06-29 16:58:46
2022-04-13,513200,0.872942,0.883304,-0.010363,-0.009881,-0.000964,否,否,否,-0.000482,0.010363,0.000964,2025-06-29 16:58:46
2022-04-14,513200,0.871447,0.882039,-0.010592,-0.010023,-0.001138,否,否,否,-0.000569,0.010592,0.001138,2025-06-29 16:58:46
2022-04-15,513200,0.869803,0.880687,-0.010884,-0.010195,-0.001379,否,否,否,-0.000689,0.010884,0.001379,2025-06-29 16:58:46
2022-04-18,513200,0.867822,0.879153,-0.01133,-0.010422,-0.001816,否,否,否,-0.000908,0.01133,0.001816,2025-06-29 16:58:46
2022-04-19,513200,0.86364,0.876495,-0.012855,-0.010909,-0.003892,否,否,否,-0.001946,0.012855,0.003892,2025-06-29 16:58:46
2022-04-20,513200,0.860076,0.87407,-0.013994,-0.011526,-0.004937,否,否,否,-0.002468,0.013994,0.004937,2025-06-29 16:58:46
2022-04-21,513200,0.854668,0.870667,-0.015998,-0.01242,-0.007156,否,否,否,-0.003578,0.015998,0.007156,2025-06-29 16:58:46
2022-04-22,513200,0.850402,0.867733,-0.017332,-0.013403,-0.007858,否,否,否,-0.003929,0.017332,0.007858,2025-06-29 16:58:46
2022-04-25,513200,0.843161,0.863247,-0.020085,-0.014739,-0.010692,否,否,否,-0.005346,0.020085,0.010692,2025-06-29 16:58:46
2022-04-26,513200,0.838445,0.859884,-0.021439,-0.016079,-0.01072,否,否,否,-0.00536,0.021439,0.01072,2025-06-29 16:58:46
2022-04-27,513200,0.833801,0.85649,-0.022689,-0.017401,-0.010576,否,否,否,-0.005288,0.022689,0.010576,2025-06-29 16:58:46
2022-04-28,513200,0.831921,0.854416,-0.022495,-0.01842,-0.00815,否,否,否,-0.004075,0.022495,0.00815,2025-06-29 16:58:46
2022-04-29,513200,0.832629,0.853645,-0.021016,-0.018939,-0.004154,否,否,否,-0.002077,0.021016,0.004154,2025-06-29 16:58:46
2022-05-05,513200,0.829266,0.850913,-0.021647,-0.019481,-0.004332,否,否,否,-0.002166,0.021647,0.004332,2025-06-29 16:58:46
2022-05-06,513200,0.823139,0.846767,-0.023628,-0.02031,-0.006635,否,否,否,-0.003318,0.023628,0.006635,2025-06-29 16:58:46
2022-05-09,513200,0.817225,0.842629,-0.025403,-0.021329,-0.008149,否,否,否,-0.004074,0.025403,0.008149,2025-06-29 16:58:46
2022-05-10,513200,0.811103,0.838297,-0.027195,-0.022502,-0.009385,否,否,否,-0.004693,0.027195,0.009385,2025-06-29 16:58:46
2022-05-11,513200,0.808392,0.835582,-0.02719,-0.02344,-0.007501,否,否,否,-0.00375,0.02719,0.007501,2025-06-29 16:58:46
2022-05-12,513200,0.804153,0.832103,-0.02795,-0.024342,-0.007217,否,否,否,-0.003608,0.02795,0.007217,2025-06-29 16:58:46
2022-05-13,513200,0.802338,0.829798,-0.02746,-0.024965,-0.00499,否,否,否,-0.002495,0.02746,0.00499,2025-06-29 16:58:46
2022-05-16,513200,0.801004,0.827758,-0.026754,-0.025323,-0.002862,否,否,否,-0.001431,0.026754,0.002862,2025-06-29 16:58:46
2022-05-17,513200,0.801004,0.82642,-0.025417,-0.025342,-0.00015,否,否,否,-7.5e-05,0.025417,0.00015,2025-06-29 16:58:46
2022-05-18,513200,0.801403,0.825349,-0.023946,-0.025063,0.002233,是,否,否,0.001117,0.023946,0.002233,2025-06-29 16:58:46
2022-05-19,513200,0.801663,0.824282,-0.022619,-0.024574,0.00391,是,否,否,0.001955,0.022619,0.00391,2025-06-29 16:58:46
2022-05-20,513200,0.803897,0.824268,-0.020371,-0.023733,0.006725,是,否,否,0.003362,0.020371,0.006725,2025-06-29 16:58:46
2022-05-23,513200,0.804707,0.823654,-0.018947,-0.022776,0.007658,是,否,否,0.003829,0.018947,0.007658,2025-06-29 16:58:46
2022-05-24,513200,0.802436,0.821572,-0.019135,-0.022048,0.005825,是,否,否,0.002913,0.019135,0.005825,2025-06-29 16:58:46
2022-05-25,513200,0.800493,0.819643,-0.01915,-0.021468,0.004636,是,否,否,0.002318,0.01915,0.004636,2025-06-29 16:58:46
2022-05-26,513200,0.797643,0.817261,-0.019617,-0.021098,0.002962,是,否,否,0.001481,0.019617,0.002962,2025-06-29 16:58:46
2022-05-27,513200,0.796879,0.815898,-0.019019,-0.020682,0.003327,是,否,否,0.001663,0.019019,0.003327,2025-06-29 16:58:46
2022-05-30,513200,0.797791,0.815403,-0.017612,-0.020068,0.004913,是,否,否,0.002456,0.017612,0.004913,2025-06-29 16:58:46
2022-05-31,513200,0.801112,0.816183,-0.015071,-0.019069,0.007996,是,否,否,0.003998,0.015071,0.007996,2025-06-29 16:58:46
2022-06-01,513200,0.803101,0.816424,-0.013323,-0.01792,0.009193,是,否,否,0.004597,0.013323,0.009193,2025-06-29 16:58:46
2022-06-02,513200,0.803491,0.815952,-0.012462,-0.016828,0.008733,是,否,否,0.004366,0.012462,0.008733,2025-06-29 16:58:46
2022-06-06,513200,0.805742,0.816455,-0.010713,-0.015605,0.009784,是,否,否,0.004892,0.010713,0.009784,2025-06-29 16:58:46
2022-06-07,513200,0.809168,0.817632,-0.008465,-0.014177,0.011425,是,否,否,0.005712,0.008465,0.011425,2025-06-29 16:58:46
2022-06-08,513200,0.817051,0.821151,-0.0041,-0.012161,0.016124,是,否,否,0.008061,0.0041,0.016124,2025-06-29 16:58:46
