date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159303,1.530746,1.470001,0.060745,0.064132,-0.006774,2025-06-29 17:12:57
2025-06-26,159303,1.529162,1.466054,0.063108,0.064979,-0.003741,2025-06-29 17:12:57
2025-06-25,159303,1.526069,1.461267,0.064802,0.065446,-0.001289,2025-06-29 17:12:57
2025-06-24,159303,1.519077,1.454545,0.064532,0.065608,-0.00215,2025-06-29 17:12:57
2025-06-23,159303,1.512197,1.447889,0.064308,0.065876,-0.003137,2025-06-29 17:12:57
2025-06-20,159303,1.508552,1.442778,0.065774,0.066269,-0.000989,2025-06-29 17:12:57
2025-06-19,159303,1.508946,1.439503,0.069443,0.066392,0.006102,2025-06-29 17:12:57
2025-06-18,159303,1.509385,1.436056,0.073329,0.065629,0.015399,2025-06-29 17:12:57
2025-06-17,159303,1.505317,1.430269,0.075047,0.063704,0.022686,2025-06-29 17:12:57
2025-06-16,159303,1.500463,1.42402,0.076443,0.060869,0.031148,2025-06-29 17:12:57
2025-06-13,159303,1.488292,1.414232,0.07406,0.056975,0.03417,2025-06-29 17:12:57
2025-06-12,159303,1.47388,1.403507,0.070373,0.052704,0.035338,2025-06-29 17:12:57
2025-06-11,159303,1.453311,1.39006,0.063251,0.048287,0.029928,2025-06-29 17:12:57
2025-06-10,159303,1.437679,1.379327,0.058353,0.044546,0.027614,2025-06-29 17:12:57
2025-06-09,159303,1.419532,1.36766,0.051873,0.041094,0.021557,2025-06-29 17:12:57
2025-06-06,159303,1.404369,1.357747,0.046622,0.038399,0.016446,2025-06-29 17:12:57
2025-06-05,159303,1.394855,1.350786,0.044069,0.036344,0.01545,2025-06-29 17:12:57
2025-06-04,159303,1.386728,1.344617,0.042111,0.034412,0.015396,2025-06-29 17:12:57
2025-06-03,159303,1.37492,1.336807,0.038112,0.032488,0.011248,2025-06-29 17:12:57
2025-05-30,159303,1.367355,1.331218,0.036137,0.031082,0.01011,2025-06-29 17:12:57
2025-05-29,159303,1.359728,1.325704,0.034024,0.029818,0.008412,2025-06-29 17:12:57
2025-05-28,159303,1.351475,1.320004,0.031472,0.028767,0.00541,2025-06-29 17:12:57
2025-05-27,159303,1.347639,1.31653,0.031109,0.02809,0.006038,2025-06-29 17:12:57
2025-05-26,159303,1.342599,1.312506,0.030094,0.027336,0.005516,2025-06-29 17:12:57
2025-05-23,159303,1.340333,1.309848,0.030485,0.026646,0.007677,2025-06-29 17:12:57
2025-05-22,159303,1.334925,1.305682,0.029243,0.025687,0.007113,2025-06-29 17:12:57
2025-05-21,159303,1.328806,1.301244,0.027561,0.024797,0.005528,2025-06-29 17:12:57
2025-05-20,159303,1.320895,1.296047,0.024849,0.024106,0.001484,2025-06-29 17:12:57
2025-05-19,159303,1.313995,1.29147,0.022525,0.023921,-0.002792,2025-06-29 17:12:57
