代码,日期,开盘价,最高价,最低价,收盘价,上日收盘,涨跌,涨幅%,成交量(手数),成交额(千元)
589700.SH,20250625,1.02,1.04,1.02,1.038,1.017,0.021,2.0649,134558.0,13859.959
589700.SH,20250624,0.995,1.024,0.995,1.017,1.001,0.016,1.5984,67479.0,6865.659
589700.SH,20250623,1.004,1.009,0.993,1.001,1.004,-0.003,-0.2988,48353.0,4838.365
589700.SH,20250620,1.009,1.016,1.003,1.004,1.009,-0.005,-0.4955,57965.0,5842.659
589700.SH,20250619,1.011,1.024,1.009,1.009,1.011,-0.002,-0.1978,44767.0,4546.433
589700.SH,20250618,1.003,1.014,1.0,1.011,1.002,0.009,0.8982,52990.0,5349.121
589700.SH,20250617,1.016,1.016,0.998,1.002,1.014,-0.012,-1.1834,53560.0,5373.811
589700.SH,20250616,1.014,1.023,1.013,1.014,1.009,0.005,0.4955,32921.0,3351.275
589700.SH,20250613,1.026,1.027,1.005,1.009,1.027,-0.018,-1.7527,77734.0,7926.303
589700.SH,20250612,1.02,1.034,1.02,1.027,1.025,0.002,0.1951,94212.0,9676.89
589700.SH,20250611,1.032,1.037,1.025,1.025,1.032,-0.007,-0.6783,86403.0,8889.857
589700.SH,20250610,1.048,1.052,1.02,1.032,1.052,-0.02,-1.9011,589322.0,61007.537
589700.SH,20250609,1.037,1.057,1.035,1.052,1.035,0.017,1.6425,341443.0,35860.824
589700.SH,20250606,1.027,1.037,1.023,1.035,1.028,0.007,0.6809,537406.0,55312.353
589700.SH,20250605,1.011,1.028,1.006,1.028,1.013,0.015,1.4808,2526481.0,256306.869
