date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,561230,1.084501,1.083312,0.00119,-0.000504,0.003387,2025-06-29 17:12:43
2025-06-26,561230,1.084535,1.083178,0.001357,-0.000927,0.004569,2025-06-29 17:12:43
2025-06-25,561230,1.082361,1.082057,0.000304,-0.001499,0.003605,2025-06-29 17:12:43
2025-06-24,561230,1.078457,1.080311,-0.001854,-0.001949,0.00019,2025-06-29 17:12:43
2025-06-23,561230,1.076415,1.07965,-0.003234,-0.001973,-0.002523,2025-06-29 17:12:43
2025-06-20,561230,1.077126,1.080365,-0.003239,-0.001658,-0.003163,2025-06-29 17:12:43
2025-06-19,561230,1.078594,1.081412,-0.002818,-0.001262,-0.003111,2025-06-29 17:12:43
2025-06-18,561230,1.081317,1.082955,-0.001638,-0.000873,-0.00153,2025-06-29 17:12:43
2025-06-17,561230,1.082038,1.083476,-0.001438,-0.000682,-0.001512,2025-06-29 17:12:43
2025-06-16,561230,1.082687,1.083939,-0.001253,-0.000493,-0.001519,2025-06-29 17:12:43
2025-06-13,561230,1.083243,1.084339,-0.001096,-0.000303,-0.001586,2025-06-29 17:12:43
2025-06-12,561230,1.084236,1.084911,-0.000674,-0.000105,-0.001139,2025-06-29 17:12:43
2025-06-11,561230,1.083568,1.084703,-0.001135,3.7e-05,-0.002344,2025-06-29 17:12:43
2025-06-10,561230,1.082153,1.084225,-0.002073,0.00033,-0.004806,2025-06-29 17:12:43
2025-06-09,561230,1.083946,1.085269,-0.001323,0.000931,-0.004508,2025-06-29 17:12:43
2025-06-06,561230,1.084862,1.085835,-0.000973,0.001495,-0.004935,2025-06-29 17:12:43
2025-06-05,561230,1.085207,1.086107,-0.000901,0.002111,-0.006024,2025-06-29 17:12:43
2025-06-04,561230,1.085927,1.086535,-0.000608,0.002864,-0.006945,2025-06-29 17:12:43
2025-06-03,561230,1.086854,1.087017,-0.000163,0.003733,-0.007791,2025-06-29 17:12:43
2025-05-30,561230,1.088601,1.087801,0.000799,0.004706,-0.007814,2025-06-29 17:12:43
2025-05-29,561230,1.090291,1.088441,0.00185,0.005683,-0.007666,2025-06-29 17:12:43
2025-05-28,561230,1.09163,1.088795,0.002835,0.006641,-0.007614,2025-06-29 17:12:43
2025-05-27,561230,1.094464,1.089681,0.004783,0.007593,-0.00562,2025-06-29 17:12:43
2025-05-26,561230,1.097551,1.090434,0.007118,0.008296,-0.002356,2025-06-29 17:12:43
2025-05-23,561230,1.099575,1.09043,0.009146,0.00859,0.001111,2025-06-29 17:12:43
2025-05-22,561230,1.099399,1.089209,0.01019,0.008451,0.003477,2025-06-29 17:12:43
2025-05-21,561230,1.097226,1.086985,0.010241,0.008017,0.004449,2025-06-29 17:12:43
2025-05-20,561230,1.093876,1.084239,0.009637,0.007461,0.004353,2025-06-29 17:12:43
2025-05-19,561230,1.091793,1.082123,0.00967,0.006916,0.005506,2025-06-29 17:12:43
2025-05-16,561230,1.091338,1.080715,0.010623,0.006228,0.008789,2025-06-29 17:12:43
2025-05-15,561230,1.089363,1.078524,0.01084,0.00513,0.01142,2025-06-29 17:12:43
2025-05-14,561230,1.085157,1.075328,0.009828,0.003702,0.012253,2025-06-29 17:12:43
2025-05-13,561230,1.078637,1.071247,0.007389,0.002171,0.010438,2025-06-29 17:12:43
2025-05-12,561230,1.074423,1.06848,0.005943,0.000866,0.010154,2025-06-29 17:12:43
2025-05-09,561230,1.069283,1.065488,0.003795,-0.000403,0.008396,2025-06-29 17:12:43
2025-05-08,561230,1.066566,1.063825,0.00274,-0.001453,0.008387,2025-06-29 17:12:43
2025-05-07,561230,1.062516,1.061711,0.000805,-0.002501,0.006613,2025-06-29 17:12:43
2025-05-06,561230,1.059811,1.060427,-0.000616,-0.003328,0.005424,2025-06-29 17:12:43
2025-04-30,561230,1.058278,1.059833,-0.001555,-0.004006,0.004901,2025-06-29 17:12:43
2025-04-29,561230,1.058531,1.060138,-0.001607,-0.004619,0.006023,2025-06-29 17:12:43
2025-04-28,561230,1.058856,1.060482,-0.001625,-0.005371,0.007492,2025-06-29 17:12:43
2025-04-25,561230,1.058441,1.060503,-0.002062,-0.006308,0.008491,2025-06-29 17:12:43
2025-04-24,561230,1.057072,1.060162,-0.00309,-0.007369,0.008559,2025-06-29 17:12:43
2025-04-23,561230,1.055591,1.0599,-0.004309,-0.008439,0.00826,2025-06-29 17:12:43
2025-04-22,561230,1.053964,1.059727,-0.005763,-0.009472,0.007418,2025-06-29 17:12:43
2025-04-21,561230,1.052707,1.059897,-0.00719,-0.010399,0.006417,2025-06-29 17:12:43
2025-04-18,561230,1.051646,1.060332,-0.008686,-0.011201,0.00503,2025-06-29 17:12:43
2025-04-17,561230,1.051116,1.061186,-0.01007,-0.01183,0.003519,2025-06-29 17:12:43
2025-04-16,561230,1.05099,1.062389,-0.0114,-0.01227,0.00174,2025-06-29 17:12:43
2025-04-15,561230,1.050272,1.0635,-0.013228,-0.012487,-0.001482,2025-06-29 17:12:43
2025-04-14,561230,1.050461,1.065237,-0.014776,-0.012302,-0.004948,2025-06-29 17:12:43
2025-04-11,561230,1.050426,1.067068,-0.016642,-0.011684,-0.009918,2025-06-29 17:12:43
2025-04-10,561230,1.050381,1.069129,-0.018748,-0.010444,-0.016609,2025-06-29 17:12:43
2025-04-09,561230,1.052546,1.07242,-0.019874,-0.008368,-0.023012,2025-06-29 17:12:43
2025-04-08,561230,1.059777,1.078067,-0.01829,-0.005491,-0.025598,2025-06-29 17:12:43
2025-04-07,561230,1.071854,1.085637,-0.013784,-0.002292,-0.022984,2025-06-29 17:12:43
2025-04-03,561230,1.092939,1.096585,-0.003646,0.000581,-0.008455,2025-06-29 17:12:43
2025-04-02,561230,1.096981,1.098809,-0.001828,0.001638,-0.006933,2025-06-29 17:12:43
2025-04-01,561230,1.099675,1.100217,-0.000541,0.002505,-0.006092,2025-06-29 17:12:43
2025-03-31,561230,1.102029,1.101314,0.000715,0.003267,-0.005103,2025-06-29 17:12:43
2025-03-28,561230,1.10422,1.102183,0.002037,0.003904,-0.003735,2025-06-29 17:12:43
2025-03-27,561230,1.104815,1.102188,0.002626,0.004371,-0.00349,2025-06-29 17:12:43
2025-03-26,561230,1.104467,1.101708,0.002759,0.004808,-0.004097,2025-06-29 17:12:43
2025-03-25,561230,1.106243,1.10214,0.004103,0.00532,-0.002433,2025-06-29 17:12:43
2025-03-24,561230,1.10686,1.101897,0.004963,0.005624,-0.001323,2025-06-29 17:12:43
2025-03-21,561230,1.107931,1.101745,0.006185,0.005789,0.000792,2025-06-29 17:12:43
2025-03-20,561230,1.110975,1.102304,0.008671,0.00569,0.005961,2025-06-29 17:12:43
2025-03-19,561230,1.10933,1.100501,0.008829,0.004945,0.007768,2025-06-29 17:12:43
2025-03-18,561230,1.104436,1.097256,0.00718,0.003974,0.006412,2025-06-29 17:12:43
2025-03-17,561230,1.100089,1.094457,0.005632,0.003173,0.00492,2025-06-29 17:12:43
2025-03-14,561230,1.09589,1.091915,0.003974,0.002558,0.002833,2025-06-29 17:12:43
2025-03-13,561230,1.089101,1.088449,0.000653,0.002203,-0.003102,2025-06-29 17:12:43
2025-03-12,561230,1.089823,1.088683,0.00114,0.002591,-0.002902,2025-06-29 17:12:43
2025-03-11,561230,1.090194,1.088703,0.001492,0.002954,-0.002925,2025-06-29 17:12:43
2025-03-10,561230,1.090394,1.088604,0.001791,0.00332,-0.003058,2025-06-29 17:12:43
2025-03-07,561230,1.090652,1.088493,0.002159,0.003702,-0.003086,2025-06-29 17:12:43
2025-03-06,561230,1.089593,1.087759,0.001833,0.004088,-0.004509,2025-06-29 17:12:43
2025-03-05,561230,1.087675,1.086691,0.000984,0.004651,-0.007334,2025-06-29 17:12:43
2025-03-04,561230,1.089379,1.087314,0.002065,0.005568,-0.007005,2025-06-29 17:12:43
2025-03-03,561230,1.092404,1.088379,0.004025,0.006444,-0.004838,2025-06-29 17:12:43
2025-02-28,561230,1.094346,1.088726,0.005621,0.007048,-0.002855,2025-06-29 17:12:43
2025-02-27,561230,1.096845,1.089116,0.007728,0.007405,0.000647,2025-06-29 17:12:43
2025-02-26,561230,1.095054,1.087367,0.007687,0.007324,0.000726,2025-06-29 17:12:43
2025-02-25,561230,1.094141,1.086006,0.008134,0.007234,0.001802,2025-06-29 17:12:43
2025-02-24,561230,1.094634,1.085205,0.009429,0.007008,0.004841,2025-06-29 17:12:43
2025-02-21,561230,1.092212,1.082967,0.009245,0.006403,0.005683,2025-06-29 17:12:43
