date,code,ema_fast,ema_slow,dif,dea,macd_bar,calc_time
2025-06-27,159545,1.308886,1.293115,0.015771,0.01551,0.000523,2025-06-29 17:12:40
2025-06-26,159545,1.308245,1.290863,0.017382,0.015444,0.003875,2025-06-29 17:12:40
2025-06-25,159545,1.304158,1.286902,0.017255,0.01496,0.004591,2025-06-29 17:12:40
2025-06-24,159545,1.297543,1.281851,0.015692,0.014386,0.002611,2025-06-29 17:12:40
2025-06-23,159545,1.290127,1.276645,0.013481,0.01406,-0.001157,2025-06-29 17:12:40
2025-06-20,159545,1.286028,1.273167,0.012861,0.014204,-0.002686,2025-06-29 17:12:40
2025-06-19,159545,1.285108,1.271157,0.013951,0.01454,-0.001178,2025-06-29 17:12:40
2025-06-18,159545,1.288003,1.270679,0.017323,0.014687,0.005272,2025-06-29 17:12:40
2025-06-17,159545,1.285744,1.267526,0.018218,0.014028,0.00838,2025-06-29 17:12:40
2025-06-16,159545,1.281209,1.263264,0.017944,0.012981,0.009927,2025-06-29 17:12:40
2025-06-13,159545,1.274562,1.258113,0.016449,0.01174,0.009418,2025-06-29 17:12:40
2025-06-12,159545,1.267375,1.252913,0.014463,0.010563,0.007799,2025-06-29 17:12:40
2025-06-11,159545,1.261398,1.24849,0.012908,0.009588,0.00664,2025-06-29 17:12:40
2025-06-10,159545,1.254256,1.243752,0.010504,0.008758,0.003493,2025-06-29 17:12:40
2025-06-09,159545,1.248608,1.239968,0.00864,0.008321,0.000638,2025-06-29 17:12:40
2025-06-06,159545,1.246783,1.238089,0.008694,0.008241,0.000905,2025-06-29 17:12:40
2025-06-05,159545,1.243621,1.235619,0.008002,0.008128,-0.000253,2025-06-29 17:12:40
2025-06-04,159545,1.241459,1.233673,0.007786,0.00816,-0.000748,2025-06-29 17:12:40
2025-06-03,159545,1.238679,1.231484,0.007195,0.008254,-0.002117,2025-06-29 17:12:40
2025-05-30,159545,1.236192,1.229496,0.006696,0.008518,-0.003645,2025-06-29 17:12:40
2025-05-29,159545,1.235713,1.22845,0.007263,0.008974,-0.003421,2025-06-29 17:12:40
2025-05-28,159545,1.234553,1.227034,0.007519,0.009401,-0.003765,2025-06-29 17:12:40
